Hillsborough Area Regional Transit_171492,Hillsborough Area Regional Transit_1757,28.051043,-82.504041,Hillsborough Area Regional Transit_1756,28.049276,-82.504196,,,,,,
48,FALSE,FALSE,1199330000000,1466700000000,28.042634,-82.504708,-12,17.160187,2.3,4,6,gps
49,FALSE,FALSE,1199330000000,1466700000000,28.042634,-82.504708,-12,17.160187,2.3,4,6,gps
50,FALSE,FALSE,1200330000000,1466700000000,28.042811,-82.504676,-15,17.970278,4.2,3,7,gps
51,FALSE,FALSE,1201350000000,1466700000000,28.042994,-82.504665,-15,20.730038,3.4,3,9,gps
52,FALSE,FALSE,1201350000000,1466700000000,28.042994,-82.504665,-15,20.730038,3.4,3,9,gps
53,FALSE,FALSE,1202340000000,1466700000000,28.043171,-82.504663,-17,18.740002,2.8,4,9,gps
54,FALSE,FALSE,1203310000000,1466700000000,28.043329,-82.504655,-18,19.240374,5,4,7,gps
55,FALSE,FALSE,1203310000000,1466700000000,28.043329,-82.504655,-18,19.240374,5,4,7,gps
56,FALSE,FALSE,1204320000000,1466700000000,28.043502,-82.504638,-18,19.240166,5,5,7,gps
57,FALSE,FALSE,1204320000000,1466700000000,28.043502,-82.504638,-18,19.240166,5,5,7,gps
58,FALSE,FALSE,1205350000000,1466700000000,28.043678,-82.504623,-17,19.530092,3.8,4,9,gps
59,FALSE,FALSE,1205350000000,1466700000000,28.043678,-82.504623,-17,19.530092,3.8,4,9,gps
60,FALSE,FALSE,1206350000000,1466700000000,28.043854,-82.504615,-18,19.630123,3.4,4,7,gps
61,FALSE,FALSE,1207310000000,1466700000000,28.044031,-82.504604,-18,19.629999,3.3,6,7,gps
62,FALSE,FALSE,1207310000000,1466700000000,28.044031,-82.504604,-18,19.629999,3.3,6,7,gps
63,FALSE,FALSE,1208310000000,1466700000000,28.044222,-82.50459,-18,20.220449,2.4,4,8,gps
64,FALSE,FALSE,1208310000000,1466700000000,28.044222,-82.50459,-18,20.220449,2.4,4,8,gps
65,FALSE,FALSE,1209310000000,1466700000000,28.044401,-82.504588,-19,19.735838,3.6,4,8,gps
66,FALSE,FALSE,1209310000000,1466700000000,28.044401,-82.504588,-19,19.735838,3.6,4,8,gps
67,FALSE,FALSE,1210320000000,1466700000000,28.044576,-82.504578,-18,19.633486,2.3,4,7,gps
68,FALSE,FALSE,1210320000000,1466700000000,28.044576,-82.504578,-18,19.633486,2.3,4,7,gps
69,FALSE,FALSE,1211310000000,1466700000000,28.044749,-82.504561,-18,20.060488,4.2,4,8,gps
70,FALSE,FALSE,1212310000000,1466700000000,28.044933,-82.504543,-18,20.650545,4,5,7,gps
71,FALSE,FALSE,1212310000000,1466700000000,28.044933,-82.504543,-18,20.650545,4,5,7,gps
72,FALSE,FALSE,1213310000000,1466700000000,28.045119,-82.504528,-18,20.650196,4,6,7,gps
73,FALSE,FALSE,1214350000000,1466700000000,28.045315,-82.504526,-17,21.051483,3.1,4,9,gps
74,FALSE,FALSE,1214350000000,1466700000000,28.045315,-82.504526,-17,21.051483,3.1,4,9,gps
75,FALSE,FALSE,1215350000000,1466700000000,28.045501,-82.504515,-16,20.862429,3.2,4,7,gps
76,FALSE,FALSE,1216320000000,1466700000000,28.045676,-82.504481,-17,20.030161,6.8,4,9,gps
77,FALSE,FALSE,1216320000000,1466700000000,28.045676,-82.504481,-17,20.030161,6.8,4,9,gps
78,FALSE,FALSE,1217320000000,1466700000000,28.045856,-82.504457,-17,20.03009,6.8,6,9,gps
79,FALSE,FALSE,1218310000000,1466700000000,28.046042,-82.504436,-17,19.880814,5.6,5,7,gps
80,FALSE,FALSE,1218310000000,1466700000000,28.046042,-82.504436,-17,19.880814,5.6,5,7,gps
81,FALSE,FALSE,1218310000000,1466700000000,28.046042,-82.504436,-17,19.880814,5.6,5,7,gps
82,FALSE,FALSE,1219320000000,1466700000000,28.046194,-82.504405,-19,20.160446,5.1,5,7,gps
83,FALSE,FALSE,1219320000000,1466700000000,28.046194,-82.504405,-19,20.160446,5.1,5,7,gps
84,FALSE,FALSE,1220330000000,1466700000000,28.046367,-82.504379,-20,20.000259,5.6,5,7,gps
85,FALSE,FALSE,1220330000000,1466700000000,28.046367,-82.504379,-20,20.000259,5.6,5,7,gps
86,FALSE,FALSE,1221330000000,1466700000000,28.046547,-82.504359,-21,19.983612,5.6,6,7,gps
87,FALSE,FALSE,1222350000000,1466700000000,28.04674,-82.504361,-20,19.873827,4.3,5,9,gps
88,FALSE,FALSE,1222350000000,1466700000000,28.04674,-82.504361,-20,19.873827,4.3,5,9,gps
89,FALSE,FALSE,1223380000000,1466700000000,28.046927,-82.504343,-19,19.98004,4,5,9,gps
90,FALSE,FALSE,1223380000000,1466700000000,28.046927,-82.504343,-19,19.98004,4,5,9,gps
91,FALSE,FALSE,1224340000000,1466700000000,28.047109,-82.504343,-21,19.563498,3.4,5,8,gps
92,FALSE,FALSE,1225310000000,1466700000000,28.047286,-82.504328,-21,19.600002,4.4,5,7,gps
93,FALSE,FALSE,1225310000000,1466700000000,28.047286,-82.504328,-21,19.600002,4.4,5,7,gps
94,FALSE,FALSE,1226310000000,1466700000000,28.047463,-82.504312,-21,19.60001,4.4,8,7,gps
95,TRUE,FALSE,1227310000000,1466700000000,28.04765,-82.504295,-22,20.230087,3.4,5,6,gps
96,TRUE,FALSE,1227310000000,1466700000000,28.04765,-82.504295,-22,20.230087,3.4,5,6,gps
97,TRUE,FALSE,1228310000000,1466700000000,28.047831,-82.504285,-21,20.450296,2.8,5,8,gps
98,TRUE,FALSE,1228310000000,1466700000000,28.047831,-82.504285,-21,20.450296,2.8,5,8,gps
99,TRUE,FALSE,1229320000000,1466700000000,28.048029,-82.504277,-18,21.414209,2.7,5,8,gps
100,TRUE,FALSE,1229320000000,1466700000000,28.048029,-82.504277,-18,21.414209,2.7,5,8,gps
101,TRUE,FALSE,1230320000000,1466700000000,28.048231,-82.50428,-19,21.100685,3.6,5,8,gps
102,TRUE,FALSE,1230320000000,1466700000000,28.048231,-82.50428,-19,21.100685,3.6,5,8,gps
103,TRUE,FALSE,1231320000000,1466700000000,28.048422,-82.504257,-19,21.540115,3.2,5,8,gps
104,TRUE,FALSE,1232320000000,1466700000000,28.048619,-82.504243,-17,21.406757,3.1,5,8,gps
105,TRUE,FALSE,1232320000000,1466700000000,28.048619,-82.504243,-17,21.406757,3.1,5,8,gps
106,TRUE,FALSE,1233340000000,1466700000000,28.048817,-82.504232,-16,21.343939,3.4,6,9,gps
107,TRUE,FALSE,1233340000000,1466700000000,28.048817,-82.504232,-16,21.343939,3.4,6,9,gps
108,TRUE,FALSE,1234340000000,1466700000000,28.04901,-82.504211,-15,21.018013,5.2,6,8,gps
109,TRUE,TRUE,1235330000000,1466700000000,28.049196,-82.504189,-14,20.875521,4.5,6,9,gps
110,TRUE,TRUE,1235330000000,1466700000000,28.049196,-82.504189,-14,20.875521,4.5,6,9,gps
111,TRUE,TRUE,1236340000000,1466700000000,28.049384,-82.504171,-15,20.230158,4.5,6,8,gps
112,TRUE,TRUE,1236340000000,1466700000000,28.049384,-82.504171,-15,20.230158,4.5,6,8,gps
113,TRUE,TRUE,1237310000000,1466700000000,28.049566,-82.504155,-15,20.230087,4.5,9,8,gps
114,TRUE,TRUE,1238320000000,1466700000000,28.049761,-82.504203,-18,20.291798,2.9,6,8,gps
115,TRUE,TRUE,1238320000000,1466700000000,28.049761,-82.504203,-18,20.291798,2.9,6,8,gps
116,TRUE,TRUE,1238320000000,1466700000000,28.049761,-82.504203,-18,20.291798,2.9,6,8,gps
117,TRUE,TRUE,1239320000000,1466700000000,28.049939,-82.504208,-20,19.220375,3.2,6,8,gps
118,TRUE,TRUE,1239320000000,1466700000000,28.049939,-82.504208,-20,19.220375,3.2,6,8,gps
119,TRUE,TRUE,1240310000000,1466700000000,28.050112,-82.504197,-20,19.220011,3.2,7,8,gps
120,TRUE,TRUE,1241310000000,1466700000000,28.050242,-82.504202,-20,16.100698,2,7,7,gps
121,TRUE,TRUE,1241310000000,1466700000000,28.050242,-82.504202,-20,16.100698,2,7,7,gps
122,TRUE,TRUE,1242320000000,1466700000000,28.050356,-82.504179,-17,13.550133,4.1,5,9,gps
123,TRUE,TRUE,1242320000000,1466700000000,28.050356,-82.504179,-17,13.550133,4.1,5,9,gps
124,TRUE,TRUE,1243320000000,1466700000000,28.05047,-82.50416,-19,13.340734,5,6,10,gps
125,TRUE,TRUE,1243320000000,1466700000000,28.05047,-82.50416,-19,13.340734,5,6,10,gps
126,TRUE,TRUE,1244320000000,1466700000000,28.050598,-82.504151,-19,12.510576,3.7,6,8,gps
127,TRUE,TRUE,1244320000000,1466700000000,28.050598,-82.504151,-19,12.510576,3.7,6,8,gps
128,TRUE,TRUE,1245320000000,1466700000000,28.050679,-82.504132,-20,10.210078,3.9,5,10,gps
129,TRUE,TRUE,1245320000000,1466700000000,28.050679,-82.504132,-20,10.210078,3.9,5,10,gps
130,TRUE,TRUE,1246320000000,1466700000000,28.050744,-82.504115,-20,8.766213,4,5,9,gps
131,TRUE,TRUE,1247320000000,1466700000000,28.050822,-82.504115,-21,8.102,3.1,6,8,gps
132,TRUE,TRUE,1247320000000,1466700000000,28.050822,-82.504115,-21,8.102,3.1,6,8,gps
133,TRUE,TRUE,1248320000000,1466700000000,28.050863,-82.50412,-17,3.740054,9.6,6,10,gps
134,TRUE,TRUE,1248320000000,1466700000000,28.050863,-82.50412,-17,3.740054,9.6,6,10,gps
135,TRUE,TRUE,1249320000000,1466700000000,28.050906,-82.5041,-17,3.993996,11.1,6,9,gps
136,TRUE,TRUE,1249320000000,1466700000000,28.050906,-82.5041,-17,3.993996,11.1,6,9,gps
137,TRUE,TRUE,1250320000000,1466700000000,28.050907,-82.50412,-19,2.020025,2.1,6,9,gps
138,TRUE,TRUE,1251320000000,1466700000000,28.050925,-82.504119,-21,0.746726,2.4,5,10,gps
139,TRUE,TRUE,1251320000000,1466700000000,28.050925,-82.504119,-21,0.746726,2.4,5,10,gps
140,TRUE,TRUE,1252320000000,1466700000000,28.050925,-82.504112,-21,0.623699,2.7,5,9,gps
141,TRUE,TRUE,1252320000000,1466700000000,28.050925,-82.504112,-21,0.623699,2.7,5,9,gps
142,TRUE,TRUE,1253340000000,1466700000000,28.050929,-82.504104,-21,0.306105,2.9,5,10,gps
143,TRUE,TRUE,1253340000000,1466700000000,28.050929,-82.504104,-21,0.306105,2.9,5,10,gps
144,TRUE,TRUE,1254360000000,1466700000000,28.050929,-82.504109,-21,0.254951,2.8,4,10,gps
145,TRUE,TRUE,1254360000000,1466700000000,28.050929,-82.504109,-21,0.254951,2.8,4,10,gps
146,TRUE,TRUE,1255350000000,1466700000000,28.050942,-82.504118,-20,0.446542,2.5,4,10,gps
147,TRUE,TRUE,1256320000000,1466700000000,28.050942,-82.504112,-19,0.905207,2.5,5,10,gps
148,TRUE,TRUE,1256320000000,1466700000000,28.050942,-82.504112,-19,0.905207,2.5,5,10,gps
149,TRUE,TRUE,1257320000000,1466700000000,28.05094,-82.504089,-18,2.992942,46.5,5,10,gps
150,TRUE,TRUE,1258340000000,1466700000000,28.050955,-82.50409,-18,1.258968,44.099998,5,10,gps
151,TRUE,TRUE,1258340000000,1466700000000,28.050955,-82.50409,-18,1.258968,44.099998,5,10,gps
152,TRUE,TRUE,1258340000000,1466700000000,28.050955,-82.50409,-18,1.258968,44.099998,5,10,gps
153,TRUE,TRUE,1259340000000,1466700000000,28.05096,-82.504081,-17,0.659469,44.299999,4,10,gps
154,TRUE,TRUE,1259340000000,1466700000000,28.05096,-82.504081,-17,0.659469,44.299999,4,10,gps
155,TRUE,TRUE,1260310000000,1466700000000,28.050961,-82.504071,-17,0.708308,45.099998,4,10,gps
156,TRUE,TRUE,1261340000000,1466700000000,28.050952,-82.504066,-18,0.621691,45.5,4,10,gps
157,TRUE,TRUE,1261340000000,1466700000000,28.050952,-82.504066,-18,0.621691,45.5,4,10,gps
158,TRUE,TRUE,1262360000000,1466700000000,28.050953,-82.504066,-18,0.777946,45.400002,4,9,gps
159,TRUE,TRUE,1262360000000,1466700000000,28.050953,-82.504066,-18,0.777946,45.400002,4,9,gps
160,TRUE,TRUE,1263350000000,1466700000000,28.05095,-82.504048,-19,0,0,4,9,gps
161,TRUE,TRUE,1264330000000,1466700000000,28.050953,-82.504038,-19,0,0,4,8,gps
162,TRUE,TRUE,1264330000000,1466700000000,28.050953,-82.504038,-19,0,0,4,8,gps
163,TRUE,TRUE,1265320000000,1466700000000,28.05095,-82.504035,-19,0.51,47.099998,4,9,gps
164,TRUE,TRUE,1266310000000,1466700000000,28.050937,-82.504028,-20,0.391152,47.099998,4,9,gps
165,TRUE,TRUE,1266310000000,1466700000000,28.050937,-82.504028,-20,0.391152,47.099998,4,9,gps
