Hillsborough Area Regional Transit_152343,Hillsborough Area Regional Transit_4607,28.068972,-82.423058,Hillsborough Area Regional Transit_6669,28.07316,-82.426234,,,,,,
19,FALSE,FALSE,47471583312752,1467845254190,28.080134,-82.424873,-15,1.370584,237,10,0,fused
20,FALSE,FALSE,47472580930355,1467845255000,28.080133,-82.424872,-14,0.233452,237.100006,10,9,gps
21,FALSE,FALSE,47473581021813,1467845256189,28.080126,-82.424868,-14,0.184391,236,10,0,fused
22,FALSE,FALSE,47474578496501,1467845257000,28.080124,-82.42486,-14,0.01,0,10,9,gps
23,FALSE,FALSE,47475586798896,1467845258200,28.080117,-82.42486,-13,0.272029,236,10,0,fused
24,FALSE,FALSE,47476582059833,1467845259000,28.080121,-82.424868,-13,0.518652,236.600006,10,9,gps
25,FALSE,FALSE,47477579246604,1467845260186,28.080115,-82.424872,-12,0.537122,236,10,0,fused
26,FALSE,FALSE,47478585659416,1467845261193,28.08012,-82.424872,-11,0.294109,236,10,0,fused
27,FALSE,FALSE,47478585659416,1467845261193,28.08012,-82.424872,-11,0.294109,236,10,0,fused
28,FALSE,FALSE,47479582373009,1467845262000,28.08012,-82.424879,-11,0,0,10,9,gps
29,FALSE,FALSE,47480579782123,1467845263187,28.08012,-82.42488,-11,0,0,10,0,fused
30,FALSE,FALSE,47480579782123,1467845263187,28.08012,-82.42488,-11,0,0,10,0,fused
31,FALSE,FALSE,47480579782123,1467845263187,28.08012,-82.42488,-11,0,0,10,0,fused
32,FALSE,FALSE,47481585110092,1467845264196,28.080124,-82.424882,-11,0,0,9,0,fused
33,FALSE,FALSE,47481585110092,1467845264196,28.080124,-82.424882,-11,0,0,9,0,fused
34,FALSE,FALSE,47482587159102,1467845265197,28.080126,-82.424885,-11,0,0,9,0,fused
35,FALSE,FALSE,47483582224778,1467845266000,28.080125,-82.424885,-12,0,0,9,8,gps
36,FALSE,FALSE,47484582381393,1467845267190,28.080124,-82.424883,-12,0,0,10,0,fused
37,FALSE,FALSE,47484582381393,1467845267190,28.080124,-82.424883,-12,0,0,10,0,fused
38,FALSE,FALSE,47485581663267,1467845268000,28.080129,-82.42488,-11,0,0,9,6,gps
39,FALSE,FALSE,47486581932017,1467845269189,28.080128,-82.424882,-11,0,0,9,0,fused
40,FALSE,FALSE,47486581932017,1467845269189,28.080128,-82.424882,-11,0,0,9,0,fused
41,FALSE,FALSE,47487581983162,1467845270189,28.080125,-82.424884,-11,0,0,9,0,fused
42,FALSE,FALSE,47488582734568,1467845271190,28.080123,-82.424883,-11,0,0,9,0,fused
43,FALSE,FALSE,47488582734568,1467845271190,28.080123,-82.424883,-11,0,0,9,0,fused
44,FALSE,FALSE,47489582263734,1467845272190,28.080122,-82.424885,-12,0,0,9,0,fused
45,FALSE,FALSE,47490580411234,1467845273000,28.08012,-82.424887,-12,0,0,9,7,gps
46,FALSE,FALSE,47491582846807,1467845274190,28.08012,-82.424887,-12,0,0,9,0,fused
47,FALSE,FALSE,47491582846807,1467845274190,28.08012,-82.424887,-12,0,0,9,0,fused
48,FALSE,FALSE,47492582609306,1467845275190,28.08012,-82.424887,-12,0,0,9,0,fused
49,FALSE,FALSE,47492582609306,1467845275190,28.08012,-82.424887,-12,0,0,9,0,fused
50,FALSE,FALSE,47493581782066,1467845276000,28.08012,-82.424887,-12,0,0,9,7,gps
51,FALSE,FALSE,47494582037535,1467845277189,28.08012,-82.424887,-12,0,0,9,0,fused
52,FALSE,FALSE,47494582037535,1467845277189,28.08012,-82.424887,-12,0,0,9,0,fused
53,FALSE,FALSE,47495583156336,1467845278193,28.08012,-82.424887,-12,0,0,9,0,fused
54,FALSE,FALSE,47495583156336,1467845278193,28.08012,-82.424887,-12,0,0,9,0,fused
55,FALSE,FALSE,47495583156336,1467845278193,28.08012,-82.424887,-12,0,0,9,0,fused
56,FALSE,FALSE,47496582811700,1467845279000,28.08012,-82.424887,-12,0,0,9,7,gps
57,FALSE,FALSE,47497583582377,1467845280193,28.080119,-82.424887,-12,0,0,9,0,fused
58,FALSE,FALSE,47498581314356,1467845281000,28.080119,-82.424888,-12,0,0,9,7,gps
59,FALSE,FALSE,47499583119876,1467845282191,28.080119,-82.424888,-12,0,0,9,0,fused
60,FALSE,FALSE,47500580426855,1467845283000,28.080119,-82.424888,-12,0,0,9,7,gps
61,FALSE,FALSE,47501580401646,1467845284188,28.08012,-82.424887,-12,0,0,9,0,fused
62,FALSE,FALSE,47502581191177,1467845285189,28.080114,-82.424899,-13,0.814985,232,9,0,fused
63,FALSE,FALSE,47502581191177,1467845285189,28.080114,-82.424899,-13,0.814985,232,9,0,fused
64,FALSE,FALSE,47503581461542,1467845286188,28.08012,-82.424918,-15,1.270354,246,9,0,fused
65,FALSE,FALSE,47503581461542,1467845286188,28.08012,-82.424918,-15,1.270354,246,9,0,fused
66,FALSE,FALSE,47504581772114,1467845287189,28.080086,-82.424944,-12,2.021584,234,9,0,fused
67,FALSE,FALSE,47504581772114,1467845287189,28.080086,-82.424944,-12,2.021584,234,9,0,fused
68,FALSE,FALSE,47505582419874,1467845288190,28.080069,-82.424986,-13,2.950017,239,10,0,fused
69,FALSE,FALSE,47505582419874,1467845288190,28.080069,-82.424986,-13,2.950017,239,10,0,fused
70,FALSE,FALSE,47506578714509,1467845289000,28.080036,-82.425051,-13,5.170348,239.899994,9,8,gps
71,FALSE,FALSE,47507580694353,1467845290000,28.07998,-82.425114,-14,6.700029,231.100006,10,8,gps
72,FALSE,FALSE,47508581743675,1467845291189,28.079928,-82.425176,-16,7.731656,230,10,0,fused
73,FALSE,FALSE,47508581743675,1467845291189,28.079928,-82.425176,-16,7.731656,230,10,0,fused
74,FALSE,FALSE,47509582809768,1467845292190,28.079895,-82.425235,-18,7.64053,231,10,0,fused
75,FALSE,FALSE,47510581936851,1467845293000,28.079851,-82.425305,-18,8.200055,231.5,10,8,gps
76,FALSE,FALSE,47511581744976,1467845294189,28.079745,-82.425403,-18,10.110004,226,10,0,fused
77,FALSE,FALSE,47511581744976,1467845294189,28.079745,-82.425403,-18,10.110004,226,10,0,fused
78,FALSE,FALSE,47512581468569,1467845295189,28.0797,-82.42549,-19,10.190313,227,11,0,fused
79,FALSE,FALSE,47512581468569,1467845295189,28.0797,-82.42549,-19,10.190313,227,11,0,fused
80,FALSE,FALSE,47513582295131,1467845296190,28.079676,-82.425524,-21,8.760821,227,11,0,fused
81,FALSE,FALSE,47513582295131,1467845296190,28.079676,-82.425524,-21,8.760821,227,11,0,fused
82,FALSE,FALSE,47514580543256,1467845297000,28.079553,-82.42561,-22,11.650004,219,10,8,gps
83,FALSE,FALSE,47515579837735,1467845298187,28.07945,-82.425683,-20,11.900037,218,11,0,fused
84,FALSE,FALSE,47515579837735,1467845298187,28.07945,-82.425683,-20,11.900037,218,11,0,fused
85,FALSE,FALSE,47515579837735,1467845298187,28.07945,-82.425683,-20,11.900037,218,11,0,fused
86,FALSE,FALSE,47516582999349,1467845299190,28.079372,-82.425763,-21,11.71,217,11,0,fused
87,FALSE,FALSE,47516582999349,1467845299190,28.079372,-82.425763,-21,11.71,217,11,0,fused
88,FALSE,FALSE,47517582557630,1467845300190,28.079242,-82.425868,-23,13.130461,214,10,0,fused
89,FALSE,FALSE,47517582557630,1467845300190,28.079242,-82.425868,-23,13.130461,214,10,0,fused
90,FALSE,FALSE,47518582744244,1467845301190,28.079133,-82.425954,-25,13.47095,213,10,0,fused
91,FALSE,FALSE,47519579582681,1467845302000,28.07903,-82.426057,-26,13.42063,213.600006,10,8,gps
92,FALSE,FALSE,47520578337264,1467845303185,28.078925,-82.426111,-26,13.660366,208,10,0,fused
93,FALSE,FALSE,47521579882003,1467845304190,28.078809,-82.426168,-25,14.200172,204,10,0,fused
94,FALSE,FALSE,47522586987888,1467845305194,28.078692,-82.426212,-27,14.110428,202,10,0,fused
95,FALSE,FALSE,47522586987888,1467845305194,28.078692,-82.426212,-27,14.110428,202,10,0,fused
96,FALSE,FALSE,47523582440753,1467845306000,28.078571,-82.426234,-25,14.340004,198.300003,10,8,gps
97,FALSE,FALSE,47524581905909,1467845307189,28.07845,-82.426278,-25,14.400222,197,10,0,fused
98,FALSE,FALSE,47524581905909,1467845307189,28.07845,-82.426278,-25,14.400222,197,10,0,fused
99,FALSE,FALSE,47525582606429,1467845308190,28.078319,-82.426298,-24,14.280171,193,10,0,fused
100,FALSE,FALSE,47525582606429,1467845308190,28.078319,-82.426298,-24,14.280171,193,10,0,fused
101,FALSE,FALSE,47526583581168,1467845309191,28.078179,-82.426335,-25,14.160597,190,9,0,fused
102,FALSE,FALSE,47526583581168,1467845309191,28.078179,-82.426335,-25,14.160597,190,9,0,fused
103,FALSE,FALSE,47527581857626,1467845310000,28.078057,-82.426372,-28,14.23079,189.199997,9,8,gps
104,FALSE,FALSE,47528582776636,1467845311190,28.07793,-82.426383,-27,14.210014,186,9,0,fused
105,FALSE,FALSE,47528582776636,1467845311190,28.07793,-82.426383,-27,14.210014,186,9,0,fused
106,FALSE,FALSE,47529580410802,1467845312000,28.0778,-82.426392,-26,14.000014,185,9,8,gps
107,FALSE,FALSE,47530583176167,1467845313191,28.077689,-82.426384,-25,13.440003,182,9,0,fused
108,FALSE,FALSE,47531584542156,1467845314192,28.077576,-82.426383,-24,12.970035,180,9,0,fused
109,FALSE,FALSE,47531584542156,1467845314192,28.077576,-82.426383,-24,12.970035,180,9,0,fused
110,FALSE,FALSE,47532581612468,1467845315000,28.077468,-82.426381,-23,12.340065,179.699997,9,8,gps
111,FALSE,FALSE,47533583174238,1467845316191,28.077357,-82.426374,-22,12.240016,179,9,0,fused
112,FALSE,FALSE,47533583174238,1467845316191,28.077357,-82.426374,-22,12.240016,179,9,0,fused
113,FALSE,FALSE,47534581962988,1467845317000,28.077247,-82.426359,-21,12.190003,177.300003,10,8,gps
114,FALSE,FALSE,47535583138821,1467845318193,28.077126,-82.426356,-21,12.710035,178,9,0,fused
115,FALSE,FALSE,47535583138821,1467845318193,28.077126,-82.426356,-21,12.710035,178,9,0,fused
116,FALSE,FALSE,47535583138821,1467845318193,28.077126,-82.426356,-21,12.710035,178,9,0,fused
117,FALSE,FALSE,47536581749914,1467845319000,28.077007,-82.42636,-22,13.040245,178.5,9,8,gps
118,FALSE,FALSE,47537579903143,1467845320187,28.076894,-82.426365,-24,13.350183,180,9,0,fused
119,FALSE,FALSE,47537579903143,1467845320187,28.076894,-82.426365,-24,13.350183,180,9,0,fused
120,FALSE,FALSE,47538577867153,1467845321000,28.076769,-82.426355,-23,13.61,178.899994,9,8,gps
121,FALSE,FALSE,47539577790278,1467845322185,28.076666,-82.426357,-22,12.970246,180,10,0,fused
122,FALSE,FALSE,47539577790278,1467845322185,28.076666,-82.426357,-22,12.970246,180,10,0,fused
123,FALSE,FALSE,47540583829080,1467845323192,28.076553,-82.426349,-21,12.870097,179,10,0,fused
124,FALSE,FALSE,47541582731735,1467845324000,28.076435,-82.426341,-23,13.080095,179.100006,10,8,gps
125,FALSE,FALSE,47542583125016,1467845325190,28.076327,-82.426337,-22,12.800035,179,10,0,fused
126,FALSE,FALSE,47542583125016,1467845325190,28.076327,-82.426337,-22,12.800035,179,10,0,fused
127,FALSE,FALSE,47543581140433,1467845326000,28.076234,-82.426343,-22,11.690428,179.199997,10,8,gps
128,FALSE,FALSE,47544579561422,1467845327187,28.076197,-82.426385,-23,9.491185,184,10,0,fused
129,FALSE,FALSE,47544579561422,1467845327187,28.076197,-82.426385,-23,9.491185,184,10,0,fused
130,FALSE,FALSE,47545582529078,1467845328190,28.076087,-82.426379,-24,9.260264,183,10,0,fused
131,FALSE,FALSE,47545582529078,1467845328190,28.076087,-82.426379,-24,9.260264,183,10,0,fused
132,FALSE,FALSE,47546584008661,1467845329192,28.076023,-82.426372,-21,7.700026,183,11,0,fused
133,FALSE,FALSE,47546584008661,1467845329192,28.076023,-82.426372,-21,7.700026,183,11,0,fused
134,FALSE,FALSE,47547581795483,1467845330000,28.075965,-82.426386,-21,6.73003,188.100006,11,8,gps
135,FALSE,FALSE,47548581171212,1467845331188,28.0759,-82.426374,-23,6.520192,180,11,0,fused
136,FALSE,FALSE,47548581171212,1467845331188,28.0759,-82.426374,-23,6.520192,180,11,0,fused
137,FALSE,FALSE,47549581123816,1467845332188,28.075883,-82.426355,-24,4.780011,174,11,0,fused
138,FALSE,FALSE,47549581123816,1467845332188,28.075883,-82.426355,-24,4.780011,174,11,0,fused
139,FALSE,FALSE,47550580881680,1467845333000,28.075837,-82.426357,-25,4.5301,177.5,11,7,gps
140,FALSE,FALSE,47551580951471,1467845334188,28.075802,-82.42635,-25,4.070442,176,10,0,fused
141,FALSE,FALSE,47551580951471,1467845334188,28.075802,-82.42635,-25,4.070442,176,10,0,fused
142,FALSE,FALSE,47552581486262,1467845335189,28.07578,-82.426355,-25,3.050148,176,10,0,fused
143,FALSE,FALSE,47552581486262,1467845335189,28.07578,-82.426355,-25,3.050148,176,10,0,fused
144,FALSE,FALSE,47553580463710,1467845336000,28.075772,-82.426352,-23,1.930932,174.300003,10,8,gps
145,FALSE,FALSE,47554580667355,1467845337188,28.075766,-82.426359,-23,1.111126,179,10,0,fused
146,FALSE,FALSE,47555580464907,1467845338188,28.075756,-82.426344,-23,0.671863,167,10,0,fused
147,FALSE,FALSE,47555580464907,1467845338188,28.075756,-82.426344,-23,0.671863,167,10,0,fused
148,FALSE,FALSE,47555580464907,1467845338188,28.075756,-82.426344,-23,0.671863,167,10,0,fused
149,FALSE,FALSE,47556581927719,1467845339189,28.075764,-82.426376,-22,0.406079,235,10,0,fused
150,FALSE,FALSE,47556581927719,1467845339189,28.075764,-82.426376,-22,0.406079,235,10,0,fused
151,FALSE,FALSE,47557581282250,1467845340190,28.075763,-82.426378,-22,0.573847,248,10,0,fused
152,FALSE,FALSE,47557581282250,1467845340190,28.075763,-82.426378,-22,0.573847,248,10,0,fused
153,FALSE,FALSE,47558581498604,1467845341188,28.075765,-82.426353,-21,0.05,0,10,0,fused
154,FALSE,FALSE,47559580340843,1467845342000,28.075765,-82.42635,-18,0,0,10,8,gps
155,FALSE,FALSE,47560581314176,1467845343189,28.075765,-82.426342,-18,0,0,10,0,fused
156,FALSE,FALSE,47560581314176,1467845343189,28.075765,-82.426342,-18,0,0,10,0,fused
157,FALSE,FALSE,47561579473707,1467845344000,28.075769,-82.426342,-17,0,0,10,8,gps
158,FALSE,FALSE,47562580307665,1467845345000,28.075769,-82.426348,-17,0,0,10,8,gps
159,FALSE,FALSE,47563579354592,1467845346000,28.075771,-82.426348,-17,0,0,10,7,gps
160,FALSE,FALSE,47564580557768,1467845347188,28.07577,-82.426349,-16,0,0,10,0,fused
161,FALSE,FALSE,47565580570893,1467845348188,28.075767,-82.426354,-16,0,0,10,0,fused
162,FALSE,FALSE,47565580570893,1467845348188,28.075767,-82.426354,-16,0,0,10,0,fused
163,FALSE,FALSE,47566581122351,1467845349205,28.075766,-82.426353,-15,0,0,10,0,fused
164,FALSE,FALSE,47566581122351,1467845349205,28.075766,-82.426353,-15,0,0,10,0,fused
165,FALSE,FALSE,47567580581465,1467845350000,28.075765,-82.426355,-14,0,0,11,7,gps
166,FALSE,FALSE,47568580208444,1467845351188,28.075764,-82.426356,-14,0,0,11,0,fused
167,FALSE,FALSE,47568580208444,1467845351188,28.075764,-82.426356,-14,0,0,11,0,fused
168,FALSE,FALSE,47569580155996,1467845352188,28.075766,-82.426356,-14,0,0,10,0,fused
169,FALSE,FALSE,47570580300578,1467845353187,28.075765,-82.426356,-15,0,0,10,0,fused
170,FALSE,FALSE,47571580530839,1467845354190,28.075766,-82.426356,-14,0,0,10,0,fused
171,FALSE,FALSE,47572580980161,1467845355189,28.075765,-82.426356,-14,0,0,10,0,fused
172,FALSE,FALSE,47572580980161,1467845355189,28.075765,-82.426356,-14,0,0,10,0,fused
173,FALSE,FALSE,47573584622973,1467845356193,28.075765,-82.426356,-14,0,0,10,0,fused
174,FALSE,FALSE,47574582192921,1467845357000,28.075765,-82.426356,-14,0,0,10,7,gps
175,FALSE,FALSE,47575580544222,1467845358189,28.075764,-82.426356,-14,0,0,9,0,fused
176,FALSE,FALSE,47575580544222,1467845358189,28.075764,-82.426356,-14,0,0,9,0,fused
177,FALSE,FALSE,47576581887555,1467845359000,28.075764,-82.426356,-14,0,0,9,7,gps
178,FALSE,FALSE,47577582159170,1467845360191,28.075764,-82.426356,-14,0,0,9,0,fused
179,FALSE,FALSE,47578580897815,1467845361000,28.075764,-82.426356,-14,0,0,9,7,gps
180,FALSE,FALSE,47579580976148,1467845362188,28.075764,-82.426356,-14,0,0,9,0,fused
181,FALSE,FALSE,47579580976148,1467845362188,28.075764,-82.426356,-14,0,0,9,0,fused
182,FALSE,FALSE,47580581049741,1467845363188,28.075763,-82.426356,-14,0,0,9,0,fused
183,FALSE,FALSE,47581579903074,1467845364000,28.075763,-82.426356,-14,0,0,9,7,gps
184,FALSE,FALSE,47582579926407,1467845365187,28.075763,-82.426356,-14,0,0,9,0,fused
185,FALSE,FALSE,47582579926407,1467845365187,28.075763,-82.426356,-14,0,0,9,0,fused
186,FALSE,FALSE,47583580249896,1467845366188,28.075763,-82.426356,-14,0,0,9,0,fused
187,FALSE,FALSE,47583580249896,1467845366188,28.075763,-82.426356,-14,0,0,9,0,fused
188,FALSE,FALSE,47584581669011,1467845367189,28.075763,-82.426355,-14,0,0,9,0,fused
189,FALSE,FALSE,47584581669011,1467845367189,28.075763,-82.426355,-14,0,0,9,0,fused
190,FALSE,FALSE,47585580952500,1467845368000,28.075763,-82.426356,-14,0,0,9,7,gps
191,FALSE,FALSE,47586581226354,1467845369189,28.075762,-82.426356,-13,0,0,9,0,fused
192,FALSE,FALSE,47586581226354,1467845369189,28.075762,-82.426356,-13,0,0,9,0,fused
193,FALSE,FALSE,47587581428332,1467845370189,28.075762,-82.426356,-13,0,0,9,0,fused
194,FALSE,FALSE,47588581895936,1467845371189,28.075762,-82.426356,-13,0,0,9,0,fused
195,FALSE,FALSE,47588581895936,1467845371189,28.075762,-82.426356,-13,0,0,9,0,fused
196,FALSE,FALSE,47589581680207,1467845372189,28.075762,-82.426356,-13,0,0,9,0,fused
197,FALSE,FALSE,47589581680207,1467845372189,28.075762,-82.426356,-13,0,0,9,0,fused
198,FALSE,FALSE,47590580584633,1467845373000,28.075762,-82.426356,-13,0,0,9,7,gps
199,FALSE,FALSE,47591580449998,1467845374188,28.075762,-82.426356,-13,0,0,9,0,fused
200,FALSE,FALSE,47591580449998,1467845374188,28.075762,-82.426356,-13,0,0,9,0,fused
201,FALSE,FALSE,47592580450570,1467845375188,28.075762,-82.426356,-13,0,0,9,0,fused
202,FALSE,FALSE,47593580375778,1467845376188,28.075762,-82.426356,-13,0,0,9,0,fused
203,FALSE,FALSE,47593580375778,1467845376188,28.075762,-82.426356,-13,0,0,9,0,fused
204,FALSE,FALSE,47594580402809,1467845377188,28.075762,-82.426356,-13,0,0,9,0,fused
205,FALSE,FALSE,47594580402809,1467845377188,28.075762,-82.426356,-13,0,0,9,0,fused
206,FALSE,FALSE,47595580620829,1467845378188,28.075762,-82.426356,-13,0,0,9,0,fused
207,FALSE,FALSE,47595580620829,1467845378188,28.075762,-82.426356,-13,0,0,9,0,fused
208,FALSE,FALSE,47596588401350,1467845379196,28.075762,-82.426356,-13,0,0,9,0,fused
209,FALSE,FALSE,47596588401350,1467845379196,28.075762,-82.426356,-13,0,0,9,0,fused
210,FALSE,FALSE,47597580695516,1467845380000,28.075762,-82.426356,-13,0,0,9,7,gps
211,FALSE,FALSE,47598657348849,1467845381268,28.075762,-82.426356,-13,0,0,9,0,fused
212,FALSE,FALSE,47598657348849,1467845381268,28.075762,-82.426356,-13,0,0,9,0,fused
213,FALSE,FALSE,47599579725775,1467845382000,28.075762,-82.426356,-13,0,0,9,5,gps
214,FALSE,FALSE,47600580636035,1467845383188,28.075762,-82.426356,-13,0,0,9,0,fused
215,FALSE,FALSE,47600580636035,1467845383188,28.075762,-82.426356,-13,0,0,9,0,fused
216,FALSE,FALSE,47601583882806,1467845384191,28.075762,-82.426356,-13,0,0,9,0,fused
217,FALSE,FALSE,47601583882806,1467845384191,28.075762,-82.426356,-13,0,0,9,0,fused
218,FALSE,FALSE,47602582537858,1467845385000,28.075762,-82.426356,-13,0,0,9,6,gps
219,FALSE,FALSE,47603664534680,1467845386273,28.075762,-82.426356,-13,0,0,9,0,fused
220,FALSE,FALSE,47603664534680,1467845386273,28.075762,-82.426356,-13,0,0,9,0,fused
221,FALSE,FALSE,47604661209887,1467845387000,28.075762,-82.426356,-13,0,0,9,7,gps
222,FALSE,FALSE,47605656114938,1467845388268,28.075762,-82.426356,-13,0,0,9,0,fused
223,FALSE,FALSE,47605656114938,1467845388268,28.075762,-82.426356,-13,0,0,9,0,fused
224,FALSE,FALSE,47606658698844,1467845389267,28.075762,-82.426356,-13,0,0,9,0,fused
225,FALSE,FALSE,47607657592281,1467845390000,28.075762,-82.426356,-13,0,0,9,7,gps
226,FALSE,FALSE,47608590040040,1467845391198,28.075762,-82.426356,-13,0,0,9,0,fused
227,FALSE,FALSE,47609583173321,1467845392000,28.075762,-82.426356,-13,0,0,9,7,gps
228,FALSE,FALSE,47610580722019,1467845393188,28.075762,-82.426356,-13,0,0,9,0,fused
229,FALSE,FALSE,47610580722019,1467845393188,28.075762,-82.426356,-13,0,0,9,0,fused
230,FALSE,FALSE,47611580228216,1467845394188,28.075762,-82.426356,-13,0,0,9,0,fused
231,FALSE,FALSE,47611580228216,1467845394188,28.075762,-82.426356,-13,0,0,9,0,fused
232,FALSE,FALSE,47612578665403,1467845395000,28.075762,-82.426357,-13,0,0,9,7,gps
233,FALSE,FALSE,47613578258476,1467845396185,28.075762,-82.426356,-13,0,0,10,0,fused
234,FALSE,FALSE,47613578258476,1467845396185,28.075762,-82.426356,-13,0,0,10,0,fused
235,FALSE,FALSE,47614581015715,1467845397188,28.075762,-82.426357,-13,0,0,10,0,fused
236,FALSE,FALSE,47614581015715,1467845397188,28.075762,-82.426357,-13,0,0,10,0,fused
237,FALSE,FALSE,47615580880246,1467845398000,28.075762,-82.426357,-13,0,0,10,7,gps
238,FALSE,FALSE,47615580880246,1467845398000,28.075762,-82.426357,-13,0,0,10,7,gps
239,FALSE,FALSE,47616581419204,1467845399189,28.075762,-82.426357,-13,0,0,10,0,fused
240,FALSE,FALSE,47616581419204,1467845399189,28.075762,-82.426357,-13,0,0,10,0,fused
241,FALSE,FALSE,47617586371078,1467845400195,28.075762,-82.426357,-13,0,0,10,0,fused
242,FALSE,FALSE,47618579767797,1467845401000,28.075762,-82.426357,-13,0,0,10,7,gps
243,FALSE,FALSE,47619587254359,1467845402198,28.075762,-82.426357,-13,0,0,10,0,fused
244,FALSE,FALSE,47620580578629,1467845403000,28.075762,-82.426357,-13,0,0,10,8,gps
245,FALSE,FALSE,47621585551285,1467845404193,28.075761,-82.426357,-13,0,0,10,0,fused
246,FALSE,FALSE,47621585551285,1467845404193,28.075761,-82.426357,-13,0,0,10,0,fused
247,FALSE,FALSE,47622582130920,1467845405000,28.075761,-82.426357,-13,0,0,10,8,gps
248,FALSE,FALSE,47623584134670,1467845406192,28.075761,-82.426357,-13,0,0,10,0,fused
249,FALSE,FALSE,47624582775920,1467845407000,28.075761,-82.426357,-13,0,0,10,8,gps
250,FALSE,FALSE,47625585700867,1467845408193,28.075761,-82.426357,-13,0,0,10,0,fused
251,FALSE,FALSE,47626583559148,1467845409000,28.075761,-82.426357,-13,0,0,10,8,gps
252,FALSE,FALSE,47627582897064,1467845410191,28.075761,-82.426357,-13,0,0,10,0,fused
253,FALSE,FALSE,47627582897064,1467845410191,28.075761,-82.426357,-13,0,0,10,0,fused
254,FALSE,FALSE,47628581278366,1467845411000,28.075761,-82.426357,-13,0,0,10,8,gps
255,FALSE,FALSE,47629585092064,1467845412195,28.075761,-82.426357,-13,0,0,10,0,fused
256,FALSE,FALSE,47630578924511,1467845413000,28.075761,-82.426357,-13,0,0,10,8,gps
257,FALSE,FALSE,47631579737375,1467845414188,28.075761,-82.426357,-13,0,0,10,0,fused
258,FALSE,FALSE,47632582371542,1467845415189,28.075761,-82.426357,-13,0,0,10,0,fused
259,FALSE,FALSE,47632582371542,1467845415189,28.075761,-82.426357,-13,0,0,10,0,fused
260,FALSE,FALSE,47633582120812,1467845416190,28.075761,-82.426357,-13,0,0,10,0,fused
261,FALSE,FALSE,47633582120812,1467845416190,28.075761,-82.426357,-13,0,0,10,0,fused
262,FALSE,FALSE,47634580347895,1467845417000,28.075761,-82.426357,-13,0,0,10,8,gps
263,FALSE,FALSE,47635580918572,1467845418000,28.075761,-82.426357,-13,0,0,10,8,gps
264,FALSE,FALSE,47635580918572,1467845418191,28.075761,-82.426357,-13,0,0,10,0,fused
265,FALSE,FALSE,47636583704925,1467845419192,28.075761,-82.426357,-13,0,0,10,0,fused
266,FALSE,FALSE,47637581144144,1467845420000,28.075761,-82.426357,-13,0,0,9,8,gps
267,FALSE,FALSE,47638580473414,1467845421191,28.075761,-82.426357,-13,0,0,10,0,fused
268,FALSE,FALSE,47639582415653,1467845422190,28.075761,-82.426357,-13,0,0,9,0,fused
269,FALSE,FALSE,47639582415653,1467845422190,28.075761,-82.426357,-13,0,0,9,0,fused
270,FALSE,FALSE,47640581269455,1467845423000,28.075761,-82.426357,-13,0,0,10,8,gps
271,FALSE,FALSE,47641582040080,1467845424189,28.075761,-82.426357,-13,0,0,10,0,fused
272,FALSE,FALSE,47641582040080,1467845424189,28.075761,-82.426357,-13,0,0,10,0,fused
