Hillsborough Area Regional Transit_194265,Hillsborough Area Regional Transit_7679,28.032435,-82.423511,Hillsborough Area Regional Transit_5554,28.032462,-82.426948,,,,,,
38,FALSE,FALSE,17485359347312,1468778955000,28.032698,-82.443295,-16,20.120159,91.699997,11,11,gps
39,FALSE,FALSE,17485359347312,1468778955000,28.032698,-82.443295,-16,20.120159,91.699997,11,11,gps
40,FALSE,FALSE,17486356964239,1468778956000,28.032678,-82.443071,-16,20.290712,94.400002,10,11,gps
41,FALSE,FALSE,17487359352103,1468778957000,28.03266,-82.442867,-15,20.190062,96.099998,11,11,gps
42,FALSE,FALSE,17487359352103,1468778957000,28.03266,-82.442867,-15,20.190062,96.099998,11,11,gps
43,FALSE,FALSE,17488358848925,1468778958000,28.032632,-82.442653,-13,20.360796,97.400002,11,11,gps
44,FALSE,FALSE,17489358304081,1468778959000,28.032612,-82.442455,-16,20.741274,98.099998,11,11,gps
45,FALSE,FALSE,17489358304081,1468778959000,28.032612,-82.442455,-16,20.741274,98.099998,11,11,gps
46,FALSE,FALSE,17490358035748,1468778960000,28.032575,-82.442281,-20,20.750154,97.099998,11,11,gps
47,FALSE,FALSE,17490358035748,1468778960000,28.032575,-82.442281,-20,20.750154,97.099998,11,11,gps
48,FALSE,FALSE,17491359467883,1468778961000,28.032561,-82.442083,-20,20.350199,96.199997,11,11,gps
49,FALSE,FALSE,17491359467883,1468778961000,28.032561,-82.442083,-20,20.350199,96.199997,11,11,gps
50,FALSE,FALSE,17492357921736,1468778962000,28.03255,-82.441884,-22,20.240299,95.300003,11,11,gps
51,FALSE,FALSE,17493359698819,1468778963000,28.032538,-82.441678,-23,20.540478,92.699997,11,11,gps
52,FALSE,FALSE,17493359698819,1468778963000,28.032538,-82.441678,-23,20.540478,92.699997,11,11,gps
53,FALSE,FALSE,17494358906788,1468778964000,28.032516,-82.441489,-23,20.260248,92.300003,11,11,gps
54,FALSE,FALSE,17495361010121,1468778965000,28.032521,-82.44129,-24,20.030722,90,11,11,gps
55,FALSE,FALSE,17495361010121,1468778965000,28.032521,-82.44129,-24,20.030722,90,11,11,gps
56,FALSE,FALSE,17496357949808,1468778966000,28.032522,-82.441093,-24,19.389999,89.900002,11,11,gps
57,FALSE,FALSE,17497358036214,1468778967000,28.032519,-82.440896,-25,19.030096,90.5,11,11,gps
58,FALSE,FALSE,17497358036214,1468778967000,28.032519,-82.440896,-25,19.030096,90.5,11,11,gps
59,FALSE,FALSE,17498358917932,1468778968000,28.032521,-82.440717,-26,18.959999,88.800003,11,11,gps
60,FALSE,FALSE,17498358917932,1468778968000,28.032521,-82.440717,-26,18.959999,88.800003,11,11,gps
61,FALSE,FALSE,17499360437880,1468778969000,28.032534,-82.440543,-28,18.230274,89.300003,11,11,gps
62,FALSE,FALSE,17499360437880,1468778969000,28.032534,-82.440543,-28,18.230274,89.300003,11,11,gps
63,FALSE,FALSE,17500357066629,1468778970000,28.032531,-82.440366,-29,17.870338,91,11,11,gps
64,FALSE,FALSE,17501358824441,1468778971000,28.032528,-82.440189,-29,17.590822,89.900002,10,11,gps
65,FALSE,FALSE,17501358824441,1468778971000,28.032528,-82.440189,-29,17.590822,89.900002,10,11,gps
66,FALSE,FALSE,17502360930378,1468778972000,28.03253,-82.440006,-29,17.340141,89.800003,11,11,gps
67,FALSE,FALSE,17502360930378,1468778972000,28.03253,-82.440006,-29,17.340141,89.800003,11,11,gps
68,FALSE,FALSE,17503360300274,1468778973000,28.032546,-82.439825,-29,17.250105,88.5,11,11,gps
69,FALSE,FALSE,17503360300274,1468778973000,28.032546,-82.439825,-29,17.250105,88.5,11,11,gps
70,FALSE,FALSE,17504357737148,1468778974000,28.032545,-82.439635,-28,17.24029,89.800003,11,11,gps
71,FALSE,FALSE,17504357737148,1468778974000,28.032545,-82.439635,-28,17.24029,89.800003,11,11,gps
72,FALSE,FALSE,17504357737148,1468778974000,28.032545,-82.439635,-28,17.24029,89.800003,11,11,gps
73,FALSE,FALSE,17505359831679,1468778975000,28.032556,-82.439463,-27,17.310289,89,11,11,gps
74,FALSE,FALSE,17505359831679,1468778975000,28.032556,-82.439463,-27,17.310289,89,11,11,gps
75,FALSE,FALSE,17506358178450,1468778976000,28.032563,-82.439293,-27,17.623091,89.300003,10,11,gps
76,FALSE,FALSE,17507359355116,1468778977000,28.032558,-82.439121,-28,16.98,92.300003,11,11,gps
77,FALSE,FALSE,17507359355116,1468778977000,28.032558,-82.439121,-28,16.98,92.300003,11,11,gps
78,FALSE,FALSE,17508360331001,1468778978000,28.03255,-82.438958,-27,16.670433,92.5,10,11,gps
79,FALSE,FALSE,17508360331001,1468778978000,28.03255,-82.438958,-27,16.670433,92.5,10,11,gps
80,FALSE,FALSE,17509360380011,1468778979000,28.03254,-82.438803,-29,16.29295,91.800003,10,11,gps
81,FALSE,FALSE,17509360380011,1468778979000,28.03254,-82.438803,-29,16.29295,91.800003,10,11,gps
82,FALSE,FALSE,17510359712511,1468778980000,28.032535,-82.438624,-28,16.810503,90.599998,11,11,gps
83,FALSE,FALSE,17511358987667,1468778981000,28.032532,-82.438458,-29,17.020424,90.5,10,11,gps
84,FALSE,FALSE,17511358987667,1468778981000,28.032532,-82.438458,-29,17.020424,90.5,10,11,gps
85,FALSE,FALSE,17512361116833,1468778982000,28.032533,-82.438276,-29,17.270418,90.800003,10,11,gps
86,FALSE,FALSE,17512361116833,1468778982000,28.032533,-82.438276,-29,17.270418,90.800003,10,11,gps
87,FALSE,FALSE,17513359498812,1468778983000,28.032523,-82.438089,-30,17.560001,91.199997,11,11,gps
88,FALSE,FALSE,17514358254436,1468778984000,28.032511,-82.437902,-28,17.590046,91.400002,11,11,gps
89,FALSE,FALSE,17514358254436,1468778984000,28.032511,-82.437902,-28,17.590046,91.400002,11,11,gps
90,FALSE,FALSE,17515361481519,1468778985000,28.032514,-82.437742,-28,16.991062,90.800003,10,10,gps
91,FALSE,FALSE,17515361481519,1468778985000,28.032514,-82.437742,-28,16.991062,90.800003,10,10,gps
92,FALSE,FALSE,17516361361102,1468778986000,28.032529,-82.43757,-28,17.100845,89.300003,10,10,gps
93,FALSE,FALSE,17516361361102,1468778986000,28.032529,-82.43757,-28,17.100845,89.300003,10,10,gps
94,FALSE,FALSE,17517362207404,1468778987000,28.032532,-82.437417,-29,16.360991,89.400002,11,10,gps
95,FALSE,FALSE,17517362207404,1468778987000,28.032532,-82.437417,-29,16.360991,89.400002,11,10,gps
96,FALSE,FALSE,17518358368081,1468778988000,28.032529,-82.437245,-28,16.720242,90.5,11,10,gps
97,FALSE,FALSE,17519359662664,1468778989000,28.032524,-82.437066,-25,16.560047,90.199997,11,10,gps
98,FALSE,FALSE,17519359662664,1468778989000,28.032524,-82.437066,-25,16.560047,90.199997,11,10,gps
99,FALSE,FALSE,17520357868861,1468778990000,28.032528,-82.436905,-26,16.170027,90.699997,11,10,gps
100,FALSE,FALSE,17521358418548,1468778991000,28.032525,-82.436734,-26,16.020002,90.5,11,10,gps
101,FALSE,FALSE,17521358418548,1468778991000,28.032525,-82.436734,-26,16.020002,90.5,11,10,gps
102,FALSE,FALSE,17522358166777,1468778992000,28.032523,-82.436568,-26,15.970154,90.199997,11,10,gps
103,FALSE,FALSE,17522358166777,1468778992000,28.032523,-82.436568,-26,15.970154,90.199997,11,10,gps
104,FALSE,FALSE,17523358863704,1468778993000,28.032526,-82.43641,-22,15.010004,90.199997,11,10,gps
105,FALSE,FALSE,17523358863704,1468778993000,28.032526,-82.43641,-22,15.010004,90.199997,11,10,gps
106,FALSE,FALSE,17524360651828,1468778994000,28.032526,-82.436262,-22,14.920164,90.699997,11,10,gps
107,FALSE,FALSE,17524360651828,1468778994000,28.032526,-82.436262,-22,14.920164,90.699997,11,10,gps
108,FALSE,FALSE,17524360651828,1468778994000,28.032526,-82.436262,-22,14.920164,90.699997,11,10,gps
109,FALSE,FALSE,17524360651828,1468778994000,28.032526,-82.436262,-22,14.920164,90.699997,11,10,gps
110,FALSE,FALSE,17525360261828,1468778995000,28.032524,-82.436107,-20,14.260056,90.099998,11,10,gps
111,FALSE,FALSE,17525360261828,1468778995000,28.032524,-82.436107,-20,14.260056,90.099998,11,10,gps
112,FALSE,FALSE,17526360466255,1468778996000,28.032513,-82.435958,-17,13.430182,91.099998,11,10,gps
113,FALSE,FALSE,17526360466255,1468778996000,28.032513,-82.435958,-17,13.430182,91.099998,11,10,gps
114,FALSE,FALSE,17527364793025,1468778997000,28.032513,-82.435846,-18,11.43011,91.900002,10,10,gps
115,FALSE,FALSE,17527364793025,1468778997000,28.032513,-82.435846,-18,11.43011,91.900002,10,10,gps
116,FALSE,FALSE,17528358567973,1468778998000,28.03251,-82.435736,-16,10.480042,90.300003,10,10,gps
117,FALSE,FALSE,17529358777608,1468778999000,28.032515,-82.435659,-15,8.390024,89.400002,10,10,gps
118,FALSE,FALSE,17529358777608,1468778999000,28.032515,-82.435659,-15,8.390024,89.400002,10,10,gps
119,FALSE,FALSE,17530357897868,1468779000000,28.032518,-82.435589,-13,6.840592,88.199997,10,10,gps
120,FALSE,FALSE,17531359915472,1468779001000,28.032522,-82.435533,-12,5.901661,86.699997,10,10,gps
121,FALSE,FALSE,17531359915472,1468779001000,28.032522,-82.435533,-12,5.901661,86.699997,10,10,gps
122,FALSE,FALSE,17532358094742,1468779002000,28.032524,-82.435481,-8,4.303766,88.099998,10,10,gps
123,FALSE,FALSE,17533357167919,1468779003000,28.032526,-82.435464,-7,2.065454,87.400002,10,10,gps
124,FALSE,FALSE,17533357167919,1468779003000,28.032526,-82.435464,-7,2.065454,87.400002,10,10,gps
125,FALSE,FALSE,17534356929950,1468779004000,28.032529,-82.435468,-7,0.488467,87.099998,10,10,gps
126,FALSE,FALSE,17535357654585,1468779005000,28.032535,-82.435475,-8,0.693542,87.199997,10,10,gps
127,FALSE,FALSE,17535357654585,1468779005000,28.032535,-82.435475,-8,0.693542,87.199997,10,10,gps
128,FALSE,FALSE,17536359106720,1468779006000,28.032535,-82.435473,-7,0.362215,87,10,10,gps
129,FALSE,FALSE,17536359106720,1468779006000,28.032535,-82.435473,-7,0.362215,87,10,10,gps
130,FALSE,FALSE,17537359494167,1468779007000,28.032544,-82.435477,-7,0.622896,86.800003,10,10,gps
131,FALSE,FALSE,17537359494167,1468779007000,28.032544,-82.435477,-7,0.622896,86.800003,10,10,gps
132,FALSE,FALSE,17538358391615,1468779008000,28.032541,-82.435462,-6,0.272947,87,10,10,gps
133,FALSE,FALSE,17539358173750,1468779009000,28.032543,-82.43547,-7,0.08,0,10,10,gps
134,FALSE,FALSE,17539358173750,1468779009000,28.032543,-82.43547,-7,0.08,0,10,10,gps
135,FALSE,FALSE,17540361351510,1468779010000,28.032539,-82.435474,-7,0.463897,86.800003,10,10,gps
136,FALSE,FALSE,17540361351510,1468779010000,28.032539,-82.435474,-7,0.463897,86.800003,10,10,gps
137,FALSE,FALSE,17541356879582,1468779011000,28.032527,-82.43548,-8,0.15,0,10,10,gps
138,FALSE,FALSE,17542361817707,1468779012000,28.032519,-82.435474,-8,0.342053,87.599998,10,11,gps
139,FALSE,FALSE,17542361817707,1468779012000,28.032519,-82.435474,-8,0.342053,87.599998,10,11,gps
140,FALSE,FALSE,17543360182915,1468779013000,28.032519,-82.435472,-7,0.447214,87.699997,10,11,gps
141,FALSE,FALSE,17544357244008,1468779014000,28.03253,-82.435501,-10,0,0,10,11,gps
142,FALSE,FALSE,17544357244008,1468779014000,28.03253,-82.435501,-10,0,0,10,11,gps
143,FALSE,FALSE,17544357244008,1468779014000,28.03253,-82.435501,-10,0,0,10,11,gps
144,FALSE,FALSE,17545360749685,1468779015000,28.032528,-82.435501,-10,0,0,10,11,gps
145,FALSE,FALSE,17545360749685,1468779015000,28.032528,-82.435501,-10,0,0,10,11,gps
146,FALSE,FALSE,17546359646768,1468779016000,28.032531,-82.435502,-10,0,0,10,11,gps
147,FALSE,FALSE,17547359021143,1468779017000,28.032531,-82.435499,-10,0,0,10,11,gps
148,FALSE,FALSE,17547359021143,1468779017000,28.032531,-82.435499,-10,0,0,10,11,gps
149,FALSE,FALSE,17548352375309,1468779018000,28.032532,-82.435498,-10,0,0,10,11,gps
150,FALSE,FALSE,17549361433277,1468779019000,28.032533,-82.435499,-10,0,0,10,11,gps
151,FALSE,FALSE,17549361433277,1468779019000,28.032533,-82.435499,-10,0,0,10,11,gps
152,FALSE,FALSE,17550360608537,1468779020000,28.032535,-82.435499,-10,0,0,10,11,gps
153,FALSE,FALSE,17551357906766,1468779021000,28.032536,-82.435501,-10,0,0,10,11,gps
154,FALSE,FALSE,17551357906766,1468779021000,28.032536,-82.435501,-10,0,0,10,11,gps
155,FALSE,FALSE,17552360485516,1468779022000,28.032535,-82.435495,-9,0,0,10,11,gps
156,FALSE,FALSE,17552360485516,1468779022000,28.032535,-82.435495,-9,0,0,10,11,gps
157,FALSE,FALSE,17553363812755,1468779023000,28.032536,-82.435493,-9,0,0,10,11,gps
158,FALSE,FALSE,17553363812755,1468779023000,28.032536,-82.435493,-9,0,0,10,11,gps
159,FALSE,FALSE,17554359862077,1468779024000,28.032547,-82.435413,-9,6.361769,87.900002,10,11,gps
160,FALSE,FALSE,17555358130358,1468779025000,28.032543,-82.435328,-8,7.713138,88.300003,10,11,gps
161,FALSE,FALSE,17555358130358,1468779025000,28.032543,-82.435328,-8,7.713138,88.300003,10,11,gps
162,FALSE,FALSE,17556357160097,1468779026000,28.032534,-82.435226,-7,9.161577,92.400002,10,11,gps
163,FALSE,FALSE,17557358525514,1468779027000,28.032531,-82.435124,-7,10.380077,93.5,11,11,gps
164,FALSE,FALSE,17557358525514,1468779027000,28.032531,-82.435124,-7,10.380077,93.5,11,11,gps
165,FALSE,FALSE,17558360426034,1468779028000,28.03253,-82.435001,-6,11.300748,90.400002,11,11,gps
166,FALSE,FALSE,17558360426034,1468779028000,28.03253,-82.435001,-6,11.300748,90.400002,11,11,gps
167,FALSE,FALSE,17559360535044,1468779029000,28.032533,-82.434861,-7,12.590035,89,11,11,gps
168,FALSE,FALSE,17559360535044,1468779029000,28.032533,-82.434861,-7,12.590035,89,11,11,gps
169,FALSE,FALSE,17560358911919,1468779030000,28.032526,-82.434712,-7,14.05,89.400002,11,11,gps
170,FALSE,FALSE,17561358638168,1468779031000,28.032523,-82.434538,-5,15.460012,91.400002,11,11,gps
171,FALSE,FALSE,17561358638168,1468779031000,28.032523,-82.434538,-5,15.460012,91.400002,11,11,gps
172,FALSE,FALSE,17562360765408,1468779032000,28.032516,-82.434365,-5,16.430004,89.699997,11,11,gps
173,FALSE,FALSE,17562360765408,1468779032000,28.032516,-82.434365,-5,16.430004,89.699997,11,11,gps
174,FALSE,FALSE,17563357786032,1468779033000,28.032519,-82.434176,-6,16.970238,88.199997,11,11,gps
175,FALSE,FALSE,17564356968532,1468779034000,28.032513,-82.433992,-7,17.630342,88.5,11,11,gps
176,FALSE,FALSE,17564356968532,1468779034000,28.032513,-82.433992,-7,17.630342,88.5,11,11,gps
177,FALSE,FALSE,17564356968532,1468779034000,28.032513,-82.433992,-7,17.630342,88.5,11,11,gps
178,FALSE,FALSE,17565358420354,1468779035000,28.032514,-82.433804,-8,17.800474,89.099998,11,11,gps
179,FALSE,FALSE,17565358420354,1468779035000,28.032514,-82.433804,-8,17.800474,89.099998,11,11,gps
180,FALSE,FALSE,17566360722958,1468779036000,28.032509,-82.433606,-8,18.130222,88.400002,11,11,gps
181,FALSE,FALSE,17566360722958,1468779036000,28.032509,-82.433606,-8,18.130222,88.400002,11,11,gps
182,FALSE,FALSE,17567357689677,1468779037000,28.032498,-82.433421,-8,17.980137,89,11,11,gps
183,FALSE,FALSE,17568356473114,1468779038000,28.032506,-82.433217,-7,18.960169,87.699997,11,10,gps
184,FALSE,FALSE,17568356473114,1468779038000,28.032506,-82.433217,-7,18.960169,87.699997,11,10,gps
185,FALSE,FALSE,17569358533061,1468779039000,28.032512,-82.433038,-8,18.73,88.300003,11,9,gps
186,FALSE,FALSE,17569358533061,1468779039000,28.032512,-82.433038,-8,18.73,88.300003,11,9,gps
187,FALSE,FALSE,17570362458738,1468779040000,28.03251,-82.432831,-7,19.08,89.300003,11,9,gps
188,FALSE,FALSE,17570362458738,1468779040000,28.03251,-82.432831,-7,19.08,89.300003,11,9,gps
189,FALSE,FALSE,17571357563373,1468779041000,28.032509,-82.432637,-7,18.630041,89.099998,10,9,gps
190,FALSE,FALSE,17572362293268,1468779042000,28.032504,-82.432433,-7,18.640001,89.300003,10,8,gps
191,FALSE,FALSE,17572362293268,1468779042000,28.032504,-82.432433,-7,18.640001,89.300003,10,8,gps
192,FALSE,FALSE,17573360737070,1468779043000,28.032504,-82.432244,-7,18.570171,89.599998,11,8,gps
193,FALSE,FALSE,17574360560403,1468779044000,28.032501,-82.432057,-6,18.291325,88.900002,11,8,gps
194,FALSE,FALSE,17574360560403,1468779044000,28.032501,-82.432057,-6,18.291325,88.900002,11,8,gps
195,FALSE,FALSE,17575360916809,1468779045000,28.032505,-82.431894,-6,17.16,87.699997,10,8,gps
196,FALSE,FALSE,17575360916809,1468779045000,28.032505,-82.431894,-6,17.16,87.699997,10,8,gps
197,FALSE,FALSE,17576358405454,1468779046000,28.032516,-82.431729,-6,17.061687,88.699997,11,8,gps
198,FALSE,FALSE,17577361036912,1468779047000,28.032518,-82.431546,-7,17.200571,89.800003,11,8,gps
199,FALSE,FALSE,17577361036912,1468779047000,28.032518,-82.431546,-7,17.200571,89.800003,11,8,gps
200,FALSE,FALSE,17578361849099,1468779048000,28.032499,-82.431373,-7,17.480024,93.5,11,8,gps
201,FALSE,FALSE,17578361849099,1468779048000,28.032499,-82.431373,-7,17.480024,93.5,11,8,gps
202,FALSE,FALSE,17579356658526,1468779049000,28.03249,-82.431183,-8,18.260332,92.199997,11,8,gps
203,FALSE,FALSE,17580358979984,1468779050000,28.032505,-82.431018,-9,17.62023,91.199997,11,9,gps
204,FALSE,FALSE,17580358979984,1468779050000,28.032505,-82.431018,-9,17.62023,91.199997,11,9,gps
205,FALSE,FALSE,17581362721025,1468779051000,28.032507,-82.430793,-8,17.91,89.400002,11,9,gps
206,FALSE,FALSE,17581362721025,1468779051000,28.032507,-82.430793,-8,17.91,89.400002,11,9,gps
207,FALSE,FALSE,17582358893525,1468779052000,28.032506,-82.430624,-9,17.530231,90.300003,11,9,gps
208,FALSE,FALSE,17583358035660,1468779053000,28.0325,-82.430447,-10,17.450047,91,11,10,gps
209,FALSE,FALSE,17583358035660,1468779053000,28.0325,-82.430447,-10,17.450047,91,11,10,gps
210,FALSE,FALSE,17584360856493,1468779054000,28.032486,-82.43025,-9,17.810137,90.900002,11,10,gps
211,FALSE,FALSE,17584360856493,1468779054000,28.032486,-82.43025,-9,17.810137,90.900002,11,10,gps
212,FALSE,FALSE,17584360856493,1468779054000,28.032486,-82.43025,-9,17.810137,90.900002,11,10,gps
213,FALSE,FALSE,17585359696493,1468779055000,28.032485,-82.430068,-9,17.830011,90.300003,11,10,gps
214,FALSE,FALSE,17586358224253,1468779056000,28.032491,-82.429866,-9,18.990263,89.400002,11,10,gps
215,FALSE,FALSE,17586358224253,1468779056000,28.032491,-82.429866,-9,18.990263,89.400002,11,10,gps
216,FALSE,FALSE,17587359346492,1468779057000,28.032475,-82.429697,-8,17.250072,93.300003,11,10,gps
217,FALSE,FALSE,17587359346492,1468779057000,28.032475,-82.429697,-8,17.250072,93.300003,11,10,gps
218,FALSE,FALSE,17588432812480,1468779058000,28.032458,-82.429503,-8,17.441652,95.199997,11,10,gps
219,FALSE,FALSE,17588432812480,1468779058000,28.032458,-82.429503,-8,17.441652,95.199997,11,10,gps
220,FALSE,FALSE,17589356951386,1468779059000,28.032474,-82.429342,-8,16.950665,89,11,10,gps
221,FALSE,FALSE,17590356926802,1468779060000,28.03249,-82.42917,-7,17.181051,89.699997,11,10,gps
222,FALSE,FALSE,17590356926802,1468779060000,28.03249,-82.42917,-7,17.181051,89.699997,11,10,gps
223,FALSE,FALSE,17591441214614,1468779061000,28.032492,-82.428988,-6,17.540001,90,11,10,gps
224,FALSE,FALSE,17591441214614,1468779061000,28.032492,-82.428988,-6,17.540001,90,11,10,gps
225,TRUE,FALSE,17592440659508,1468779062000,28.032489,-82.428861,-9,16.959999,90.300003,12,10,gps
226,TRUE,FALSE,17593361092685,1468779063000,28.032474,-82.428691,-10,16.520027,91.699997,11,10,gps
227,TRUE,FALSE,17593361092685,1468779063000,28.032474,-82.428691,-10,16.520027,91.699997,11,10,gps
228,TRUE,FALSE,17594360283466,1468779064000,28.03247,-82.428513,-11,16.670012,91.300003,11,10,gps
229,TRUE,FALSE,17595359949924,1468779065000,28.032467,-82.428367,-11,15.840316,89.300003,11,10,gps
230,TRUE,FALSE,17595359949924,1468779065000,28.032467,-82.428367,-11,15.840316,89.300003,11,10,gps
231,TRUE,FALSE,17596359094403,1468779066000,28.032456,-82.428195,-9,15.700155,89.599998,11,10,gps
232,TRUE,FALSE,17596359094403,1468779066000,28.032456,-82.428195,-9,15.700155,89.599998,11,10,gps
233,TRUE,FALSE,17597358172840,1468779067000,28.032464,-82.428049,-10,15.230266,89.099998,10,10,gps
234,TRUE,FALSE,17598360697892,1468779068000,28.032457,-82.427901,-9,14.890004,88.599998,10,10,gps
235,TRUE,FALSE,17598360697892,1468779068000,28.032457,-82.427901,-9,14.890004,88.599998,10,10,gps
236,TRUE,FALSE,17599359870183,1468779069000,28.03247,-82.427762,-10,14.710004,88.400002,11,10,gps
237,TRUE,FALSE,17600360381276,1468779070000,28.032464,-82.427594,-10,14.670413,90.800003,10,10,gps
238,TRUE,FALSE,17600360381276,1468779070000,28.032464,-82.427594,-10,14.670413,90.800003,10,10,gps
239,TRUE,FALSE,17601360248151,1468779071000,28.032482,-82.427447,-10,13.720058,90.400002,10,9,gps
240,TRUE,FALSE,17601360248151,1468779071000,28.032482,-82.427447,-10,13.720058,90.400002,10,9,gps
241,TRUE,FALSE,17602359609661,1468779072000,28.032481,-82.427319,-9,12.83014,89.599998,10,9,gps
242,TRUE,FALSE,17603360439192,1468779073000,28.032488,-82.427215,-7,11.181006,91.199997,10,9,gps
243,TRUE,FALSE,17603360439192,1468779073000,28.032488,-82.427215,-7,11.181006,91.199997,10,9,gps
244,TRUE,FALSE,17604359689973,1468779074000,28.032488,-82.427109,-6,10.100599,90.900002,10,9,gps
245,TRUE,FALSE,17604818000000,1468779074308,28.032518,-82.43067,0,0,0,48,0,network
246,TRUE,FALSE,17604818000000,1468779074308,28.032518,-82.43067,0,0,0,48,0,network
247,TRUE,FALSE,17605362676170,1468779075000,28.032503,-82.427015,-6,8.822499,91.5,10,9,gps
248,TRUE,FALSE,17606362835649,1468779076000,28.032499,-82.426954,-6,7.442426,91.800003,10,9,gps
249,TRUE,FALSE,17606362835649,1468779076000,28.032499,-82.426954,-6,7.442426,91.800003,10,9,gps
250,TRUE,FALSE,17607359856899,1468779077000,28.032496,-82.426875,-5,7.320335,93.599998,10,9,gps
251,TRUE,FALSE,17608441773252,1468779078000,28.0325,-82.426875,-5,3.110257,89.199997,10,9,gps
252,TRUE,FALSE,17608441773252,1468779078000,28.0325,-82.426875,-5,3.110257,89.199997,10,9,gps
253,TRUE,FALSE,17609442550334,1468779079000,28.032503,-82.426877,-6,1.040048,91.400002,10,9,gps
254,TRUE,FALSE,17609442550334,1468779079000,28.032503,-82.426877,-6,1.040048,91.400002,10,9,gps
255,TRUE,FALSE,17610441052625,1468779080000,28.032506,-82.42688,-6,0.15,0,10,9,gps
