Hillsborough Area Regional Transit_145278,Hillsborough Area Regional Transit_6254,28.022266,-82.535561,Hillsborough Area Regional Transit_7404,28.024847,-82.537339,,,,,,
134,FALSE,FALSE,24179736854837,1468014052000,28.039483,-82.541974,-22,11.75,180,11,0,fused
135,FALSE,FALSE,24180741270982,1468014053000,28.039356,-82.541975,-21,13.25,182,11,0,fused
136,FALSE,FALSE,24180741270982,1468014053000,28.039356,-82.541975,-21,13.25,182,11,0,fused
137,FALSE,FALSE,24181747539627,1468014054000,28.039244,-82.541961,-23,13.5,178,11,0,fused
138,FALSE,FALSE,24181747539627,1468014054000,28.039244,-82.541961,-23,13.5,178,11,0,fused
139,FALSE,FALSE,24182755047440,1468014055000,28.039117,-82.541969,-24,14.25,179,11,0,fused
140,FALSE,FALSE,24182755047440,1468014055000,28.039117,-82.541969,-24,14.25,179,11,0,fused
141,FALSE,FALSE,24183762133325,1468014056000,28.03898,-82.54197,-24,15,179,10,0,fused
142,FALSE,FALSE,24183762133325,1468014056000,28.03898,-82.54197,-24,15,179,10,0,fused
143,FALSE,FALSE,24183762133325,1468014056000,28.03898,-82.54197,-24,15,179,10,0,fused
144,FALSE,FALSE,24183762133325,1468014056000,28.03898,-82.54197,-24,15,179,10,0,fused
145,FALSE,FALSE,24184736856814,1468014057000,28.038853,-82.54198,-25,15.5,180,10,9,gps
146,FALSE,FALSE,24185741484938,1468014058000,28.038698,-82.541987,-25,16.25,179,10,0,fused
147,FALSE,FALSE,24185741484938,1468014058000,28.038698,-82.541987,-25,16.25,179,10,0,fused
148,FALSE,FALSE,24186743749157,1468014059000,28.038558,-82.542,-25,16.25,178,10,0,fused
149,FALSE,FALSE,24186743749157,1468014059000,28.038558,-82.542,-25,16.25,178,10,0,fused
150,FALSE,FALSE,24187742545042,1468014060000,28.038412,-82.541995,-25,16.75,178.800003,10,9,gps
151,FALSE,FALSE,24188744803531,1468014061000,28.038267,-82.541993,-26,16.75,178,11,0,fused
152,FALSE,FALSE,24188744803531,1468014061000,28.038267,-82.541993,-26,16.75,178,11,0,fused
153,FALSE,FALSE,24189737271187,1468014062000,28.038111,-82.54198,-26,17,178.5,11,9,gps
154,FALSE,FALSE,24190738757124,1468014063000,28.037954,-82.541997,-29,17,180,12,0,fused
155,FALSE,FALSE,24190738757124,1468014063000,28.037954,-82.541997,-29,17,180,12,0,fused
156,FALSE,FALSE,24191739557384,1468014064000,28.037802,-82.54198,-28,17.25,178,11,0,fused
157,FALSE,FALSE,24191739557384,1468014064000,28.037802,-82.54198,-28,17.25,178,11,0,fused
158,FALSE,FALSE,24192737271967,1468014065000,28.037653,-82.541979,-28,17.25,179.399994,12,9,gps
159,FALSE,FALSE,24193758011706,1468014066000,28.037492,-82.541978,-28,17.5,179,12,0,fused
160,FALSE,FALSE,24193758011706,1468014066000,28.037492,-82.541978,-28,17.5,179,12,0,fused
161,FALSE,FALSE,24194759309987,1468014067000,28.037355,-82.541947,-29,17.25,177,13,0,fused
162,FALSE,FALSE,24194759309987,1468014067000,28.037355,-82.541947,-29,17.25,177,13,0,fused
163,FALSE,FALSE,24195746858008,1468014068000,28.037184,-82.541942,-29,18,178.199997,12,9,gps
164,FALSE,FALSE,24196742639726,1468014069000,28.037021,-82.541931,-30,18.25,177,12,0,fused
165,FALSE,FALSE,24196742639726,1468014069000,28.037021,-82.541931,-30,18.25,177,12,0,fused
166,FALSE,FALSE,24197742272434,1468014070000,28.036835,-82.541936,-29,18.5,178,12,0,fused
167,FALSE,FALSE,24197742272434,1468014070000,28.036835,-82.541936,-29,18.5,178,12,0,fused
168,FALSE,FALSE,24198742505871,1468014071000,28.036696,-82.541907,-30,17.75,176,13,0,fused
169,FALSE,FALSE,24198742505871,1468014071000,28.036696,-82.541907,-30,17.75,176,13,0,fused
170,FALSE,FALSE,24199739889464,1468014072000,28.036515,-82.541923,-29,18.5,178.699997,14,10,gps
171,FALSE,FALSE,24200761170142,1468014073000,28.036349,-82.541889,-31,18.75,176,13,0,fused
172,FALSE,FALSE,24200761170142,1468014073000,28.036349,-82.541889,-31,18.75,176,13,0,fused
173,FALSE,FALSE,24201744648526,1468014074000,28.036167,-82.541862,-30,18.5,174.100006,12,10,gps
174,FALSE,FALSE,24202745562171,1468014075000,28.035999,-82.541829,-31,18.5,173,12,0,fused
175,FALSE,FALSE,24202745562171,1468014075000,28.035999,-82.541829,-31,18.5,173,12,0,fused
176,FALSE,FALSE,24203743793734,1468014076000,28.035823,-82.541796,-31,18.5,172.399994,12,9,gps
177,FALSE,FALSE,24204740332327,1468014077000,28.035645,-82.541765,-29,19.25,171.800003,11,9,gps
178,FALSE,FALSE,24204740332327,1468014077000,28.035645,-82.541765,-29,19.25,171.800003,11,9,gps
179,FALSE,FALSE,24204740332327,1468014077000,28.035645,-82.541765,-29,19.25,171.800003,11,9,gps
180,FALSE,FALSE,24204740332327,1468014077000,28.035645,-82.541765,-29,19.25,171.800003,11,9,gps
181,FALSE,FALSE,24205737421233,1468014078000,28.035482,-82.541736,-31,19,171.300003,11,9,gps
182,FALSE,FALSE,24206735979409,1468014079000,28.035351,-82.541691,-36,18.75,170,11,0,fused
183,FALSE,FALSE,24206735979409,1468014079000,28.035351,-82.541691,-36,18.75,170,11,0,fused
184,FALSE,FALSE,24207742960451,1468014080000,28.035184,-82.541656,-35,19.25,170,11,0,fused
185,FALSE,FALSE,24207742960451,1468014080000,28.035184,-82.541656,-35,19.25,170,11,0,fused
186,FALSE,FALSE,24208744864930,1468014081000,28.035012,-82.541637,-36,19.5,169,11,0,fused
187,FALSE,FALSE,24208744864930,1468014081000,28.035012,-82.541637,-36,19.5,169,11,0,fused
188,FALSE,FALSE,24209745111439,1468014082000,28.034844,-82.541595,-36,19.5,168,11,0,fused
189,FALSE,FALSE,24209745111439,1468014082000,28.034844,-82.541595,-36,19.5,168,11,0,fused
190,FALSE,FALSE,24210744392116,1468014083000,28.034653,-82.541576,-36,20,170.199997,12,10,gps
191,FALSE,FALSE,24211759110137,1468014084000,28.034506,-82.541508,-38,19.75,167,11,0,fused
192,FALSE,FALSE,24211759110137,1468014084000,28.034506,-82.541508,-38,19.75,167,11,0,fused
193,FALSE,FALSE,24212736654199,1468014085000,28.034325,-82.541444,-37,19.75,164.699997,12,10,gps
194,FALSE,FALSE,24213737418730,1468014086000,28.034157,-82.541399,-39,19.5,166.399994,12,10,gps
195,FALSE,FALSE,24213737418730,1468014086000,28.034157,-82.541399,-39,19.5,166.399994,12,10,gps
196,FALSE,FALSE,24214737328000,1468014087000,28.033997,-82.541349,-39,18.75,164.899994,12,10,gps
197,FALSE,FALSE,24214737328000,1468014087000,28.033997,-82.541349,-39,18.75,164.899994,12,10,gps
198,FALSE,FALSE,24215736877323,1468014088000,28.033824,-82.541307,-38,18.5,164.699997,12,10,gps
199,FALSE,FALSE,24216743361333,1468014089000,28.033665,-82.541258,-38,18.75,162,12,0,fused
200,FALSE,FALSE,24216743361333,1468014089000,28.033665,-82.541258,-38,18.75,162,12,0,fused
201,FALSE,FALSE,24217747338936,1468014090000,28.033498,-82.541192,-38,18.5,162,12,0,fused
202,FALSE,FALSE,24217747338936,1468014090000,28.033498,-82.541192,-38,18.5,162,12,0,fused
203,FALSE,FALSE,24218738437061,1468014091000,28.033364,-82.541118,-39,17.75,160.100006,12,10,gps
204,FALSE,FALSE,24219737470706,1468014092000,28.033206,-82.541062,-39,18.25,161,12,0,fused
205,FALSE,FALSE,24219737470706,1468014092000,28.033206,-82.541062,-39,18.25,161,12,0,fused
206,FALSE,FALSE,24220738080029,1468014093000,28.033059,-82.541006,-38,18,159.300003,12,10,gps
207,FALSE,FALSE,24220738080029,1468014093000,28.033059,-82.541006,-38,18,159.300003,12,10,gps
208,FALSE,FALSE,24221740198831,1468014094000,28.032882,-82.540939,-34,17.75,160,12,0,fused
209,FALSE,FALSE,24221740198831,1468014094000,28.032882,-82.540939,-34,17.75,160,12,0,fused
210,FALSE,FALSE,24222752511487,1468014095000,28.032723,-82.540892,-34,17.5,160,12,0,fused
211,FALSE,FALSE,24222752511487,1468014095000,28.032723,-82.540892,-34,17.5,160,12,0,fused
212,FALSE,FALSE,24223749473517,1468014096000,28.032564,-82.540818,-33,18,159.699997,12,10,gps
213,FALSE,FALSE,24224742097372,1468014097000,28.032423,-82.540757,-35,17.75,159,12,0,fused
214,FALSE,FALSE,24224742097372,1468014097000,28.032423,-82.540757,-35,17.75,159,12,0,fused
215,FALSE,FALSE,24224742097372,1468014097000,28.032423,-82.540757,-35,17.75,159,12,0,fused
216,FALSE,FALSE,24224742097372,1468014097000,28.032423,-82.540757,-35,17.75,159,12,0,fused
217,FALSE,FALSE,24225741299663,1468014098000,28.032284,-82.540707,-34,16.75,160.300003,12,10,gps
218,FALSE,FALSE,24226736898048,1468014099000,28.032134,-82.540654,-33,17.25,161.800003,12,10,gps
219,FALSE,FALSE,24226736898048,1468014099000,28.032134,-82.540654,-33,17.25,161.800003,12,10,gps
220,FALSE,FALSE,24227738885182,1468014100000,28.031982,-82.540589,-34,18.5,161,12,0,fused
221,FALSE,FALSE,24227738885182,1468014100000,28.031982,-82.540589,-34,18.5,161,12,0,fused
222,FALSE,FALSE,24228756486120,1468014101000,28.0318,-82.540522,-33,18.5,160,12,0,fused
223,FALSE,FALSE,24228756486120,1468014101000,28.0318,-82.540522,-33,18.5,160,12,0,fused
224,FALSE,FALSE,24229756517786,1468014102000,28.031652,-82.540454,-31,18.5,160,12,0,fused
225,FALSE,FALSE,24229756517786,1468014102000,28.031652,-82.540454,-31,18.5,160,12,0,fused
226,FALSE,FALSE,24230754099088,1468014103000,28.031487,-82.540396,-30,18.75,160.100006,12,10,gps
227,FALSE,FALSE,24231760687682,1468014104000,28.031332,-82.540329,-29,19,160,11,0,fused
228,FALSE,FALSE,24231760687682,1468014104000,28.031332,-82.540329,-29,19,160,11,0,fused
229,FALSE,FALSE,24232755833046,1468014105000,28.031189,-82.540266,-28,18.75,158.100006,11,10,gps
230,FALSE,FALSE,24233755294035,1468014106000,28.03103,-82.540191,-31,19,159,11,0,fused
231,FALSE,FALSE,24233755294035,1468014106000,28.03103,-82.540191,-31,19,159,11,0,fused
232,FALSE,FALSE,24234741960806,1468014107000,28.03088,-82.540119,-34,19.25,159.899994,11,10,gps
233,FALSE,FALSE,24235736884606,1468014108000,28.030716,-82.540051,-34,19.25,159,11,0,fused
234,FALSE,FALSE,24235736884606,1468014108000,28.030716,-82.540051,-34,19.25,159,11,0,fused
235,FALSE,FALSE,24236740515701,1468014109000,28.030554,-82.539988,-34,19.25,160,11,0,fused
236,FALSE,FALSE,24236740515701,1468014109000,28.030554,-82.539988,-34,19.25,160,11,0,fused
237,FALSE,FALSE,24237744210596,1468014110000,28.030389,-82.539922,-35,19.5,159,11,0,fused
238,FALSE,FALSE,24237744210596,1468014110000,28.030389,-82.539922,-35,19.5,159,11,0,fused
239,FALSE,FALSE,24238759128147,1468014111000,28.030219,-82.539852,-35,20.25,160,11,0,fused
240,FALSE,FALSE,24238759128147,1468014111000,28.030219,-82.539852,-35,20.25,160,11,0,fused
241,FALSE,FALSE,24239770085699,1468014112000,28.030034,-82.539772,-35,20.5,159,11,0,fused
242,FALSE,FALSE,24239770085699,1468014112000,28.030034,-82.539772,-35,20.5,159,11,0,fused
243,FALSE,FALSE,24240763328251,1468014113000,28.029862,-82.539698,-35,20.25,159.800003,11,9,gps
244,FALSE,FALSE,24241745230959,1468014114000,28.029695,-82.539619,-35,20,159,11,0,fused
245,FALSE,FALSE,24241745230959,1468014114000,28.029695,-82.539619,-35,20,159,11,0,fused
246,FALSE,FALSE,24242752444657,1468014115000,28.029527,-82.539542,-35,20,159,11,0,fused
247,FALSE,FALSE,24242752444657,1468014115000,28.029527,-82.539542,-35,20,159,11,0,fused
248,FALSE,FALSE,24243754058249,1468014116000,28.029346,-82.539468,-35,20.75,159,11,0,fused
249,FALSE,FALSE,24243754058249,1468014116000,28.029346,-82.539468,-35,20.75,159,11,0,fused
250,FALSE,FALSE,24244749511374,1468014117000,28.029167,-82.539399,-34,21,160.300003,11,9,gps
251,FALSE,FALSE,24245743415072,1468014118000,28.028989,-82.539335,-34,20.5,161,11,0,fused
252,FALSE,FALSE,24245743415072,1468014118000,28.028989,-82.539335,-34,20.5,161,11,0,fused
253,FALSE,FALSE,24245743415072,1468014118000,28.028989,-82.539335,-34,20.5,161,11,0,fused
254,FALSE,FALSE,24246738951738,1468014119000,28.028798,-82.539268,-33,20.5,160.300003,11,9,gps
255,FALSE,FALSE,24247749070748,1468014120000,28.028635,-82.539201,-32,19.75,160,11,0,fused
256,FALSE,FALSE,24247749070748,1468014120000,28.028635,-82.539201,-32,19.75,160,11,0,fused
257,FALSE,FALSE,24248738937049,1468014121000,28.02848,-82.53913,-32,19.75,159.399994,11,9,gps
258,FALSE,FALSE,24249755111112,1468014122000,28.028305,-82.53908,-32,19.5,160,11,0,fused
259,FALSE,FALSE,24249755111112,1468014122000,28.028305,-82.53908,-32,19.5,160,11,0,fused
260,FALSE,FALSE,24250771451529,1468014123000,28.028139,-82.539009,-32,19,158,11,0,fused
261,FALSE,FALSE,24250771451529,1468014123000,28.028139,-82.539009,-32,19,158,11,0,fused
262,FALSE,FALSE,24251743527309,1468014124000,28.027975,-82.538941,-32,18.75,159.5,11,9,gps
263,FALSE,FALSE,24252752035278,1468014125000,28.02783,-82.538874,-34,18.75,158,12,0,fused
264,FALSE,FALSE,24252752035278,1468014125000,28.02783,-82.538874,-34,18.75,158,12,0,fused
265,FALSE,FALSE,24253755301423,1468014126000,28.027679,-82.538834,-33,18,160,13,0,fused
266,FALSE,FALSE,24253755301423,1468014126000,28.027679,-82.538834,-33,18,160,13,0,fused
267,FALSE,FALSE,24254753907256,1468014127000,28.027532,-82.538794,-34,17.75,159.800003,13,9,gps
268,FALSE,FALSE,24255739445068,1468014128000,28.027384,-82.538721,-34,17.25,157,13,0,fused
