USF Bull Runner_12,USF Bull Runner_421,28.065656,-82.411269,USF Bull Runner_401,28.064358,-82.413793
0,true,false,55369375158671,1469799851000,28.064392,-82.413836,-7.000000,0.000000,0.000000,3.000000,9,gps
1,true,false,55369375158671,1469799851000,28.064392,-82.413836,-7.000000,0.000000,0.000000,3.000000,9,gps
2,true,false,55369375158671,1469799851000,28.064392,-82.413836,-7.000000,0.000000,0.000000,3.000000,9,gps
3,true,false,55369375158671,1469799851000,28.064392,-82.413836,-7.000000,0.000000,0.000000,3.000000,9,gps
4,true,false,55369375158671,1469799851000,28.064392,-82.413836,-7.000000,0.000000,0.000000,3.000000,9,gps
5,true,false,55370378747836,1469799852000,28.064396,-82.413838,-7.000000,0.000000,0.000000,3.000000,9,gps
6,true,false,55370378747836,1469799852000,28.064396,-82.413838,-7.000000,0.000000,0.000000,3.000000,9,gps
7,true,false,55371375930805,1469799853000,28.064398,-82.413838,-7.000000,0.000000,0.000000,3.000000,9,gps
8,true,false,55372384342211,1469799854000,28.064400,-82.413838,-8.000000,0.250000,344.000000,4.000000,0,fused
9,true,false,55372384342211,1469799854000,28.064400,-82.413838,-8.000000,0.250000,344.000000,4.000000,0,fused
10,true,false,55373390507054,1469799855000,28.064409,-82.413843,-7.000000,0.750000,336.000000,3.900000,0,fused
11,true,false,55373390507054,1469799855000,28.064409,-82.413843,-7.000000,0.750000,336.000000,3.900000,0,fused
12,true,false,55374379425387,1469799856000,28.064422,-82.413851,-7.000000,1.250000,331.799988,3.000000,9,gps
13,true,false,55375373255960,1469799857000,28.064448,-82.413865,-7.000000,2.750000,333.000000,3.900000,0,fused
14,true,false,55375373255960,1469799857000,28.064448,-82.413865,-7.000000,2.750000,333.000000,3.900000,0,fused
15,true,false,55376386923251,1469799858000,28.064479,-82.413881,-7.000000,3.250000,336.000000,3.900000,0,fused
16,true,false,55376386923251,1469799858000,28.064479,-82.413881,-7.000000,3.250000,336.000000,3.900000,0,fused
17,true,false,55377396043303,1469799859000,28.064517,-82.413891,-8.000000,4.000000,344.000000,3.900000,0,fused
18,true,true,55377396043303,1469799859000,28.064517,-82.413891,-8.000000,4.000000,344.000000,3.900000,0,fused
19,true,true,55378380767156,1469799860000,28.064556,-82.413893,-9.000000,4.250000,351.799988,4.000000,9,gps
20,true,true,55379382464083,1469799861000,28.064599,-82.413892,-9.000000,4.250000,356.000000,4.000000,0,fused
21,true,true,55379382464083,1469799861000,28.064599,-82.413892,-9.000000,4.250000,356.000000,4.000000,0,fused
22,true,true,55380377370385,1469799862000,28.064639,-82.413889,-10.000000,4.000000,358.299988,4.000000,9,gps
23,true,true,55381381240540,1469799863000,28.064676,-82.413885,-11.000000,4.000000,0.000000,4.000000,0,fused
24,true,true,55381381240540,1469799863000,28.064676,-82.413885,-11.000000,4.000000,0.000000,4.000000,0,fused
25,true,true,55382374889707,1469799864000,28.064709,-82.413876,-12.000000,3.750000,4.100000,5.000000,9,gps
26,true,true,55383394689342,1469799865000,28.064698,-82.413863,-11.000000,0.000000,0.000000,4.000000,0,fused
27,true,true,55383394689342,1469799865000,28.064698,-82.413863,-11.000000,0.000000,0.000000,4.000000,0,fused
28,true,true,55384387401998,1469799866000,28.064695,-82.413855,-12.000000,0.000000,0.000000,4.000000,9,gps
29,true,true,55385376632571,1469799867000,28.064693,-82.413848,-12.000000,0.000000,0.000000,4.000000,0,fused
30,true,true,55385376632571,1469799867000,28.064693,-82.413848,-12.000000,0.000000,0.000000,4.000000,0,fused
31,true,true,55386386778507,1469799868000,28.064694,-82.413846,-12.000000,0.000000,0.000000,4.000000,0,fused
32,true,true,55386386778507,1469799868000,28.064694,-82.413846,-12.000000,0.000000,0.000000,4.000000,0,fused
33,true,true,55387380978872,1469799869000,28.064699,-82.413842,-12.000000,0.500000,4.100000,4.000000,9,gps
34,true,true,55388382141528,1469799870000,28.064712,-82.413839,-13.000000,1.000000,356.000000,4.000000,0,fused
35,true,true,55388382141528,1469799870000,28.064712,-82.413839,-13.000000,1.000000,356.000000,4.000000,0,fused
36,true,true,55389381984652,1469799871000,28.064743,-82.413835,-14.000000,2.750000,357.600006,4.000000,10,gps
37,true,true,55389381984652,1469799871000,28.064743,-82.413835,-14.000000,2.750000,357.600006,4.000000,10,gps
38,true,true,55389381984652,1469799871000,28.064743,-82.413835,-14.000000,2.750000,357.600006,4.000000,10,gps
39,true,true,55389381984652,1469799871000,28.064743,-82.413835,-14.000000,2.750000,357.600006,4.000000,10,gps
40,true,true,55390385189965,1469799872000,28.064772,-82.413830,-14.000000,2.750000,359.600006,3.000000,10,gps
41,true,true,55391387968610,1469799873000,28.064800,-82.413825,-14.000000,2.750000,2.000000,4.000000,0,fused
42,true,true,55391387968610,1469799873000,28.064800,-82.413825,-14.000000,2.750000,2.000000,4.000000,0,fused
43,true,true,55392392009651,1469799874000,28.064826,-82.413820,-14.000000,2.500000,4.000000,4.000000,0,fused
44,true,true,55392392009651,1469799874000,28.064826,-82.413820,-14.000000,2.500000,4.000000,4.000000,0,fused
45,true,true,55393400962672,1469799875000,28.064848,-82.413814,-14.000000,2.500000,9.000000,4.000000,0,fused
46,true,true,55393400962672,1469799875000,28.064848,-82.413814,-14.000000,2.500000,9.000000,4.000000,0,fused
47,true,true,55394388139650,1469799876000,28.064864,-82.413805,-14.000000,2.000000,21.000000,3.000000,9,gps
48,true,true,55395396935171,1469799877000,28.064880,-82.413784,-14.000000,2.500000,42.000000,3.900000,0,fused
49,true,true,55395396935171,1469799877000,28.064880,-82.413784,-14.000000,2.500000,42.000000,3.900000,0,fused
50,true,true,55396378567150,1469799878000,28.064887,-82.413756,-16.000000,3.000000,64.199997,3.000000,9,gps
51,true,true,55397394924910,1469799879000,28.064888,-82.413718,-15.000000,3.500000,78.000000,3.900000,0,fused
52,true,true,55397394924910,1469799879000,28.064888,-82.413718,-15.000000,3.500000,78.000000,3.900000,0,fused
53,true,true,55398398770951,1469799880000,28.064866,-82.413638,-15.000000,6.000000,91.000000,3.900000,0,fused
54,true,true,55398398770951,1469799880000,28.064866,-82.413638,-15.000000,6.000000,91.000000,3.900000,0,fused
55,true,true,55399401020898,1469799881000,28.064863,-82.413576,-14.000000,6.500000,91.000000,4.000000,0,fused
56,true,true,55399401020898,1469799881000,28.064863,-82.413576,-14.000000,6.500000,91.000000,4.000000,0,fused
