Hillsborough Area Regional Transit_149854,Hillsborough Area Regional Transit_6555,28.032484,-82.401784,Hillsborough Area Regional Transit_5559,28.03244,-82.405462,,,,,,
58,FALSE,FALSE,17369828806354,1467843333000,28.032496,-82.415052,-17,7.75,90.900002,3,9,gps
59,FALSE,FALSE,17370827873281,1467843334000,28.032494,-82.414979,-17,8.25,90.900002,3,9,gps
60,FALSE,FALSE,17370827873281,1467843334000,28.032494,-82.414979,-17,8.25,90.900002,3,9,gps
61,FALSE,FALSE,17371826459061,1467843335000,28.032482,-82.414889,-18,8.75,90.400002,3,9,gps
62,FALSE,FALSE,17372827545988,1467843336000,28.032483,-82.414801,-17,8.75,91,3.9,0,fused
63,FALSE,FALSE,17372827545988,1467843336000,28.032483,-82.414801,-17,8.75,91,3.9,0,fused
64,FALSE,FALSE,17373828065363,1467843337000,28.032482,-82.414711,-18,9.25,89,3.9,0,fused
65,FALSE,FALSE,17373828065363,1467843337000,28.032482,-82.414711,-18,9.25,89,3.9,0,fused
66,FALSE,FALSE,17374834704164,1467843338000,28.032496,-82.414605,-18,10.25,89,3.9,0,fused
67,FALSE,FALSE,17374834704164,1467843338000,28.032496,-82.414605,-18,10.25,89,3.9,0,fused
68,FALSE,FALSE,17375836168278,1467843339000,28.0325,-82.414495,-19,11.25,89,3.9,0,fused
69,FALSE,FALSE,17375836168278,1467843339000,28.0325,-82.414495,-19,11.25,89,3.9,0,fused
70,FALSE,FALSE,17376833704268,1467843340000,28.032488,-82.414385,-19,11.25,90.400002,3,9,gps
71,FALSE,FALSE,17376833704268,1467843340000,28.032488,-82.414385,-19,11.25,90.400002,3,9,gps
72,FALSE,FALSE,17376833704268,1467843340000,28.032488,-82.414385,-19,11.25,90.400002,3,9,gps
73,FALSE,FALSE,17377827983538,1467843341000,28.032488,-82.414276,-19,11,90.099998,4,10,gps
74,FALSE,FALSE,17377827983538,1467843341000,28.032488,-82.414276,-19,11,90.099998,4,10,gps
75,FALSE,FALSE,17378831936715,1467843342000,28.032492,-82.414171,-20,10.75,89,3.9,0,fused
76,FALSE,FALSE,17378831936715,1467843342000,28.032492,-82.414171,-20,10.75,89,3.9,0,fused
77,FALSE,FALSE,17379855081558,1467843343000,28.032499,-82.414063,-20,11,89,3.9,0,fused
78,FALSE,FALSE,17379855081558,1467843343000,28.032499,-82.414063,-20,11,89,3.9,0,fused
79,FALSE,FALSE,17380837548537,1467843344000,28.032495,-82.413955,-20,11,90.599998,4,10,gps
80,FALSE,FALSE,17381844438849,1467843345000,28.032496,-82.413852,-20,10.5,89,4,0,fused
81,FALSE,FALSE,17381844438849,1467843345000,28.032496,-82.413852,-20,10.5,89,4,0,fused
82,FALSE,FALSE,17382837611401,1467843346000,28.032497,-82.413744,-20,10.25,89.900002,4,10,gps
83,FALSE,FALSE,17383831681921,1467843347000,28.032492,-82.413633,-19,10.25,90.300003,3,10,gps
84,FALSE,FALSE,17383831681921,1467843347000,28.032492,-82.413633,-19,10.25,90.300003,3,10,gps
85,FALSE,FALSE,17384833854421,1467843348000,28.032491,-82.413527,-18,10.25,90,4,0,fused
86,FALSE,FALSE,17384833854421,1467843348000,28.032491,-82.413527,-18,10.25,90,4,0,fused
87,FALSE,FALSE,17385833483222,1467843349000,28.032506,-82.413414,-18,10.5,89,3.9,0,fused
88,FALSE,FALSE,17385833483222,1467843349000,28.032506,-82.413414,-18,10.5,89,3.9,0,fused
89,FALSE,FALSE,17386834481608,1467843350000,28.032506,-82.413302,-18,10.75,89,3.9,0,fused
90,FALSE,FALSE,17386834481608,1467843350000,28.032506,-82.413302,-18,10.75,89,3.9,0,fused
91,FALSE,FALSE,17387839057961,1467843351000,28.032506,-82.413197,-19,11,90,3.9,0,fused
92,FALSE,FALSE,17387839057961,1467843351000,28.032506,-82.413197,-19,11,90,3.9,0,fused
93,FALSE,FALSE,17388844791607,1467843352000,28.032503,-82.413082,-18,10.75,90,3.9,0,fused
94,FALSE,FALSE,17388844791607,1467843352000,28.032503,-82.413082,-18,10.75,90,3.9,0,fused
95,FALSE,FALSE,17389830369211,1467843353000,28.032494,-82.412965,-17,11,90.199997,3,10,gps
96,FALSE,FALSE,17390849712752,1467843354000,28.032483,-82.412846,-16,11,89,3.9,0,fused
97,FALSE,FALSE,17390849712752,1467843354000,28.032483,-82.412846,-16,11,89,3.9,0,fused
98,FALSE,FALSE,17391832868325,1467843355000,28.032473,-82.412724,-16,11.25,90,3,10,gps
99,FALSE,FALSE,17392830349210,1467843356000,28.032482,-82.412602,-16,12,90,3.9,0,fused
100,FALSE,FALSE,17392830349210,1467843356000,28.032482,-82.412602,-16,12,90,3.9,0,fused
101,FALSE,FALSE,17393830250043,1467843357000,28.03248,-82.412487,-16,12.5,90,3.9,0,fused
102,FALSE,FALSE,17393830250043,1467843357000,28.03248,-82.412487,-16,12.5,90,3.9,0,fused
103,FALSE,FALSE,17394832920615,1467843358000,28.032474,-82.41236,-15,12.5,89,3.9,0,fused
104,FALSE,FALSE,17394832920615,1467843358000,28.032474,-82.41236,-15,12.5,89,3.9,0,fused
105,FALSE,FALSE,17395832272177,1467843359000,28.032482,-82.412237,-15,12.75,89.599998,3,11,gps
106,FALSE,FALSE,17395832272177,1467843359000,28.032482,-82.412237,-15,12.75,89.599998,3,11,gps
107,FALSE,FALSE,17396832202229,1467843360000,28.032486,-82.412101,-15,13,89,3.9,0,fused
108,FALSE,FALSE,17396832202229,1467843360000,28.032486,-82.412101,-15,13,89,3.9,0,fused
109,FALSE,FALSE,17397833971968,1467843361000,28.032491,-82.411964,-15,13.75,89,3.9,0,fused
110,FALSE,FALSE,17397833971968,1467843361000,28.032491,-82.411964,-15,13.75,89,3.9,0,fused
111,FALSE,FALSE,17397833971968,1467843361000,28.032491,-82.411964,-15,13.75,89,3.9,0,fused
112,FALSE,FALSE,17398829350770,1467843362000,28.032493,-82.411806,-15,14.25,89.5,3,11,gps
113,FALSE,FALSE,17399828442332,1467843363000,28.032488,-82.411658,-16,14.25,91,3.9,0,fused
114,FALSE,FALSE,17399828442332,1467843363000,28.032488,-82.411658,-16,14.25,91,3.9,0,fused
115,FALSE,FALSE,17400823550978,1467843364000,28.032486,-82.411509,-15,14.25,89.900002,3,11,gps
116,FALSE,FALSE,17401834025873,1467843365000,28.032488,-82.411363,-16,13.5,90,3.9,0,fused
117,FALSE,FALSE,17401834025873,1467843365000,28.032488,-82.411363,-16,13.5,90,3.9,0,fused
118,FALSE,FALSE,17402834510768,1467843366000,28.032485,-82.411235,-16,12.5,89,3.9,0,fused
119,FALSE,FALSE,17402834510768,1467843366000,28.032485,-82.411235,-16,12.5,89,3.9,0,fused
120,FALSE,FALSE,17403829203737,1467843367000,28.032475,-82.411124,-17,11.25,90.199997,3,10,gps
121,FALSE,FALSE,17404847220090,1467843368000,28.032473,-82.41102,-17,10.25,90,3.9,0,fused
122,FALSE,FALSE,17404847220090,1467843368000,28.032473,-82.41102,-17,10.25,90,3.9,0,fused
123,FALSE,FALSE,17405839998841,1467843369000,28.032471,-82.410931,-17,9,90.699997,3,11,gps
124,FALSE,FALSE,17406834443319,1467843370000,28.032473,-82.410855,-17,7.75,89,4,0,fused
125,FALSE,FALSE,17406834443319,1467843370000,28.032473,-82.410855,-17,7.75,89,4,0,fused
126,FALSE,FALSE,17407842446652,1467843371000,28.032472,-82.410787,-16,7,88,5,0,fused
127,FALSE,FALSE,17407842446652,1467843371000,28.032472,-82.410787,-16,7,88,5,0,fused
128,FALSE,FALSE,17408847073524,1467843372000,28.032461,-82.410746,-16,4.75,89,4,0,fused
129,FALSE,FALSE,17408847073524,1467843372000,28.032461,-82.410746,-16,4.75,89,4,0,fused
130,FALSE,FALSE,17409831124984,1467843373000,28.032472,-82.410706,-16,3.75,88.300003,4,11,gps
131,FALSE,FALSE,17410844820244,1467843374000,28.032481,-82.410672,-16,3.25,83,5,0,fused
132,FALSE,FALSE,17410844820244,1467843374000,28.032481,-82.410672,-16,3.25,83,5,0,fused
133,FALSE,FALSE,17411831318213,1467843375000,28.032475,-82.410659,-17,2.25,90.699997,4,11,gps
134,FALSE,FALSE,17412832088265,1467843376000,28.032481,-82.410634,-16,2.25,86,4,0,fused
135,FALSE,FALSE,17412832088265,1467843376000,28.032481,-82.410634,-16,2.25,86,4,0,fused
136,FALSE,FALSE,17413832494202,1467843377000,28.032488,-82.41061,-17,2.5,87,4,0,fused
137,FALSE,FALSE,17413832494202,1467843377000,28.032488,-82.41061,-17,2.5,87,4,0,fused
138,FALSE,FALSE,17414831890243,1467843378000,28.03249,-82.410585,-17,3.25,90.199997,4,11,gps
139,FALSE,FALSE,17415829711701,1467843379000,28.032492,-82.410534,-17,4.25,91,4,0,fused
140,FALSE,FALSE,17415829711701,1467843379000,28.032492,-82.410534,-17,4.25,91,4,0,fused
141,FALSE,FALSE,17416845136127,1467843380000,28.032499,-82.410488,-17,5.25,90,4,0,fused
142,FALSE,FALSE,17416845136127,1467843380000,28.032499,-82.410488,-17,5.25,90,4,0,fused
143,FALSE,FALSE,17417828599721,1467843381000,28.032499,-82.410444,-16,4.5,89.400002,5,10,gps
144,FALSE,FALSE,17418830997950,1467843382000,28.032498,-82.410418,-16,2.5,91,4,0,fused
145,FALSE,FALSE,17418830997950,1467843382000,28.032498,-82.410418,-16,2.5,91,4,0,fused
146,FALSE,FALSE,17418830997950,1467843382000,28.032498,-82.410418,-16,2.5,91,4,0,fused
147,FALSE,FALSE,17419830013158,1467843383000,28.032506,-82.410414,-17,0.5,91,4,0,fused
148,FALSE,FALSE,17419830013158,1467843383000,28.032506,-82.410414,-17,0.5,91,4,0,fused
149,FALSE,FALSE,17420840587897,1467843384000,28.032511,-82.410412,-17,0,0,4,0,fused
150,FALSE,FALSE,17420840587897,1467843384000,28.032511,-82.410412,-17,0,0,4,0,fused
151,FALSE,FALSE,17421850011282,1467843385000,28.032512,-82.410411,-16,0,0,3.9,0,fused
152,FALSE,FALSE,17421850011282,1467843385000,28.032512,-82.410411,-16,0,0,3.9,0,fused
153,FALSE,FALSE,17422834587583,1467843386000,28.032515,-82.410408,-16,0,0,3,10,gps
154,FALSE,FALSE,17423830513156,1467843387000,28.032513,-82.410408,-16,0,0,3.9,0,fused
155,FALSE,FALSE,17423830513156,1467843387000,28.032513,-82.410408,-16,0,0,3.9,0,fused
156,FALSE,FALSE,17424845561541,1467843388000,28.032515,-82.410408,-16,0,0,3.9,0,fused
157,FALSE,FALSE,17424845561541,1467843388000,28.032515,-82.410408,-16,0,0,3.9,0,fused
158,FALSE,FALSE,17425848302010,1467843389000,28.032516,-82.410407,-16,0,0,3.9,0,fused
159,FALSE,FALSE,17425848302010,1467843389000,28.032516,-82.410407,-16,0,0,3.9,0,fused
160,FALSE,FALSE,17426826003415,1467843390000,28.032516,-82.410406,-16,0,0,3,10,gps
161,FALSE,FALSE,17427833142165,1467843391000,28.032517,-82.410406,-16,0,0,3.9,0,fused
162,FALSE,FALSE,17427833142165,1467843391000,28.032517,-82.410406,-16,0,0,3.9,0,fused
163,FALSE,FALSE,17428835175654,1467843392000,28.032518,-82.410405,-16,0,0,3.9,0,fused
164,FALSE,FALSE,17428835175654,1467843392000,28.032518,-82.410405,-16,0,0,3.9,0,fused
165,FALSE,FALSE,17429835743882,1467843393000,28.032518,-82.410407,-16,0,0,3.9,0,fused
166,FALSE,FALSE,17429835743882,1467843393000,28.032518,-82.410407,-16,0,0,3.9,0,fused
167,FALSE,FALSE,17430835565236,1467843394000,28.032518,-82.410407,-16,0,0,3.9,0,fused
168,FALSE,FALSE,17430835565236,1467843394000,28.032518,-82.410407,-16,0,0,3.9,0,fused
169,FALSE,FALSE,17431849673362,1467843395000,28.032518,-82.410406,-16,0,0,9,0,fused
170,FALSE,FALSE,17431849673362,1467843395000,28.032518,-82.410406,-16,0,0,9,0,fused
171,FALSE,FALSE,17432834009402,1467843396000,28.032518,-82.410406,-16,0,0,9,10,gps
172,FALSE,FALSE,17433851611798,1467843397000,28.032518,-82.410406,-16,0,0,9,0,fused
173,FALSE,FALSE,17433851611798,1467843397000,28.032518,-82.410406,-16,0,0,9,0,fused
174,FALSE,FALSE,17434831546381,1467843398000,28.032518,-82.410406,-16,0,0,9,10,gps
175,FALSE,FALSE,17435851324297,1467843399000,28.032518,-82.410406,-16,0,0,10,0,fused
176,FALSE,FALSE,17435851324297,1467843399000,28.032518,-82.410406,-16,0,0,10,0,fused
177,FALSE,FALSE,17436846269661,1467843400000,28.032518,-82.410403,-16,0.5,91.699997,4,9,gps
178,FALSE,FALSE,17436846269661,1467843400000,28.032518,-82.410403,-16,0.5,91.699997,4,9,gps
179,FALSE,FALSE,17437829597422,1467843401000,28.032517,-82.410388,-17,1.25,92.900002,4,9,gps
180,FALSE,FALSE,17437829597422,1467843401000,28.032517,-82.410388,-17,1.25,92.900002,4,9,gps
181,FALSE,FALSE,17438835417733,1467843402000,28.032523,-82.410358,-16,2.5,90,3.9,0,fused
182,FALSE,FALSE,17438835417733,1467843402000,28.032523,-82.410358,-16,2.5,90,3.9,0,fused
183,FALSE,FALSE,17439841215807,1467843403000,28.032517,-82.410323,-16,3.25,93,4,0,fused
184,FALSE,FALSE,17439841215807,1467843403000,28.032517,-82.410323,-16,3.25,93,4,0,fused
185,FALSE,FALSE,17440833348618,1467843404000,28.032515,-82.410285,-15,3.75,94.900002,4,9,gps
186,FALSE,FALSE,17441842960649,1467843405000,28.032492,-82.410242,-16,4.25,102,4,0,fused
187,FALSE,FALSE,17441842960649,1467843405000,28.032492,-82.410242,-16,4.25,102,4,0,fused
188,FALSE,FALSE,17442842607889,1467843406000,28.032502,-82.410171,-16,5.5,89,3.9,0,fused
189,FALSE,FALSE,17442842607889,1467843406000,28.032502,-82.410171,-16,5.5,89,3.9,0,fused
190,FALSE,FALSE,17443843517107,1467843407000,28.032482,-82.410119,-16,6.5,90,3.9,0,fused
191,FALSE,FALSE,17443843517107,1467843407000,28.032482,-82.410119,-16,6.5,90,3.9,0,fused
192,FALSE,FALSE,17444844679659,1467843408000,28.03248,-82.410035,-16,7.5,91,4,0,fused
193,FALSE,FALSE,17444844679659,1467843408000,28.03248,-82.410035,-16,7.5,91,4,0,fused
194,FALSE,FALSE,17445839473460,1467843409000,28.03248,-82.409948,-16,8.25,90.599998,4,8,gps
195,FALSE,FALSE,17446833557054,1467843410000,28.032475,-82.409858,-14,8.25,90,3.9,0,fused
196,FALSE,FALSE,17446833557054,1467843410000,28.032475,-82.409858,-14,8.25,90,3.9,0,fused
197,FALSE,FALSE,17447833242366,1467843411000,28.032473,-82.40977,-13,8.75,89,4,0,fused
198,FALSE,FALSE,17447833242366,1467843411000,28.032473,-82.40977,-13,8.75,89,4,0,fused
199,FALSE,FALSE,17448835929552,1467843412000,28.032474,-82.409686,-14,9,90,5,0,fused
200,FALSE,FALSE,17448835929552,1467843412000,28.032474,-82.409686,-14,9,90,5,0,fused
201,FALSE,FALSE,17449834960438,1467843413000,28.032477,-82.409586,-14,9.5,89.800003,6,9,gps
202,FALSE,FALSE,17450846782156,1467843414000,28.03247,-82.409479,-13,10.25,90,6,0,fused
203,FALSE,FALSE,17450846782156,1467843414000,28.03247,-82.409479,-13,10.25,90,6,0,fused
204,FALSE,FALSE,17451830739343,1467843415000,28.032483,-82.409376,-12,10.5,89.300003,6,9,gps
205,FALSE,FALSE,17452827792781,1467843416000,28.032483,-82.409273,-12,10.5,90,7,0,fused
206,FALSE,FALSE,17452827792781,1467843416000,28.032483,-82.409273,-12,10.5,90,7,0,fused
207,FALSE,FALSE,17453841448197,1467843417000,28.032509,-82.409142,-13,11.5,85,9,0,fused
208,FALSE,FALSE,17453841448197,1467843417000,28.032509,-82.409142,-13,11.5,85,9,0,fused
209,FALSE,FALSE,17454855517623,1467843418000,28.032474,-82.409045,-13,11.25,92,7,0,fused
210,FALSE,FALSE,17454855517623,1467843418000,28.032474,-82.409045,-13,11.25,92,7,0,fused
211,FALSE,FALSE,17455829198353,1467843419000,28.032492,-82.408908,-14,12,89.699997,5,10,gps
212,FALSE,FALSE,17456843744289,1467843420000,28.0325,-82.408769,-13,12.75,89,4,0,fused
213,FALSE,FALSE,17456843744289,1467843420000,28.0325,-82.408769,-13,12.75,89,4,0,fused
214,FALSE,FALSE,17457836061997,1467843421000,28.032511,-82.408628,-13,13,89.800003,4,9,gps
215,FALSE,FALSE,17458845010382,1467843422000,28.032518,-82.408486,-13,13,89,4,0,fused
216,FALSE,FALSE,17458845010382,1467843422000,28.032518,-82.408486,-13,13,89,4,0,fused
217,FALSE,FALSE,17458845010382,1467843422000,28.032518,-82.408486,-13,13,89,4,0,fused
218,FALSE,FALSE,17459832503351,1467843423000,28.032523,-82.408362,-14,13,89.599998,4,9,gps
219,FALSE,FALSE,17460834509913,1467843424000,28.032525,-82.408224,-14,13.25,89,4,0,fused
220,FALSE,FALSE,17460834509913,1467843424000,28.032525,-82.408224,-14,13.25,89,4,0,fused
221,FALSE,FALSE,17461830523506,1467843425000,28.032529,-82.408096,-14,13,89.599998,4,10,gps
222,FALSE,FALSE,17462831197152,1467843426000,28.032526,-82.407971,-13,12.5,90,3.9,0,fused
223,FALSE,FALSE,17462831197152,1467843426000,28.032526,-82.407971,-13,12.5,90,3.9,0,fused
224,FALSE,FALSE,17463827009130,1467843427000,28.032521,-82.407853,-13,12,90.699997,4,9,gps
225,FALSE,FALSE,17464837993766,1467843428000,28.032522,-82.407751,-14,10.75,89,4,0,fused
226,FALSE,FALSE,17464837993766,1467843428000,28.032522,-82.407751,-14,10.75,89,4,0,fused
227,FALSE,FALSE,17465844114442,1467843429000,28.032524,-82.407657,-13,9.75,89,4,0,fused
228,FALSE,FALSE,17465844114442,1467843429000,28.032524,-82.407657,-13,9.75,89,4,0,fused
229,FALSE,FALSE,17466835093816,1467843430000,28.032533,-82.407556,-13,9.25,89.599998,4,9,gps
230,TRUE,FALSE,17467827201264,1467843431000,28.032525,-82.407472,-13,8.5,91,4,0,fused
231,TRUE,FALSE,17467827201264,1467843431000,28.032525,-82.407472,-13,8.5,91,4,0,fused
232,TRUE,FALSE,17468831721368,1467843432000,28.032526,-82.407402,-13,7.25,91,3.9,0,fused
233,TRUE,FALSE,17468831721368,1467843432000,28.032526,-82.407402,-13,7.25,91,3.9,0,fused
234,TRUE,FALSE,17469837239128,1467843433000,28.032527,-82.407347,-12,6,90,3.9,0,fused
235,TRUE,FALSE,17469837239128,1467843433000,28.032527,-82.407347,-12,6,90,3.9,0,fused
236,TRUE,FALSE,17470829627097,1467843434000,28.032526,-82.407301,-13,5,90.300003,4,10,gps
237,TRUE,FALSE,17471832105273,1467843435000,28.032528,-82.407266,-13,3.5,90,3.9,0,fused
238,TRUE,FALSE,17471832105273,1467843435000,28.032528,-82.407266,-13,3.5,90,3.9,0,fused
239,TRUE,FALSE,17472832406314,1467843436000,28.032524,-82.407235,-13,1.75,89,3.9,0,fused
240,TRUE,FALSE,17472832406314,1467843436000,28.032524,-82.407235,-13,1.75,89,3.9,0,fused
241,TRUE,FALSE,17473824130689,1467843437000,28.032524,-82.407215,-13,1.75,89.400002,4,10,gps
242,TRUE,FALSE,17474825882720,1467843438000,28.032519,-82.407226,-10,0.75,91,3.9,0,fused
243,TRUE,FALSE,17474825882720,1467843438000,28.032519,-82.407226,-10,0.75,91,3.9,0,fused
244,TRUE,FALSE,17475851554074,1467843439000,28.032511,-82.407224,-10,0,0,3.9,0,fused
245,TRUE,FALSE,17475851554074,1467843439000,28.032511,-82.407224,-10,0,0,3.9,0,fused
246,TRUE,FALSE,17476831776678,1467843440000,28.032511,-82.407224,-9,0,0,3,6,gps
247,TRUE,FALSE,17477826637041,1467843441000,28.032513,-82.407221,-8,0,0,3,7,gps
248,TRUE,FALSE,17477826637041,1467843441000,28.032513,-82.407221,-8,0,0,3,7,gps
249,TRUE,FALSE,17478826764593,1467843442000,28.032516,-82.407222,-7,0,0,3.9,0,fused
250,TRUE,FALSE,17478826764593,1467843442000,28.032516,-82.407222,-7,0,0,3.9,0,fused
251,TRUE,FALSE,17478826764593,1467843442000,28.032516,-82.407222,-7,0,0,3.9,0,fused
252,TRUE,FALSE,17479827937979,1467843443000,28.032513,-82.407226,-6,0,0,3.9,0,fused
253,TRUE,FALSE,17479827937979,1467843443000,28.032513,-82.407226,-6,0,0,3.9,0,fused
254,TRUE,FALSE,17480826180374,1467843444000,28.032513,-82.407226,-6,0,0,3,7,gps
255,TRUE,FALSE,17481841661832,1467843445000,28.03251,-82.407227,-6,0,0,3.9,0,fused
256,TRUE,FALSE,17481841661832,1467843445000,28.03251,-82.407227,-6,0,0,3.9,0,fused
257,TRUE,FALSE,17482833984592,1467843446000,28.032508,-82.407227,-6,0,0,3,8,gps
258,TRUE,FALSE,17483845871727,1467843447000,28.032502,-82.407228,-6,0,0,3.9,0,fused
259,TRUE,FALSE,17483845871727,1467843447000,28.032502,-82.407228,-6,0,0,3.9,0,fused
260,TRUE,FALSE,17484831084747,1467843448000,28.0325,-82.407227,-6,0,0,3,8,gps
261,TRUE,FALSE,17485829698133,1467843449000,28.0325,-82.407227,-6,0,0,3.9,0,fused
262,TRUE,FALSE,17485829698133,1467843449000,28.0325,-82.407227,-6,0,0,3.9,0,fused
263,TRUE,FALSE,17486839448653,1467843450000,28.032499,-82.407228,-6,0,0,3.9,0,fused
264,TRUE,FALSE,17486839448653,1467843450000,28.032499,-82.407228,-6,0,0,3.9,0,fused
265,TRUE,FALSE,17487837132819,1467843451000,28.032499,-82.407228,-6,0,0,3,7,gps
266,TRUE,FALSE,17488850454069,1467843452000,28.032499,-82.407228,-6,0,0,3.9,0,fused
267,TRUE,FALSE,17488850454069,1467843452000,28.032499,-82.407228,-6,0,0,3.9,0,fused
