Hillsborough Area Regional Transit_146226,Hillsborough Area Regional Transit_692,28.049016,-82.434526,Hillsborough Area Regional Transit_691,28.047024,-82.434526
0,false,false,26572938330524,1468263014000,28.037222,-82.434604,-12.000000,0.000000,0.000000,3.000000,11,gps
1,false,false,26573932262659,1468263015000,28.037220,-82.434602,-13.000000,0.000000,0.000000,3.000000,11,gps
2,false,false,26573932262659,1468263015000,28.037220,-82.434602,-13.000000,0.000000,0.000000,3.000000,11,gps
3,false,false,26574932313283,1468263016000,28.037216,-82.434599,-12.000000,0.000000,0.000000,3.000000,11,gps
4,false,false,26574932313283,1468263016000,28.037216,-82.434599,-12.000000,0.000000,0.000000,3.000000,11,gps
5,false,false,26575934135210,1468263017000,28.037216,-82.434599,-12.000000,0.000000,0.000000,3.000000,11,gps
6,false,false,26575934135210,1468263017000,28.037216,-82.434599,-12.000000,0.000000,0.000000,3.000000,11,gps
7,false,false,26576931067085,1468263018000,28.037217,-82.434598,-12.000000,0.000000,0.000000,3.000000,11,gps
8,false,false,26577939467241,1468263019000,28.037218,-82.434603,-12.000000,0.366879,290.000000,3.000000,11,gps
9,false,false,26577939467241,1468263019000,28.037218,-82.434603,-12.000000,0.366879,290.000000,3.000000,11,gps
10,false,false,26577939467241,1468263019000,28.037218,-82.434603,-12.000000,0.366879,290.000000,3.000000,11,gps
11,false,false,26578933830209,1468263020000,28.037219,-82.434604,-12.000000,0.000000,0.000000,3.000000,11,gps
12,false,false,26579968663281,1468263021000,28.037218,-82.434608,-13.000000,0.575587,188.300003,3.000000,8,gps
13,false,false,26579968663281,1468263021000,28.037218,-82.434608,-13.000000,0.575587,188.300003,3.000000,8,gps
14,false,false,26580990813177,1468263022000,28.037213,-82.434605,-13.000000,0.000000,0.000000,3.000000,8,gps
15,false,false,26581943306822,1468263023000,28.037213,-82.434605,-13.000000,0.000000,0.000000,3.000000,8,gps
16,false,false,26582923657499,1468263024000,28.037213,-82.434602,-13.000000,0.000000,0.000000,3.000000,5,gps
17,false,false,26582923657499,1468263024000,28.037213,-82.434602,-13.000000,0.000000,0.000000,3.000000,5,gps
18,false,false,26583930652707,1468263025000,28.037217,-82.434601,-13.000000,0.000000,0.000000,3.000000,6,gps
19,false,false,26583930652707,1468263025000,28.037217,-82.434601,-13.000000,0.000000,0.000000,3.000000,6,gps
20,false,false,26584937684113,1468263026000,28.037220,-82.434602,-13.000000,0.000000,0.000000,3.000000,8,gps
21,false,false,26584937684113,1468263026000,28.037220,-82.434602,-13.000000,0.000000,0.000000,3.000000,8,gps
22,false,false,26585961124946,1468263027000,28.037218,-82.434596,-13.000000,0.000000,0.000000,3.000000,7,gps
23,false,false,26585961124946,1468263027000,28.037218,-82.434596,-13.000000,0.000000,0.000000,3.000000,7,gps
24,false,false,26586953185102,1468263028000,28.037218,-82.434596,-13.000000,0.000000,0.000000,3.000000,7,gps
25,false,false,26587925188955,1468263029000,28.037219,-82.434596,-13.000000,0.000000,0.000000,3.000000,4,gps
26,false,false,26587925188955,1468263029000,28.037219,-82.434596,-13.000000,0.000000,0.000000,3.000000,4,gps
27,false,false,26588939558330,1468263030000,28.037218,-82.434594,-13.000000,0.000000,0.000000,3.000000,10,gps
28,false,false,26588939558330,1468263030000,28.037218,-82.434594,-13.000000,0.000000,0.000000,3.000000,10,gps
29,false,false,26589973636611,1468263031000,28.037220,-82.434594,-13.000000,0.000000,0.000000,3.000000,8,gps
30,false,false,26589973636611,1468263031000,28.037220,-82.434594,-13.000000,0.000000,0.000000,3.000000,8,gps
31,false,false,26590957494475,1468263032000,28.037220,-82.434594,-13.000000,0.000000,0.000000,3.000000,8,gps
32,false,false,26591924593433,1468263033000,28.037219,-82.434594,-13.000000,0.000000,0.000000,3.000000,6,gps
33,false,false,26591924593433,1468263033000,28.037219,-82.434594,-13.000000,0.000000,0.000000,3.000000,6,gps
34,false,false,26592924452651,1468263034000,28.037219,-82.434594,-13.000000,0.000000,0.000000,3.000000,6,gps
35,false,false,26592924452651,1468263034000,28.037219,-82.434594,-13.000000,0.000000,0.000000,3.000000,6,gps
36,false,false,26592924452651,1468263034000,28.037219,-82.434594,-13.000000,0.000000,0.000000,3.000000,6,gps
37,false,false,26593959209162,1468263035000,28.037219,-82.434595,-13.000000,0.000000,0.000000,3.000000,6,gps
38,false,false,26593959209162,1468263035000,28.037219,-82.434595,-13.000000,0.000000,0.000000,3.000000,6,gps
39,false,false,26594983214890,1468263036007,28.037222,-82.434593,-11.000000,0.835225,78.000000,3.900000,0,fused
40,false,false,26595944667546,1468263037000,28.037224,-82.434585,-11.000000,0.813941,78.300003,3.000000,8,gps
41,false,false,26596962459004,1468263038000,28.037223,-82.434587,-11.000000,0.349857,35.299999,3.000000,9,gps
42,false,false,26596962459004,1468263038000,28.037223,-82.434587,-11.000000,0.349857,35.299999,3.000000,9,gps
43,false,false,26597985432077,1468263039006,28.037217,-82.434585,-10.000000,0.961769,144.000000,3.900000,0,fused
44,false,false,26598956159212,1468263040000,28.037219,-82.434588,-11.000000,0.000000,0.000000,3.000000,8,gps
