Hillsborough Area Regional Transit_171628,Hillsborough Area Regional Transit_1081,27.996249,-82.501021,Hillsborough Area Regional Transit_5478,27.998794,-82.500982,,,,,,
21,FALSE,FALSE,25843752960452,1468015716000,28.03483,-82.500737,-22,13.75,185.899994,11,11,gps
22,FALSE,FALSE,25844738420764,1468015717000,28.034705,-82.500747,-23,14,185.399994,11,11,gps
23,FALSE,FALSE,25845758100503,1468015718000,28.03458,-82.500779,-24,14,186.600006,12,11,gps
24,FALSE,FALSE,25845758100503,1468015718000,28.03458,-82.500779,-24,14,186.600006,12,11,gps
25,FALSE,FALSE,25846735369982,1468015719000,28.034435,-82.500793,-23,14.5,182,10,11,gps
26,FALSE,FALSE,25847740469721,1468015720000,28.034304,-82.500796,-24,14.75,179.899994,10,11,gps
27,FALSE,FALSE,25847740469721,1468015720000,28.034304,-82.500796,-24,14.75,179.899994,10,11,gps
28,FALSE,FALSE,25848749732272,1468015721000,28.034177,-82.500795,-23,14.25,179.199997,10,11,gps
29,FALSE,FALSE,25848749732272,1468015721000,28.034177,-82.500795,-23,14.25,179.199997,10,11,gps
30,FALSE,FALSE,25849745367741,1468015722000,28.034038,-82.500786,-23,14.75,177,11,11,gps
31,FALSE,FALSE,25850741827272,1468015723000,28.033904,-82.500782,-25,14.75,178.199997,11,10,gps
32,FALSE,FALSE,25850741827272,1468015723000,28.033904,-82.500782,-25,14.75,178.199997,11,10,gps
33,FALSE,FALSE,25851738315084,1468015724000,28.033772,-82.500775,-26,14.75,177.699997,11,10,gps
34,FALSE,FALSE,25852747538105,1468015725000,28.033639,-82.500778,-26,14.25,179.699997,11,10,gps
35,FALSE,FALSE,25852747538105,1468015725000,28.033639,-82.500778,-26,14.25,179.699997,11,10,gps
36,FALSE,FALSE,25853749926229,1468015726000,28.033513,-82.500777,-25,14,177.899994,12,9,gps
37,FALSE,FALSE,25853749926229,1468015726000,28.033513,-82.500777,-25,14,177.899994,12,9,gps
38,FALSE,FALSE,25854742717740,1468015727000,28.033403,-82.500769,-25,13.5,177.300003,12,10,gps
39,FALSE,FALSE,25855746027947,1468015728000,28.033272,-82.500773,-25,14.25,178.699997,12,10,gps
40,FALSE,FALSE,25855746027947,1468015728000,28.033272,-82.500773,-25,14.25,178.699997,12,10,gps
41,FALSE,FALSE,25856743911853,1468015729000,28.033155,-82.500769,-25,14.25,179.300003,12,10,gps
42,FALSE,FALSE,25857741197270,1468015730000,28.033027,-82.500769,-26,14.25,179.399994,12,10,gps
43,FALSE,FALSE,25857741197270,1468015730000,28.033027,-82.500769,-26,14.25,179.399994,12,10,gps
44,FALSE,FALSE,25858727040081,1468015731000,28.032868,-82.500769,-26,15,178,13,10,gps
45,FALSE,FALSE,25859746533987,1468015732000,28.032735,-82.500753,-26,14.75,177.800003,13,10,gps
46,FALSE,FALSE,25859746533987,1468015732000,28.032735,-82.500753,-26,14.75,177.800003,13,10,gps
47,FALSE,FALSE,25860744242684,1468015733000,28.032591,-82.50075,-27,15,178.899994,13,10,gps
48,FALSE,FALSE,25861745444299,1468015734000,28.032462,-82.500749,-26,14.75,177.899994,13,10,gps
49,FALSE,FALSE,25861745444299,1468015734000,28.032462,-82.500749,-26,14.75,177.899994,13,10,gps
50,FALSE,FALSE,25862738427944,1468015735000,28.032318,-82.50076,-28,15.25,177.800003,13,9,gps
51,FALSE,FALSE,25863748457214,1468015736000,28.032169,-82.500772,-28,14.5,178.600006,13,9,gps
52,FALSE,FALSE,25863748457214,1468015736000,28.032169,-82.500772,-28,14.5,178.600006,13,9,gps
53,FALSE,FALSE,25864747167631,1468015737000,28.032039,-82.500775,-29,13.75,179.300003,12,8,gps
54,FALSE,FALSE,25865750241172,1468015738000,28.031904,-82.500788,-28,14,183.899994,13,8,gps
55,FALSE,FALSE,25865750241172,1468015738000,28.031904,-82.500788,-28,14,183.899994,13,8,gps
56,FALSE,FALSE,25866736683828,1468015739000,28.031798,-82.500798,-28,13.25,181.5,12,8,gps
57,FALSE,FALSE,25867751560026,1468015740000,28.03163,-82.500808,-28,13,179.5,12,8,gps
58,FALSE,FALSE,25867751560026,1468015740000,28.03163,-82.500808,-28,13,179.5,12,8,gps
59,FALSE,FALSE,25868733725025,1468015741000,28.031529,-82.500804,-28,12.5,177.899994,11,9,gps
60,FALSE,FALSE,25869744985858,1468015742000,28.031406,-82.50081,-29,12.75,181.5,11,9,gps
61,FALSE,FALSE,25869744985858,1468015742000,28.031406,-82.50081,-29,12.75,181.5,11,9,gps
62,FALSE,FALSE,25870737115650,1468015743000,28.03127,-82.500825,-29,13.25,182.899994,11,9,gps
63,FALSE,FALSE,25871735184399,1468015744000,28.031158,-82.500821,-28,12.25,180.5,11,9,gps
64,FALSE,FALSE,25871735184399,1468015744000,28.031158,-82.500821,-28,12.25,180.5,11,9,gps
65,FALSE,FALSE,25872725814243,1468015745000,28.031048,-82.500819,-28,12.5,180.399994,11,9,gps
66,FALSE,FALSE,25873728747940,1468015746000,28.030931,-82.500818,-28,13,178.600006,11,9,gps
67,FALSE,FALSE,25873728747940,1468015746000,28.030931,-82.500818,-28,13,178.600006,11,9,gps
68,FALSE,FALSE,25874730123721,1468015747000,28.030817,-82.500821,-28,13.25,179.899994,10,9,gps
69,FALSE,FALSE,25874730123721,1468015747000,28.030817,-82.500821,-28,13.25,179.899994,10,9,gps
70,FALSE,FALSE,25874730123721,1468015747000,28.030817,-82.500821,-28,13.25,179.899994,10,9,gps
71,FALSE,FALSE,25875731680440,1468015748000,28.030708,-82.500811,-30,12.75,179.800003,10,9,gps
72,FALSE,FALSE,25875731680440,1468015748000,28.030708,-82.500811,-30,12.75,179.800003,10,9,gps
73,FALSE,FALSE,25876736980751,1468015749000,28.030604,-82.500808,-31,12.5,178.899994,10,9,gps
74,FALSE,FALSE,25876736980751,1468015749000,28.030604,-82.500808,-31,12.5,178.899994,10,9,gps
75,FALSE,FALSE,25877738064553,1468015750000,28.030498,-82.500814,-32,12.5,179.699997,10,9,gps
76,FALSE,FALSE,25877738064553,1468015750000,28.030498,-82.500814,-32,12.5,179.699997,10,9,gps
77,FALSE,FALSE,25878736445491,1468015751000,28.030382,-82.500806,-30,12.75,178,11,9,gps
78,FALSE,FALSE,25879744086480,1468015752000,28.030256,-82.500809,-30,12.5,178.899994,11,9,gps
79,FALSE,FALSE,25879744086480,1468015752000,28.030256,-82.500809,-30,12.5,178.899994,11,9,gps
80,FALSE,FALSE,25880728500854,1468015753000,28.030129,-82.500814,-30,12.75,178.100006,11,9,gps
81,FALSE,FALSE,25881751466894,1468015754000,28.030028,-82.500814,-31,11,177.199997,11,9,gps
82,FALSE,FALSE,25881751466894,1468015754000,28.030028,-82.500814,-31,11,177.199997,11,9,gps
83,FALSE,FALSE,25882746534447,1468015755000,28.029947,-82.500815,-29,9.5,180.100006,11,9,gps
84,FALSE,FALSE,25883736912989,1468015756000,28.029885,-82.500814,-30,8.25,179.399994,11,9,gps
85,FALSE,FALSE,25883736912989,1468015756000,28.029885,-82.500814,-30,8.25,179.399994,11,9,gps
86,FALSE,FALSE,25884741939394,1468015757000,28.02985,-82.500797,-33,7.5,180.899994,11,9,gps
87,FALSE,FALSE,25884741939394,1468015757000,28.02985,-82.500797,-33,7.5,180.899994,11,9,gps
88,FALSE,FALSE,25885727854029,1468015758000,28.029798,-82.50079,-35,7.25,183.800003,11,9,gps
89,FALSE,FALSE,25886734252259,1468015759000,28.029733,-82.500794,-33,6.75,185.699997,11,9,gps
90,FALSE,FALSE,25886734252259,1468015759000,28.029733,-82.500794,-33,6.75,185.699997,11,9,gps
91,FALSE,FALSE,25887732936373,1468015760000,28.029687,-82.500804,-34,5.75,186.600006,11,9,gps
92,FALSE,FALSE,25888733502206,1468015761000,28.029635,-82.500815,-37,6.25,183.300003,11,9,gps
93,FALSE,FALSE,25888733502206,1468015761000,28.029635,-82.500815,-37,6.25,183.300003,11,9,gps
94,FALSE,FALSE,25889751940174,1468015762000,28.029563,-82.50081,-35,7,181.100006,10,9,gps
95,FALSE,FALSE,25889751940174,1468015762000,28.029563,-82.50081,-35,7,181.100006,10,9,gps
96,FALSE,FALSE,25890741106111,1468015763000,28.029493,-82.500812,-34,7.75,180.800003,11,9,gps
97,FALSE,FALSE,25891743438976,1468015764000,28.029407,-82.500805,-34,8.5,179.100006,10,9,gps
98,FALSE,FALSE,25891743438976,1468015764000,28.029407,-82.500805,-34,8.5,179.100006,10,9,gps
99,FALSE,FALSE,25892726959860,1468015765000,28.029322,-82.500801,-34,9.5,179.5,11,9,gps
100,FALSE,FALSE,25893747364495,1468015766000,28.029237,-82.500801,-34,9.5,180.5,11,9,gps
101,FALSE,FALSE,25893747364495,1468015766000,28.029237,-82.500801,-34,9.5,180.5,11,9,gps
102,FALSE,FALSE,25894735132620,1468015767000,28.029145,-82.500803,-33,10.75,178.800003,11,9,gps
103,FALSE,FALSE,25894735132620,1468015767000,28.029145,-82.500803,-33,10.75,178.800003,11,9,gps
104,FALSE,FALSE,25895733221786,1468015768000,28.029041,-82.500797,-34,11,178.600006,11,8,gps
105,FALSE,FALSE,25895733221786,1468015768000,28.029041,-82.500797,-34,11,178.600006,11,8,gps
106,FALSE,FALSE,25896730603505,1468015769000,28.02895,-82.500799,-34,11,178.899994,11,8,gps
107,FALSE,FALSE,25897741608817,1468015770000,28.02883,-82.500804,-33,11.75,180.199997,11,8,gps
108,FALSE,FALSE,25897741608817,1468015770000,28.02883,-82.500804,-33,11.75,180.199997,11,8,gps
109,FALSE,FALSE,25898730998452,1468015771000,28.028728,-82.500799,-34,12,180.800003,11,7,gps
110,FALSE,FALSE,25899730928608,1468015772000,28.028632,-82.500784,-35,12.25,181.199997,11,8,gps
111,FALSE,FALSE,25899730928608,1468015772000,28.028632,-82.500784,-35,12.25,181.199997,11,8,gps
112,FALSE,FALSE,25900748954961,1468015773000,28.028526,-82.500791,-36,12,180.5,11,8,gps
113,FALSE,FALSE,25900748954961,1468015773000,28.028526,-82.500791,-36,12,180.5,11,8,gps
114,FALSE,FALSE,25901726237773,1468015774000,28.028427,-82.500783,-35,11.5,177.300003,11,8,gps
115,FALSE,FALSE,25902729042771,1468015775000,28.028315,-82.500776,-34,12.25,177.100006,12,8,gps
116,FALSE,FALSE,25902729042771,1468015775000,28.028315,-82.500776,-34,12.25,177.100006,12,8,gps
117,FALSE,FALSE,25903731062252,1468015776000,28.028217,-82.500762,-33,11.75,176.899994,12,8,gps
118,FALSE,FALSE,25903731062252,1468015776000,28.028217,-82.500762,-33,11.75,176.899994,12,8,gps
119,FALSE,FALSE,25904729971210,1468015777000,28.028119,-82.500763,-34,11.25,180,12,8,gps
120,FALSE,FALSE,25905743214699,1468015778000,28.028009,-82.500749,-34,11.5,178.300003,12,8,gps
121,FALSE,FALSE,25905743214699,1468015778000,28.028009,-82.500749,-34,11.5,178.300003,12,8,gps
122,FALSE,FALSE,25906728683813,1468015779000,28.027924,-82.500739,-36,10.75,180.600006,12,8,gps
123,FALSE,FALSE,25907735842980,1468015780000,28.027823,-82.500751,-36,11.5,181.699997,12,8,gps
124,FALSE,FALSE,25907735842980,1468015780000,28.027823,-82.500751,-36,11.5,181.699997,12,8,gps
125,FALSE,FALSE,25908735820843,1468015781000,28.027735,-82.50075,-35,11,183.199997,12,8,gps
126,FALSE,FALSE,25908735820843,1468015781000,28.027735,-82.50075,-35,11,183.199997,12,8,gps
127,FALSE,FALSE,25909745198187,1468015782000,28.027628,-82.500744,-36,11,181.199997,12,8,gps
128,FALSE,FALSE,25909745198187,1468015782000,28.027628,-82.500744,-36,11,181.199997,12,8,gps
129,FALSE,FALSE,25910743244489,1468015783000,28.027515,-82.500746,-37,11.75,179.600006,12,8,gps
130,FALSE,FALSE,25911732729541,1468015784000,28.027402,-82.500755,-36,12,181.199997,12,8,gps
131,FALSE,FALSE,25911732729541,1468015784000,28.027402,-82.500755,-36,12,181.199997,12,8,gps
132,FALSE,FALSE,25912733878551,1468015785000,28.027314,-82.500749,-36,11,176.100006,12,8,gps
133,FALSE,FALSE,25912733878551,1468015785000,28.027314,-82.500749,-36,11,176.100006,12,8,gps
134,FALSE,FALSE,25913735204383,1468015786000,28.027232,-82.500735,-36,10.5,176.5,13,8,gps
135,FALSE,FALSE,25913735204383,1468015786000,28.027232,-82.500735,-36,10.5,176.5,13,8,gps
136,FALSE,FALSE,25914730174747,1468015787000,28.027106,-82.500767,-36,11,182.199997,13,8,gps
137,FALSE,FALSE,25914730174747,1468015787000,28.027106,-82.500767,-36,11,182.199997,13,8,gps
138,FALSE,FALSE,25914730174747,1468015787000,28.027106,-82.500767,-36,11,182.199997,13,8,gps
139,FALSE,FALSE,25915730178080,1468015788000,28.026999,-82.500768,-36,11.25,182.899994,12,8,gps
140,FALSE,FALSE,25915730178080,1468015788000,28.026999,-82.500768,-36,11.25,182.899994,12,8,gps
141,FALSE,FALSE,25916735875788,1468015789000,28.02693,-82.500774,-39,10.75,180.199997,13,8,gps
142,FALSE,FALSE,25916735875788,1468015789000,28.02693,-82.500774,-39,10.75,180.199997,13,8,gps
143,FALSE,FALSE,25917750676987,1468015790000,28.02683,-82.50077,-38,10.5,179.399994,13,8,gps
144,FALSE,FALSE,25917750676987,1468015790000,28.02683,-82.50077,-38,10.5,179.399994,13,8,gps
145,FALSE,FALSE,25918737524069,1468015791000,28.026761,-82.500769,-40,9.75,179.300003,12,8,gps
146,FALSE,FALSE,25919736782662,1468015792000,28.026686,-82.500774,-41,9.25,183.800003,12,8,gps
147,FALSE,FALSE,25919736782662,1468015792000,28.026686,-82.500774,-41,9.25,183.800003,12,8,gps
148,FALSE,FALSE,25920731208079,1468015793000,28.026614,-82.500783,-39,8.5,181.800003,12,8,gps
149,FALSE,FALSE,25921752539432,1468015794000,28.026548,-82.500793,-40,8.5,184.600006,11,8,gps
150,FALSE,FALSE,25921752539432,1468015794000,28.026548,-82.500793,-40,8.5,184.600006,11,8,gps
151,FALSE,FALSE,25922732197297,1468015795000,28.026479,-82.500795,-40,7.5,182.800003,11,8,gps
152,FALSE,FALSE,25923757185785,1468015796000,28.026413,-82.500786,-40,7,179.800003,11,8,gps
153,FALSE,FALSE,25923757185785,1468015796000,28.026413,-82.500786,-40,7,179.800003,11,8,gps
154,FALSE,FALSE,25924736092296,1468015797000,28.026358,-82.500804,-40,6.25,181.800003,11,8,gps
155,FALSE,FALSE,25925747833858,1468015798000,28.026313,-82.500806,-39,4.25,177.899994,11,8,gps
156,FALSE,FALSE,25925747833858,1468015798000,28.026313,-82.500806,-39,4.25,177.899994,11,8,gps
157,FALSE,FALSE,25926729905003,1468015799000,28.026294,-82.500811,-38,2.75,173.300003,11,8,gps
158,FALSE,FALSE,25927730161669,1468015800000,28.026272,-82.500805,-38,2.75,170.100006,11,8,gps
159,FALSE,FALSE,25927730161669,1468015800000,28.026272,-82.500805,-38,2.75,170.100006,11,8,gps
160,FALSE,FALSE,25928729815315,1468015801000,28.026265,-82.500808,-39,1.25,167.300003,11,8,gps
161,FALSE,FALSE,25929729741564,1468015802000,28.026279,-82.500788,-38,0.75,167.300003,11,8,gps
162,FALSE,FALSE,25929729741564,1468015802000,28.026279,-82.500788,-38,0.75,167.300003,11,8,gps
163,FALSE,FALSE,25930730655680,1468015803000,28.026263,-82.500785,-39,1,171,11,8,gps
164,FALSE,FALSE,25930730655680,1468015803000,28.026263,-82.500785,-39,1,171,11,8,gps
165,FALSE,FALSE,25931727559741,1468015804000,28.026248,-82.500794,-38,1,155.899994,12,8,gps
166,FALSE,FALSE,25932735419741,1468015805000,28.026248,-82.500792,-38,0.25,155.899994,11,8,gps
167,FALSE,FALSE,25932735419741,1468015805000,28.026248,-82.500792,-38,0.25,155.899994,11,8,gps
168,FALSE,FALSE,25933729978126,1468015806000,28.026252,-82.500793,-38,0.25,155.899994,11,8,gps
169,FALSE,FALSE,25934732392396,1468015807000,28.02624,-82.500783,-38,0,0,11,8,gps
170,FALSE,FALSE,25934732392396,1468015807000,28.02624,-82.500783,-38,0,0,11,8,gps
171,FALSE,FALSE,25934732392396,1468015807000,28.02624,-82.500783,-38,0,0,11,8,gps
172,FALSE,FALSE,25935735678854,1468015808000,28.026236,-82.50078,-37,0.5,155.899994,11,8,gps
173,FALSE,FALSE,25935735678854,1468015808000,28.026236,-82.50078,-37,0.5,155.899994,11,8,gps
174,FALSE,FALSE,25936734595833,1468015809000,28.026236,-82.500772,-36,0.5,155.899994,11,8,gps
175,FALSE,FALSE,25937745349062,1468015810000,28.026231,-82.500766,-36,0.5,155.899994,11,8,gps
176,FALSE,FALSE,25937745349062,1468015810000,28.026231,-82.500766,-36,0.5,155.899994,11,8,gps
177,FALSE,FALSE,25938731062135,1468015811000,28.026223,-82.500758,-36,0.5,155.899994,12,8,gps
178,FALSE,FALSE,25939744073592,1468015812000,28.026216,-82.500752,-35,0.5,155.899994,12,8,gps
179,FALSE,FALSE,25939744073592,1468015812000,28.026216,-82.500752,-35,0.5,155.899994,12,8,gps
180,FALSE,FALSE,25940743110207,1468015813000,28.026211,-82.500758,-36,0,0,11,8,gps
181,FALSE,FALSE,25941730990519,1468015814000,28.026208,-82.500765,-36,0,0,11,8,gps
182,FALSE,FALSE,25941730990519,1468015814000,28.026208,-82.500765,-36,0,0,11,8,gps
183,FALSE,FALSE,25942745204008,1468015815000,28.026205,-82.500771,-36,0,0,11,8,gps
184,FALSE,FALSE,25942745204008,1468015815000,28.026205,-82.500771,-36,0,0,11,8,gps
185,FALSE,FALSE,25943746433799,1468015816000,28.026204,-82.500779,-35,0,0,11,8,gps
186,FALSE,FALSE,25943746433799,1468015816000,28.026204,-82.500779,-35,0,0,11,8,gps
187,FALSE,FALSE,25944751055986,1468015817000,28.026204,-82.500782,-34,0,0,11,8,gps
188,FALSE,FALSE,25944751055986,1468015817000,28.026204,-82.500782,-34,0,0,11,8,gps
189,FALSE,FALSE,25945752582392,1468015818000,28.026205,-82.500783,-34,0,0,11,8,gps
190,FALSE,FALSE,25945752582392,1468015818000,28.026205,-82.500783,-34,0,0,11,8,gps
191,FALSE,FALSE,25946748425152,1468015819000,28.026206,-82.500782,-34,0,0,11,8,gps
192,FALSE,FALSE,25947748719057,1468015820000,28.026211,-82.500777,-35,0,0,11,8,gps
193,FALSE,FALSE,25947748719057,1468015820000,28.026211,-82.500777,-35,0,0,11,8,gps
194,FALSE,FALSE,25948735202651,1468015821000,28.026215,-82.500775,-35,0,0,11,8,gps
195,FALSE,FALSE,25949737342339,1468015822000,28.026212,-82.500771,-35,0,0,11,8,gps
196,FALSE,FALSE,25949737342339,1468015822000,28.026212,-82.500771,-35,0,0,11,8,gps
197,FALSE,FALSE,25950736658848,1468015823000,28.026213,-82.500772,-35,0,0,11,8,gps
198,FALSE,FALSE,25951756889525,1468015824000,28.026216,-82.500773,-35,0,0,11,8,gps
199,FALSE,FALSE,25951756889525,1468015824000,28.026216,-82.500773,-35,0,0,11,8,gps
200,FALSE,FALSE,25952736860410,1468015825000,28.026217,-82.500774,-35,0,0,11,7,gps
201,FALSE,FALSE,25953741266296,1468015826000,28.026216,-82.500775,-35,0,0,11,7,gps
202,FALSE,FALSE,25953741266296,1468015826000,28.026216,-82.500775,-35,0,0,11,7,gps
203,FALSE,FALSE,25954733562806,1468015827000,28.026216,-82.500775,-35,0,0,11,7,gps
204,FALSE,FALSE,25954733562806,1468015827000,28.026216,-82.500775,-35,0,0,11,7,gps
205,FALSE,FALSE,25955735773794,1468015828000,28.026216,-82.500775,-35,0,0,11,7,gps
206,FALSE,FALSE,25955735773794,1468015828000,28.026216,-82.500775,-35,0,0,11,7,gps
207,FALSE,FALSE,25956742144315,1468015829000,28.026216,-82.500775,-35,0,0,11,7,gps
208,FALSE,FALSE,25956742144315,1468015829000,28.026216,-82.500775,-35,0,0,11,7,gps
209,FALSE,FALSE,25957738343272,1468015830000,28.026216,-82.500775,-35,0,0,11,7,gps
210,FALSE,FALSE,25958748213428,1468015831000,28.026216,-82.500775,-35,0,0,11,7,gps
211,FALSE,FALSE,25958748213428,1468015831000,28.026216,-82.500775,-35,0,0,11,7,gps
212,FALSE,FALSE,25959740787752,1468015832000,28.026216,-82.500776,-35,0,0,11,7,gps
213,FALSE,FALSE,25960745505824,1468015833000,28.026216,-82.500776,-35,0,0,11,7,gps
214,FALSE,FALSE,25960745505824,1468015833000,28.026216,-82.500776,-35,0,0,11,7,gps
215,FALSE,FALSE,25961739703531,1468015834000,28.026216,-82.500776,-35,0,0,11,7,gps
216,FALSE,FALSE,25962741719730,1468015835000,28.026216,-82.500776,-35,0,0,11,7,gps
217,FALSE,FALSE,25962741719730,1468015835000,28.026216,-82.500776,-35,0,0,11,7,gps
218,FALSE,FALSE,25963743281396,1468015836000,28.026216,-82.500776,-35,0,0,11,7,gps
219,FALSE,FALSE,25963743281396,1468015836000,28.026216,-82.500776,-35,0,0,11,7,gps
220,FALSE,FALSE,25964734350197,1468015837000,28.026216,-82.500776,-35,0,0,11,7,gps
221,FALSE,FALSE,25965747582488,1468015838000,28.026215,-82.500776,-35,0,0,11,7,gps
222,FALSE,FALSE,25965747582488,1468015838000,28.026215,-82.500776,-35,0,0,11,7,gps
223,FALSE,FALSE,25966739874363,1468015839000,28.026215,-82.500776,-35,0,0,11,7,gps
224,FALSE,FALSE,25967746264988,1468015840000,28.026215,-82.500775,-35,0,0,11,7,gps
225,FALSE,FALSE,25967746264988,1468015840000,28.026215,-82.500775,-35,0,0,11,7,gps
226,FALSE,FALSE,25968735771237,1468015841000,28.026215,-82.500775,-35,0,0,11,7,gps
227,FALSE,FALSE,25969734912643,1468015842000,28.026215,-82.500775,-35,0,0,11,7,gps
228,FALSE,FALSE,25969734912643,1468015842000,28.026215,-82.500775,-35,0,0,11,7,gps
229,FALSE,FALSE,25970745377331,1468015843000,28.026215,-82.500775,-35,0,0,11,7,gps
230,FALSE,FALSE,25970745377331,1468015843000,28.026215,-82.500775,-35,0,0,11,7,gps
231,FALSE,FALSE,25971732179934,1468015844000,28.026215,-82.500775,-35,0,0,11,7,gps
232,FALSE,FALSE,25972735356392,1468015845000,28.026215,-82.500775,-35,0,0,11,7,gps
233,FALSE,FALSE,25972735356392,1468015845000,28.026215,-82.500775,-35,0,0,11,7,gps
234,FALSE,FALSE,25973747704100,1468015846000,28.026215,-82.500775,-35,0,0,11,7,gps
235,FALSE,FALSE,25973747704100,1468015846000,28.026215,-82.500775,-35,0,0,11,7,gps
236,FALSE,FALSE,25974750118839,1468015847000,28.026216,-82.500775,-35,0,0,12,7,gps
237,FALSE,FALSE,25974750118839,1468015847000,28.026216,-82.500775,-35,0,0,12,7,gps
238,FALSE,FALSE,25974750118839,1468015847000,28.026216,-82.500775,-35,0,0,12,7,gps
239,FALSE,FALSE,25975737404620,1468015848000,28.026215,-82.500775,-35,0,0,11,7,gps
240,FALSE,FALSE,25976738879671,1468015849000,28.026215,-82.500775,-35,0,0,11,7,gps
241,FALSE,FALSE,25976738879671,1468015849000,28.026215,-82.500775,-35,0,0,11,7,gps
242,FALSE,FALSE,25977745805869,1468015850000,28.026215,-82.500775,-35,0,0,11,6,gps
243,FALSE,FALSE,25977745805869,1468015850000,28.026215,-82.500775,-35,0,0,11,6,gps
244,FALSE,FALSE,25978730942325,1468015851000,28.026215,-82.500775,-35,0,0,11,6,gps
245,FALSE,FALSE,25979737145348,1468015852000,28.026215,-82.500775,-35,0,0,11,6,gps
246,FALSE,FALSE,25979737145348,1468015852000,28.026215,-82.500775,-35,0,0,11,6,gps
247,FALSE,FALSE,25980745744931,1468015853000,28.026215,-82.500775,-35,0,0,11,6,gps
248,FALSE,FALSE,25980745744931,1468015853000,28.026215,-82.500775,-35,0,0,11,6,gps
249,FALSE,FALSE,25981749200242,1468015854000,28.026215,-82.500775,-35,0,0,11,6,gps
250,FALSE,FALSE,25981749200242,1468015854000,28.026215,-82.500775,-35,0,0,11,6,gps
251,FALSE,FALSE,25982746116388,1468015855000,28.026215,-82.500775,-35,0,0,10,6,gps
252,FALSE,FALSE,25983736234305,1468015856000,28.026215,-82.500776,-35,0,0,10,6,gps
253,FALSE,FALSE,25983736234305,1468015856000,28.026215,-82.500776,-35,0,0,10,6,gps
254,FALSE,FALSE,25984737146127,1468015857000,28.026215,-82.500775,-35,0,0,11,6,gps
255,FALSE,FALSE,25984737146127,1468015857000,28.026215,-82.500775,-35,0,0,11,6,gps
256,FALSE,FALSE,25985734176544,1468015858000,28.026215,-82.500774,-35,0,0,11,6,gps
257,FALSE,FALSE,25986736688678,1468015859000,28.026214,-82.500774,-35,0,0,11,6,gps
258,FALSE,FALSE,25986736688678,1468015859000,28.026214,-82.500774,-35,0,0,11,6,gps
259,FALSE,FALSE,25987752998314,1468015860000,28.026214,-82.500773,-35,0,0,11,6,gps
260,FALSE,FALSE,25987752998314,1468015860000,28.026214,-82.500773,-35,0,0,11,6,gps
261,FALSE,FALSE,25988741608262,1468015861000,28.026214,-82.500773,-35,0,0,11,7,gps
262,FALSE,FALSE,25989741199198,1468015862000,28.026198,-82.50077,-35,1.75,170.399994,11,7,gps
263,FALSE,FALSE,25989741199198,1468015862000,28.026198,-82.50077,-35,1.75,170.399994,11,7,gps
264,FALSE,FALSE,25990744263365,1468015863000,28.026173,-82.500769,-35,2.5,177.600006,11,7,gps
265,FALSE,FALSE,25990744263365,1468015863000,28.026173,-82.500769,-35,2.5,177.600006,11,7,gps
