Hillsborough Area Regional Transit_149857,Hillsborough Area Regional Transit_7542,28.033269,-82.48389,Hillsborough Area Regional Transit_5542,28.035864,-82.491983,,,,,,
0,FALSE,FALSE,2083110000000,1466710000000,28.036881,-82.507507,0,0,0,16.059999,0,fused
1,FALSE,FALSE,2090490000000,1466710000000,28.038566,-82.508293,-10,0,0,14,10,gps
2,FALSE,FALSE,2091090000000,1466710000000,28.038292,-82.509197,0,0,0,23.479,0,network
3,FALSE,FALSE,2091490000000,1466710000000,28.038566,-82.508292,-9,0,0,8,10,gps
4,FALSE,FALSE,2092500000000,1466710000000,28.038564,-82.508292,-9,0,0,5,9,gps
5,FALSE,FALSE,2093490000000,1466710000000,28.038564,-82.50829,-8,0,0,4,9,gps
6,FALSE,FALSE,2094500000000,1466710000000,28.038564,-82.50829,-8,0,0,4,10,gps
7,FALSE,FALSE,2095500000000,1466710000000,28.038565,-82.508292,-9,0,0,3,10,gps
8,FALSE,FALSE,2096490000000,1466710000000,28.038571,-82.508284,-10,0.206155,356,3.9,0,fused
9,FALSE,FALSE,2097500000000,1466710000000,28.038584,-82.508273,-10,0.610573,33.700001,3,10,gps
10,FALSE,FALSE,2098490000000,1466710000000,28.038592,-82.50827,-8,0.787147,346.299988,3,10,gps
11,FALSE,FALSE,2099500000000,1466710000000,28.038602,-82.508269,-9,0.688767,353.200012,3,10,gps
12,FALSE,FALSE,2100500000000,1466710000000,28.038608,-82.508267,-7,0.587282,26.299999,3,10,gps
13,FALSE,FALSE,2101490000000,1466710000000,28.038614,-82.508265,-7,0.570088,331,3.9,0,fused
14,FALSE,FALSE,2102500000000,1466710000000,28.038622,-82.508263,-7,0.684471,344.399994,3,10,gps
15,FALSE,FALSE,2103500000000,1466710000000,28.038622,-82.508257,-6,0.314006,344,3.9,0,fused
16,FALSE,FALSE,2104500000000,1466710000000,28.038619,-82.508253,-6,0,0,3.9,0,fused
17,FALSE,FALSE,2105500000000,1466710000000,28.038619,-82.508255,-5,0.205183,344.5,3,10,gps
18,FALSE,FALSE,2106500000000,1466710000000,28.038609,-82.508246,-5,1.205031,344,3.9,0,fused
19,FALSE,FALSE,2107490000000,1466710000000,28.038585,-82.508242,-6,2.728883,158,3,10,gps
20,FALSE,FALSE,2108490000000,1466710000000,28.038552,-82.508228,-6,3.830209,157,3.9,0,fused
21,FALSE,FALSE,2109500000000,1466710000000,28.038511,-82.508211,-7,5.123524,157,3.9,0,fused
22,FALSE,FALSE,2110500000000,1466710000000,28.038459,-82.50819,-7,6.65012,158.399994,3,10,gps
23,FALSE,FALSE,2110500000000,1466710000000,28.038459,-82.50819,-7,6.65012,158.399994,3,10,gps
24,FALSE,FALSE,2111500000000,1466710000000,28.038393,-82.508164,-8,7.840919,157,3.9,0,fused
25,FALSE,FALSE,2112500000000,1466710000000,28.038319,-82.508136,-8,8.800204,158,3.9,0,fused
26,FALSE,FALSE,2113500000000,1466710000000,28.038249,-82.508104,-7,9.350134,158,3.9,0,fused
27,FALSE,FALSE,2114490000000,1466710000000,28.038168,-82.508066,-7,9.820127,157.5,3,10,gps
28,FALSE,FALSE,2115500000000,1466710000000,28.038084,-82.508019,-8,10.190176,155,3.9,0,fused
29,FALSE,FALSE,2116490000000,1466710000000,28.037998,-82.507969,-9,10.55,155,3,10,gps
30,FALSE,FALSE,2117490000000,1466710000000,28.037908,-82.507916,-9,10.990114,153,3.9,0,fused
31,FALSE,FALSE,2118530000000,1466710000000,28.037821,-82.507875,-9,10.811041,152.399994,3,8,gps
32,FALSE,FALSE,2119520000000,1466710000000,28.037735,-82.507824,-9,10.810116,152.399994,3,8,gps
33,FALSE,FALSE,2120480000000,1466710000000,28.037654,-82.507764,-9,10.62,149.800003,4,3,gps
34,FALSE,FALSE,2120480000000,1466710000000,28.037654,-82.507764,-9,10.62,149.800003,4,3,gps
35,FALSE,FALSE,2121500000000,1466710000000,28.037583,-82.507698,-9,10.750298,144.199997,4,9,gps
36,FALSE,FALSE,2121500000000,1466710000000,28.037583,-82.507698,-9,10.750298,144.199997,4,9,gps
37,FALSE,FALSE,2122500000000,1466710000000,28.037508,-82.507633,-9,10.870073,143,4,0,fused
38,FALSE,FALSE,2123500000000,1466710000000,28.037426,-82.507565,-9,10.86046,144.300003,4,9,gps
39,FALSE,FALSE,2124500000000,1466710000000,28.037361,-82.507504,-8,10.90066,139,3,10,gps
40,FALSE,FALSE,2125520000000,1466710000000,28.037278,-82.507461,-11,10.830074,138,3.9,0,fused
41,FALSE,FALSE,2126540000000,1466710000000,28.037188,-82.507368,-12,12.208669,133,4,0,fused
42,FALSE,FALSE,2127520000000,1466710000000,28.037113,-82.507278,-12,12.201807,133.399994,5,9,gps
43,FALSE,FALSE,2128500000000,1466710000000,28.037038,-82.507184,-12,11.520851,131,5,0,fused
44,FALSE,FALSE,2129500000000,1466710000000,28.036973,-82.507081,-12,12.501156,127.699997,5,7,gps
45,FALSE,FALSE,2130490000000,1466710000000,28.03691,-82.506976,-11,12.420326,126,5,0,fused
46,FALSE,FALSE,2130490000000,1466710000000,28.03691,-82.506976,-11,12.420326,126,5,0,fused
47,FALSE,FALSE,2131490000000,1466710000000,28.03684,-82.50687,-13,12.653556,121.199997,5,8,gps
48,FALSE,FALSE,2132490000000,1466710000000,28.036781,-82.50676,-14,12.64089,121,6,0,fused
49,FALSE,FALSE,2133500000000,1466710000000,28.036719,-82.506615,-12,13.240241,120.599998,5,8,gps
50,FALSE,FALSE,2134520000000,1466710000000,28.036667,-82.506506,-11,13.466552,115,5,0,fused
51,FALSE,FALSE,2135530000000,1466710000000,28.036646,-82.506386,-11,12.96781,107,5,0,fused
52,FALSE,FALSE,2136500000000,1466710000000,28.036611,-82.50626,-11,12.961701,107.5,6,8,gps
53,FALSE,FALSE,2137490000000,1466710000000,28.036551,-82.506135,-11,12.991539,111,7,0,fused
54,FALSE,FALSE,2138500000000,1466710000000,28.036522,-82.505967,-12,14.78003,104,4,0,fused
55,FALSE,FALSE,2139520000000,1466710000000,28.036496,-82.505816,-13,14.900121,101.400002,4,9,gps
56,FALSE,FALSE,2140510000000,1466710000000,28.036474,-82.505653,-13,14.750763,99.199997,4,9,gps
57,FALSE,FALSE,2141490000000,1466710000000,28.036464,-82.505494,-12,14.773253,96,4,0,fused
58,FALSE,FALSE,2142510000000,1466710000000,28.036457,-82.505343,-13,15.145064,94.900002,4,9,gps
59,FALSE,FALSE,2143510000000,1466710000000,28.036452,-82.505196,-13,15.185009,93.900002,4,6,gps
60,FALSE,FALSE,2144500000000,1466710000000,28.036439,-82.505018,-13,15.800383,96.300003,5,6,gps
61,FALSE,FALSE,2145500000000,1466710000000,28.036424,-82.504855,-13,15.540463,95.5,5,7,gps
62,FALSE,FALSE,2146490000000,1466710000000,28.036415,-82.504699,-13,15.720258,95,6,0,fused
63,FALSE,FALSE,2147490000000,1466710000000,28.036421,-82.504538,-13,15.830079,92.5,5,10,gps
