Hillsborough Area Regional Transit_149822,Hillsborough Area Regional Transit_4406,28.061895,-82.543221,Hillsborough Area Regional Transit_5521,28.059186,-82.536,,,,,,
114,FALSE,FALSE,9726190000000,1466710000000,28.048969,-82.519317,-8,18.550043,311.700012,3,10,gps
115,FALSE,FALSE,9727200000000,1466710000000,28.049085,-82.519458,-7,18.770025,311,3,8,gps
116,FALSE,FALSE,9727200000000,1466710000000,28.049085,-82.519458,-7,18.770025,311,3,8,gps
117,FALSE,FALSE,9728200000000,1466710000000,28.049197,-82.519602,-7,18.920319,311.200012,3,9,gps
118,FALSE,FALSE,9728200000000,1466710000000,28.049197,-82.519602,-7,18.920319,311.200012,3,9,gps
119,FALSE,FALSE,9729200000000,1466710000000,28.049312,-82.519751,-7,19.250439,311,3,9,gps
120,FALSE,FALSE,9729200000000,1466710000000,28.049312,-82.519751,-7,19.250439,311,3,9,gps
121,FALSE,FALSE,9730200000000,1466710000000,28.049424,-82.519901,-7,19.270023,310.100006,3,10,gps
122,FALSE,FALSE,9731220000000,1466710000000,28.049542,-82.520058,-6,19.482309,310.399994,3,10,gps
123,FALSE,FALSE,9731220000000,1466710000000,28.049542,-82.520058,-6,19.482309,310.399994,3,10,gps
124,FALSE,FALSE,9732220000000,1466710000000,28.049661,-82.520213,-6,19.410166,309.799988,3,9,gps
125,FALSE,FALSE,9732220000000,1466710000000,28.049661,-82.520213,-6,19.410166,309.799988,3,9,gps
126,FALSE,FALSE,9733200000000,1466710000000,28.049779,-82.520363,-6,19.471027,310,3,9,gps
127,FALSE,FALSE,9734190000000,1466710000000,28.049894,-82.520515,-6,19.660824,309.700012,3,7,gps
128,FALSE,FALSE,9734190000000,1466710000000,28.049894,-82.520515,-6,19.660824,309.700012,3,7,gps
129,FALSE,FALSE,9735200000000,1466710000000,28.050008,-82.520666,-6,19.502964,309.299988,3,7,gps
130,FALSE,FALSE,9735200000000,1466710000000,28.050008,-82.520666,-6,19.502964,309.299988,3,7,gps
131,FALSE,FALSE,9736200000000,1466710000000,28.050118,-82.520817,-7,20.02025,309.899994,3,8,gps
132,FALSE,FALSE,9737190000000,1466710000000,28.050228,-82.520987,-7,20.010424,310.100006,3,8,gps
133,FALSE,FALSE,9737190000000,1466710000000,28.050228,-82.520987,-7,20.010424,310.100006,3,8,gps
134,FALSE,FALSE,9738190000000,1466710000000,28.05035,-82.521143,-7,20.030561,310.299988,3,9,gps
135,FALSE,FALSE,9738190000000,1466710000000,28.05035,-82.521143,-7,20.030561,310.299988,3,9,gps
136,FALSE,FALSE,9739190000000,1466710000000,28.050466,-82.521293,-7,19.87009,309.799988,3,8,gps
137,FALSE,FALSE,9739190000000,1466710000000,28.050466,-82.521293,-7,19.87009,309.799988,3,8,gps
138,FALSE,FALSE,9740220000000,1466710000000,28.050584,-82.521445,-7,20.00016,310.899994,3,8,gps
139,FALSE,FALSE,9740220000000,1466710000000,28.050584,-82.521445,-7,20.00016,310.899994,3,8,gps
140,FALSE,FALSE,9741220000000,1466710000000,28.050699,-82.521593,-8,19.740063,310,3,9,gps
141,FALSE,FALSE,9742220000000,1466710000000,28.050811,-82.521745,-8,19.64229,309.5,3,10,gps
142,FALSE,FALSE,9742220000000,1466710000000,28.050811,-82.521745,-8,19.64229,309.5,3,10,gps
143,FALSE,FALSE,9743220000000,1466710000000,28.050925,-82.521902,-7,19.380436,309.600006,3,8,gps
144,FALSE,FALSE,9744200000000,1466710000000,28.051034,-82.522048,-8,19.110043,309.799988,3,8,gps
145,FALSE,FALSE,9744200000000,1466710000000,28.051034,-82.522048,-8,19.110043,309.799988,3,8,gps
146,FALSE,FALSE,9745220000000,1466710000000,28.051147,-82.5222,-8,18.880213,309.899994,3,9,gps
147,FALSE,FALSE,9745220000000,1466710000000,28.051147,-82.5222,-8,18.880213,309.899994,3,9,gps
148,FALSE,FALSE,9746240000000,1466710000000,28.051256,-82.522346,-7,18.917465,309.600006,3,9,gps
149,FALSE,FALSE,9746240000000,1466710000000,28.051256,-82.522346,-7,18.917465,309.600006,3,9,gps
150,FALSE,FALSE,9747220000000,1466710000000,28.051362,-82.522497,-7,18.300135,309.5,3,8,gps
151,FALSE,FALSE,9748200000000,1466710000000,28.051469,-82.522646,-8,18.080011,309.700012,3,9,gps
152,FALSE,FALSE,9748200000000,1466710000000,28.051469,-82.522646,-8,18.080011,309.700012,3,9,gps
153,FALSE,FALSE,9748200000000,1466710000000,28.051469,-82.522646,-8,18.080011,309.700012,3,9,gps
154,FALSE,FALSE,9749220000000,1466710000000,28.051564,-82.522783,-8,17.310011,309.100006,3,8,gps
155,FALSE,FALSE,9749220000000,1466710000000,28.051564,-82.522783,-8,17.310011,309.100006,3,8,gps
156,FALSE,FALSE,9750220000000,1466710000000,28.051661,-82.522915,-9,16.820011,310,3,9,gps
157,FALSE,FALSE,9750220000000,1466710000000,28.051661,-82.522915,-9,16.820011,310,3,9,gps
158,FALSE,FALSE,9751220000000,1466710000000,28.051757,-82.523038,-9,15.820003,309.299988,3,9,gps
159,FALSE,FALSE,9751220000000,1466710000000,28.051757,-82.523038,-9,15.820003,309.299988,3,9,gps
160,FALSE,FALSE,9752210000000,1466710000000,28.051842,-82.52316,-9,15.271732,308.100006,3,10,gps
161,FALSE,FALSE,9753200000000,1466710000000,28.051934,-82.523278,-7,14.570004,308.700012,3,9,gps
162,FALSE,FALSE,9753200000000,1466710000000,28.051934,-82.523278,-7,14.570004,308.700012,3,9,gps
163,FALSE,FALSE,9754220000000,1466710000000,28.052015,-82.523397,-7,14.44,307.700012,3,10,gps
164,FALSE,FALSE,9754220000000,1466710000000,28.052015,-82.523397,-7,14.44,307.700012,3,10,gps
165,FALSE,FALSE,9755240000000,1466710000000,28.052095,-82.523508,-6,14.360126,307.700012,3,11,gps
166,FALSE,FALSE,9755240000000,1466710000000,28.052095,-82.523508,-6,14.360126,307.700012,3,11,gps
167,FALSE,FALSE,9756220000000,1466710000000,28.052176,-82.523622,-6,14.393794,308.100006,3,12,gps
168,FALSE,FALSE,9757200000000,1466710000000,28.052257,-82.523735,-6,14.291011,308.799988,3,9,gps
169,FALSE,FALSE,9757200000000,1466710000000,28.052257,-82.523735,-6,14.291011,308.799988,3,9,gps
170,FALSE,FALSE,9758190000000,1466710000000,28.052336,-82.523845,-6,14.162574,309.100006,3,9,gps
171,FALSE,FALSE,9759200000000,1466710000000,28.05241,-82.523962,-6,14.511378,307.799988,3,8,gps
172,FALSE,FALSE,9759200000000,1466710000000,28.05241,-82.523962,-6,14.511378,307.799988,3,8,gps
173,FALSE,FALSE,9760200000000,1466710000000,28.052495,-82.524077,-5,14.552148,308,3,11,gps
174,FALSE,FALSE,9760200000000,1466710000000,28.052495,-82.524077,-5,14.552148,308,3,11,gps
175,FALSE,FALSE,9761200000000,1466710000000,28.052584,-82.524197,-5,15.190161,307.600006,3,8,gps
176,FALSE,FALSE,9762190000000,1466710000000,28.052674,-82.524319,-4,15.333783,307.700012,3,10,gps
177,FALSE,FALSE,9762190000000,1466710000000,28.052674,-82.524319,-4,15.333783,307.700012,3,10,gps
178,FALSE,FALSE,9763220000000,1466710000000,28.05275,-82.52445,-5,15.670718,307.5,3,9,gps
179,FALSE,FALSE,9763220000000,1466710000000,28.05275,-82.52445,-5,15.670718,307.5,3,9,gps
180,FALSE,FALSE,9764220000000,1466710000000,28.052844,-82.524578,-5,15.812139,308.100006,3,9,gps
181,FALSE,FALSE,9764220000000,1466710000000,28.052844,-82.524578,-5,15.812139,308.100006,3,9,gps
182,FALSE,FALSE,9765200000000,1466710000000,28.052924,-82.524708,-5,16.010252,307.899994,3,8,gps
183,FALSE,FALSE,9766190000000,1466710000000,28.053015,-82.524837,-4,16.310442,307.799988,3,9,gps
184,FALSE,FALSE,9766190000000,1466710000000,28.053015,-82.524837,-4,16.310442,307.799988,3,9,gps
185,FALSE,FALSE,9767200000000,1466710000000,28.053109,-82.524965,-4,16.480246,307.100006,3,8,gps
186,FALSE,FALSE,9767200000000,1466710000000,28.053109,-82.524965,-4,16.480246,307.100006,3,8,gps
187,FALSE,FALSE,9768200000000,1466710000000,28.053206,-82.5251,-3,16.690243,308.299988,3,8,gps
188,FALSE,FALSE,9769190000000,1466710000000,28.053301,-82.525236,-4,16.68288,308.200012,3,7,gps
189,FALSE,FALSE,9769190000000,1466710000000,28.053301,-82.525236,-4,16.68288,308.200012,3,7,gps
190,FALSE,FALSE,9769190000000,1466710000000,28.053301,-82.525236,-4,16.68288,308.200012,3,7,gps
191,FALSE,FALSE,9770200000000,1466710000000,28.053394,-82.525371,-4,16.710011,308.299988,3,9,gps
192,FALSE,FALSE,9770200000000,1466710000000,28.053394,-82.525371,-4,16.710011,308.299988,3,9,gps
193,FALSE,FALSE,9771220000000,1466710000000,28.053492,-82.525506,-4,16.980024,308,3,10,gps
194,FALSE,FALSE,9771220000000,1466710000000,28.053492,-82.525506,-4,16.980024,308,3,10,gps
195,FALSE,FALSE,9772230000000,1466710000000,28.05358,-82.525643,-4,16.771076,306.399994,3,11,gps
196,FALSE,FALSE,9772230000000,1466710000000,28.05358,-82.525643,-4,16.771076,306.399994,3,11,gps
197,FALSE,FALSE,9773240000000,1466710000000,28.053662,-82.525781,-4,17.040106,306.799988,3,10,gps
198,FALSE,FALSE,9773240000000,1466710000000,28.053662,-82.525781,-4,17.040106,306.799988,3,10,gps
199,FALSE,FALSE,9774210000000,1466710000000,28.05376,-82.525917,-3,17.452579,307.899994,3,11,gps
200,FALSE,FALSE,9775200000000,1466710000000,28.05385,-82.526058,-4,17.179792,305.399994,3,10,gps
201,FALSE,FALSE,9775200000000,1466710000000,28.05385,-82.526058,-4,17.179792,305.399994,3,10,gps
202,FALSE,FALSE,9776200000000,1466710000000,28.053947,-82.526198,-4,17.371523,307,3,10,gps
203,FALSE,FALSE,9777220000000,1466710000000,28.054039,-82.526344,-4,17.710024,306.399994,3,9,gps
204,FALSE,FALSE,9777220000000,1466710000000,28.054039,-82.526344,-4,17.710024,306.399994,3,9,gps
205,FALSE,FALSE,9778240000000,1466710000000,28.054144,-82.526491,-5,17.943035,307.600006,3,10,gps
206,FALSE,FALSE,9778240000000,1466710000000,28.054144,-82.526491,-5,17.943035,307.600006,3,10,gps
207,FALSE,FALSE,9779230000000,1466710000000,28.054242,-82.52664,-7,18.170099,307.399994,3,10,gps
208,FALSE,FALSE,9780210000000,1466710000000,28.054349,-82.526787,-6,18.020178,307.899994,3,9,gps
209,FALSE,FALSE,9780210000000,1466710000000,28.054349,-82.526787,-6,18.020178,307.899994,3,9,gps
210,FALSE,FALSE,9781220000000,1466710000000,28.054446,-82.526928,-5,18.070999,307.899994,3,10,gps
211,FALSE,FALSE,9781220000000,1466710000000,28.054446,-82.526928,-5,18.070999,307.899994,3,10,gps
212,FALSE,FALSE,9782220000000,1466710000000,28.054558,-82.527079,-6,17.980011,309.100006,3,9,gps
213,FALSE,FALSE,9783230000000,1466710000000,28.054664,-82.527234,-5,17.873831,308.899994,3,11,gps
214,FALSE,FALSE,9783230000000,1466710000000,28.054664,-82.527234,-5,17.873831,308.899994,3,11,gps
215,FALSE,FALSE,9784220000000,1466710000000,28.054767,-82.527378,-7,17.890627,308.700012,3,10,gps
216,FALSE,FALSE,9785200000000,1466710000000,28.054868,-82.527524,-7,17.862354,308,3,9,gps
217,FALSE,FALSE,9785200000000,1466710000000,28.054868,-82.527524,-7,17.862354,308,3,9,gps
218,FALSE,FALSE,9786200000000,1466710000000,28.054965,-82.527663,-8,17.549999,307.399994,3,9,gps
219,FALSE,FALSE,9786200000000,1466710000000,28.054965,-82.527663,-8,17.549999,307.399994,3,9,gps
220,FALSE,FALSE,9787200000000,1466710000000,28.055054,-82.527802,-9,17.330025,306.700012,3,10,gps
221,FALSE,FALSE,9788200000000,1466710000000,28.055146,-82.527945,-8,17.601921,306.799988,3,11,gps
222,FALSE,FALSE,9788200000000,1466710000000,28.055146,-82.527945,-8,17.601921,306.799988,3,11,gps
223,FALSE,FALSE,9789200000000,1466710000000,28.055239,-82.528085,-8,17.130104,307.700012,3,10,gps
224,FALSE,FALSE,9789200000000,1466710000000,28.055239,-82.528085,-8,17.130104,307.700012,3,10,gps
225,FALSE,FALSE,9789200000000,1466710000000,28.055239,-82.528085,-8,17.130104,307.700012,3,10,gps
226,FALSE,FALSE,9790200000000,1466710000000,28.055329,-82.528229,-7,17.061687,306.299988,3,10,gps
227,FALSE,FALSE,9791190000000,1466710000000,28.055424,-82.528364,-7,17.400011,305.899994,3,10,gps
228,FALSE,FALSE,9791190000000,1466710000000,28.055424,-82.528364,-7,17.400011,305.899994,3,10,gps
229,FALSE,FALSE,9792220000000,1466710000000,28.055512,-82.528516,-7,18.190891,302.5,3,9,gps
230,FALSE,FALSE,9792220000000,1466710000000,28.055512,-82.528516,-7,18.190891,302.5,3,9,gps
231,FALSE,FALSE,9793240000000,1466710000000,28.055606,-82.528663,-7,17.733259,305.100006,3,9,gps
232,FALSE,FALSE,9793240000000,1466710000000,28.055606,-82.528663,-7,17.733259,305.100006,3,9,gps
233,FALSE,FALSE,9794250000000,1466710000000,28.055697,-82.528811,-8,17.310184,302.600006,3,10,gps
234,FALSE,FALSE,9794250000000,1466710000000,28.055697,-82.528811,-8,17.310184,302.600006,3,10,gps
235,FALSE,FALSE,9795220000000,1466710000000,28.05578,-82.528962,-6,17.863832,300.899994,3,10,gps
236,FALSE,FALSE,9796200000000,1466710000000,28.055854,-82.52912,-6,18.320461,299.200012,3,9,gps
237,FALSE,FALSE,9796200000000,1466710000000,28.055854,-82.52912,-6,18.320461,299.200012,3,9,gps
238,FALSE,FALSE,9797200000000,1466710000000,28.055937,-82.52928,-6,18.330069,299.200012,3,9,gps
239,FALSE,FALSE,9798200000000,1466710000000,28.05601,-82.52944,-5,18.440611,298.600006,3,9,gps
240,FALSE,FALSE,9798200000000,1466710000000,28.05601,-82.52944,-5,18.440611,298.600006,3,9,gps
241,FALSE,FALSE,9799200000000,1466710000000,28.056086,-82.529609,-6,18.770012,299.100006,3,9,gps
242,FALSE,FALSE,9799200000000,1466710000000,28.056086,-82.529609,-6,18.770012,299.100006,3,9,gps
243,FALSE,FALSE,9800220000000,1466710000000,28.056162,-82.529775,-6,18.82,299.100006,3,10,gps
244,FALSE,FALSE,9800220000000,1466710000000,28.056162,-82.529775,-6,18.82,299.100006,3,10,gps
245,FALSE,FALSE,9801240000000,1466710000000,28.056236,-82.52994,-5,19.023407,298.399994,3,8,gps
246,FALSE,FALSE,9801240000000,1466710000000,28.056236,-82.52994,-5,19.023407,298.399994,3,8,gps
247,FALSE,FALSE,9802210000000,1466710000000,28.056316,-82.5301,-7,19.112848,298.600006,3,10,gps
248,FALSE,FALSE,9803200000000,1466710000000,28.0564,-82.530268,-7,19.131905,298.200012,3,10,gps
249,FALSE,FALSE,9803200000000,1466710000000,28.0564,-82.530268,-7,19.131905,298.200012,3,10,gps
250,FALSE,FALSE,9804200000000,1466710000000,28.05648,-82.53044,-5,19.160128,298.399994,3,10,gps
251,FALSE,FALSE,9804200000000,1466710000000,28.05648,-82.53044,-5,19.160128,298.399994,3,10,gps
252,FALSE,FALSE,9805200000000,1466710000000,28.056559,-82.530608,-6,19.140009,297.899994,3,11,gps
253,FALSE,FALSE,9806190000000,1466710000000,28.056637,-82.530783,-6,19.160002,297.799988,3,10,gps
