Hillsborough Area Regional Transit_145254,Hillsborough Area Regional Transit_6254,28.022266,-82.535561,Hillsborough Area Regional Transit_7404,28.024847,-82.537339,,,,,,
0,FALSE,FALSE,672800000000,1466710000000,28.039975,-82.549314,0,0,0,35.355,0,fused
1,FALSE,FALSE,675965000000,1466710000000,28.040035,-82.549314,0,0,0,28.867001,0,fused
2,FALSE,FALSE,675965000000,1466710000000,28.040035,-82.549314,0,0,0,28.867001,0,fused
3,FALSE,FALSE,681071000000,1466710000000,28.040326,-82.548786,-1,3.00413,88.900002,9,9,gps
4,FALSE,FALSE,681071000000,1466710000000,28.040326,-82.548786,-1,3.00413,88.900002,9,9,gps
5,FALSE,FALSE,681071000000,1466710000000,28.040326,-82.548786,-1,3.00413,88.900002,9,9,gps
6,FALSE,FALSE,681071000000,1466710000000,28.040326,-82.548786,-1,3.00413,88.900002,9,9,gps
7,FALSE,FALSE,682080000000,1466710000000,28.040331,-82.548759,-7,4.202011,89.400002,7,11,gps
8,FALSE,FALSE,682080000000,1466710000000,28.040331,-82.548759,-7,4.202011,89.400002,7,11,gps
9,FALSE,FALSE,683075000000,1466710000000,28.040333,-82.548697,-7,5.68014,89.5,6,11,gps
10,FALSE,FALSE,684080000000,1466710000000,28.040333,-82.548616,-7,7.093412,89.5,5,11,gps
11,FALSE,FALSE,684080000000,1466710000000,28.040333,-82.548616,-7,7.093412,89.5,5,11,gps
12,FALSE,FALSE,685077000000,1466710000000,28.040331,-82.548531,-8,7.887769,90.199997,5,11,gps
13,FALSE,FALSE,686079000000,1466710000000,28.040331,-82.54839,-9,10.140124,89.400002,4,11,gps
14,FALSE,FALSE,686079000000,1466710000000,28.040331,-82.54839,-9,10.140124,89.400002,4,11,gps
15,FALSE,FALSE,687073000000,1466710000000,28.040332,-82.548275,-10,10.980072,90.300003,4,11,gps
16,FALSE,FALSE,688076000000,1466710000000,28.040329,-82.548128,-11,11.880421,91.199997,3,11,gps
17,FALSE,FALSE,688076000000,1466710000000,28.040329,-82.548128,-11,11.880421,91.199997,3,11,gps
18,FALSE,FALSE,689072000000,1466710000000,28.040328,-82.548,-10,12.140594,91.800003,3,11,gps
19,FALSE,FALSE,689072000000,1466710000000,28.040328,-82.548,-10,12.140594,91.800003,3,11,gps
20,FALSE,FALSE,690073000000,1466710000000,28.040328,-82.547869,-11,12.731005,90.400002,3,11,gps
21,FALSE,FALSE,690073000000,1466710000000,28.040328,-82.547869,-11,12.731005,90.400002,3,11,gps
22,FALSE,FALSE,691075000000,1466710000000,28.040324,-82.54773,-9,13.150973,90.199997,3,11,gps
23,FALSE,FALSE,691075000000,1466710000000,28.040324,-82.54773,-9,13.150973,90.199997,3,11,gps
24,FALSE,FALSE,692081000000,1466710000000,28.040324,-82.54759,-9,13.76,90.800003,3,11,gps
25,FALSE,FALSE,692081000000,1466710000000,28.040324,-82.54759,-9,13.76,90.800003,3,11,gps
26,FALSE,FALSE,693075000000,1466710000000,28.04033,-82.547441,-9,13.990004,90.5,3,11,gps
27,FALSE,FALSE,694076000000,1466710000000,28.04033,-82.547299,-8,14.200901,90.900002,3,11,gps
28,FALSE,FALSE,694076000000,1466710000000,28.04033,-82.547299,-8,14.200901,90.900002,3,11,gps
29,FALSE,FALSE,695075000000,1466710000000,28.04033,-82.547162,-9,14.402531,90.800003,3,11,gps
30,FALSE,FALSE,696080000000,1466710000000,28.04033,-82.547012,-10,15.000053,91.099998,3,11,gps
31,FALSE,FALSE,696080000000,1466710000000,28.04033,-82.547012,-10,15.000053,91.099998,3,11,gps
32,FALSE,FALSE,697080000000,1466710000000,28.04033,-82.54686,-9,14.760014,90.400002,3,11,gps
33,FALSE,FALSE,697080000000,1466710000000,28.04033,-82.54686,-9,14.760014,90.400002,3,11,gps
34,FALSE,FALSE,698071000000,1466710000000,28.040329,-82.546703,-9,15.100054,90.5,3,11,gps
35,FALSE,FALSE,699076000000,1466710000000,28.040329,-82.546547,-9,15.060748,90.5,3,11,gps
36,FALSE,FALSE,699076000000,1466710000000,28.040329,-82.546547,-9,15.060748,90.5,3,11,gps
37,FALSE,FALSE,700076000000,1466710000000,28.040328,-82.546402,-11,14.820661,90.900002,3,11,gps
38,FALSE,FALSE,700076000000,1466710000000,28.040328,-82.546402,-11,14.820661,90.900002,3,11,gps
39,FALSE,FALSE,701074000000,1466710000000,28.040322,-82.546247,-11,14.950053,91.099998,3,11,gps
40,FALSE,FALSE,702075000000,1466710000000,28.040319,-82.546093,-11,15,91,3,11,gps
41,FALSE,FALSE,702075000000,1466710000000,28.040319,-82.546093,-11,15,91,3,11,gps
42,FALSE,FALSE,703109000000,1466710000000,28.040314,-82.545946,-13,14.634933,91,3,11,gps
43,FALSE,FALSE,703109000000,1466710000000,28.040314,-82.545946,-13,14.634933,91,3,11,gps
44,FALSE,FALSE,704113000000,1466710000000,28.040321,-82.5458,-13,15.380468,89.699997,3,10,gps
45,FALSE,FALSE,704113000000,1466710000000,28.040321,-82.5458,-13,15.380468,89.699997,3,10,gps
46,FALSE,FALSE,705089000000,1466710000000,28.040317,-82.545645,-13,14.904348,90.199997,3,6,gps
47,FALSE,FALSE,705089000000,1466710000000,28.040317,-82.545645,-13,14.904348,90.199997,3,6,gps
48,FALSE,FALSE,706084000000,1466710000000,28.040316,-82.545493,-14,14.890861,90.300003,3,6,gps
49,FALSE,FALSE,706084000000,1466710000000,28.040316,-82.545493,-14,14.890861,90.300003,3,6,gps
50,FALSE,FALSE,707109000000,1466710000000,28.040313,-82.545345,-13,14.240224,90.599998,3,11,gps
51,FALSE,FALSE,707109000000,1466710000000,28.040313,-82.545345,-13,14.240224,90.599998,3,11,gps
52,FALSE,FALSE,708104000000,1466710000000,28.040305,-82.545199,-12,14.400003,92.400002,3,9,gps
53,FALSE,FALSE,709062000000,1466710000000,28.0403,-82.545053,-12,14.4,92.400002,4,9,gps
54,FALSE,FALSE,709062000000,1466710000000,28.0403,-82.545053,-12,14.4,92.400002,4,9,gps
55,FALSE,FALSE,710102000000,1466710000000,28.040296,-82.5449,-11,14.484726,91.5,3,9,gps
56,FALSE,FALSE,710102000000,1466710000000,28.040296,-82.5449,-11,14.484726,91.5,3,9,gps
57,FALSE,FALSE,711131000000,1466710000000,28.040291,-82.544769,-12,14.296469,89.900002,3,9,gps
58,FALSE,FALSE,711131000000,1466710000000,28.040291,-82.544769,-12,14.296469,89.900002,3,9,gps
59,FALSE,FALSE,712091000000,1466710000000,28.040283,-82.544624,-13,14.808444,90.800003,3,8,gps
60,FALSE,FALSE,713068000000,1466710000000,28.040282,-82.544468,-11,15.300004,92.300003,3,8,gps
61,FALSE,FALSE,713068000000,1466710000000,28.040282,-82.544468,-11,15.300004,92.300003,3,8,gps
62,FALSE,FALSE,714069000000,1466710000000,28.040279,-82.544314,-10,15.067505,92,3,9,gps
63,FALSE,FALSE,714069000000,1466710000000,28.040279,-82.544314,-10,15.067505,92,3,9,gps
64,FALSE,FALSE,715089000000,1466710000000,28.040264,-82.544153,-10,14.905103,93.099998,3,8,gps
65,FALSE,FALSE,715089000000,1466710000000,28.040264,-82.544153,-10,14.905103,93.099998,3,8,gps
66,FALSE,FALSE,716084000000,1466710000000,28.040257,-82.544001,-9,15.467237,93.099998,3,8,gps
67,FALSE,FALSE,717077000000,1466710000000,28.040253,-82.543846,-8,15.156681,93.400002,3,8,gps
68,FALSE,FALSE,717077000000,1466710000000,28.040253,-82.543846,-8,15.156681,93.400002,3,8,gps
69,FALSE,FALSE,718067000000,1466710000000,28.040239,-82.543691,-7,14.85303,94.5,3,6,gps
70,FALSE,FALSE,719067000000,1466710000000,28.040228,-82.54354,-7,14.85057,94.5,4,6,gps
71,FALSE,FALSE,719067000000,1466710000000,28.040228,-82.54354,-7,14.85057,94.5,4,6,gps
72,FALSE,FALSE,720097000000,1466710000000,28.040215,-82.543405,-7,14.030057,94.5,4,6,gps
73,FALSE,FALSE,720097000000,1466710000000,28.040215,-82.543405,-7,14.030057,94.5,4,6,gps
74,FALSE,FALSE,721092000000,1466710000000,28.040205,-82.543263,-7,14.030004,94.5,4,6,gps
75,FALSE,FALSE,722066000000,1466710000000,28.040182,-82.543136,-10,13.990701,97.800003,4,8,gps
76,FALSE,FALSE,722066000000,1466710000000,28.040182,-82.543136,-10,13.990701,97.800003,4,8,gps
77,FALSE,FALSE,723094000000,1466710000000,28.040165,-82.543001,-10,13.120004,98.900002,4,10,gps
78,FALSE,FALSE,723094000000,1466710000000,28.040165,-82.543001,-10,13.120004,98.900002,4,10,gps
79,FALSE,FALSE,724087000000,1466710000000,28.040139,-82.54287,-9,13.240004,101,4,8,gps
