Hillsborough Area Regional Transit_144512,Hillsborough Area Regional Transit_4552,28.053455,-82.416369,Hillsborough Area Regional Transit_3109,28.0578,-82.415793,,,,,,
57,TRUE,FALSE,8.83698E+12,1.468E+12,28.057799,-82.41576,-13,1,82.800003,4,9,gps
58,TRUE,FALSE,8.83799E+12,1.468E+12,28.057799,-82.415745,-13,1,89.300003,4,7,gps
59,TRUE,FALSE,8.83799E+12,1.468E+12,28.057799,-82.415745,-13,1,89.300003,4,7,gps
60,TRUE,FALSE,8.83898E+12,1.468E+12,28.057799,-82.415734,-13,1,89.300003,6,7,gps
61,TRUE,FALSE,8.83999E+12,1.468E+12,28.057789,-82.415655,-14,4.75,95.199997,5,3,gps
62,TRUE,FALSE,8.83999E+12,1.468E+12,28.057789,-82.415655,-14,4.75,95.199997,5,3,gps
63,TRUE,FALSE,8.84099E+12,1.468E+12,28.057742,-82.415543,-13,7.25,109.099998,5,7,gps
64,TRUE,TRUE,8.84199E+12,1.468E+12,28.057721,-82.415472,-13,7.25,109.099998,5,7,gps
65,TRUE,TRUE,8.84199E+12,1.468E+12,28.057721,-82.415472,-13,7.25,109.099998,5,7,gps
66,TRUE,TRUE,8.84299E+12,1.468E+12,28.057692,-82.415388,-13,8.75,114.599998,5,7,gps
67,TRUE,TRUE,8.84399E+12,1.468E+12,28.057682,-82.415315,-14,9.25,119.199997,5,8,gps
68,TRUE,TRUE,8.84399E+12,1.468E+12,28.057682,-82.415315,-14,9.25,119.199997,5,8,gps
69,TRUE,TRUE,8.84499E+12,1.468E+12,28.057644,-82.415211,-14,10.5,115.900002,6,8,gps
70,TRUE,TRUE,8.84499E+12,1.468E+12,28.057644,-82.415211,-14,10.5,115.900002,6,8,gps
71,TRUE,TRUE,8.84599E+12,1.468E+12,28.057578,-82.415104,-15,11.5,117.300003,7,8,gps
72,TRUE,TRUE,8.84699E+12,1.468E+12,28.057518,-82.414984,-15,12.25,116.599998,8,8,gps
73,TRUE,TRUE,8.84699E+12,1.468E+12,28.057518,-82.414984,-15,12.25,116.599998,8,8,gps
74,TRUE,TRUE,8.84799E+12,1.468E+12,28.057469,-82.414877,-14,12.25,115.699997,8,8,gps
75,TRUE,TRUE,8.84799E+12,1.468E+12,28.057469,-82.414877,-14,12.25,115.699997,8,8,gps
76,TRUE,TRUE,8.84899E+12,1.468E+12,28.057448,-82.414793,-12,12,114.699997,9,9,gps
77,TRUE,TRUE,8.84899E+12,1.468E+12,28.057448,-82.414793,-12,12,114.699997,9,9,gps
78,TRUE,TRUE,8.84999E+12,1.468E+12,28.057406,-82.414645,-12,13,111.800003,9,9,gps
79,TRUE,TRUE,8.84999E+12,1.468E+12,28.057406,-82.414645,-12,13,111.800003,9,9,gps
80,TRUE,TRUE,8.85099E+12,1.468E+12,28.057384,-82.414514,-12,12.75,108.300003,10,9,gps
81,TRUE,TRUE,8.85099E+12,1.468E+12,28.057384,-82.414514,-12,12.75,108.300003,10,9,gps
82,TRUE,TRUE,8.85199E+12,1.468E+12,28.057312,-82.414354,-12,14,109.599998,10,9,gps
83,TRUE,TRUE,8.85199E+12,1.468E+12,28.057312,-82.414354,-12,14,109.599998,10,9,gps
84,TRUE,TRUE,8.85199E+12,1.468E+12,28.057312,-82.414354,-12,14,109.599998,10,9,gps
85,TRUE,TRUE,8.85199E+12,1.468E+12,28.057312,-82.414354,-12,14,109.599998,10,9,gps
86,TRUE,TRUE,8.85299E+12,1.468E+12,28.057255,-82.414262,-11,12.75,105.699997,7,9,gps
87,TRUE,TRUE,8.85399E+12,1.468E+12,28.057241,-82.414142,-9,12.25,103,6,10,gps
88,TRUE,TRUE,8.85399E+12,1.468E+12,28.057241,-82.414142,-9,12.25,103,6,10,gps
89,TRUE,TRUE,8.85499E+12,1.468E+12,28.057248,-82.414009,-10,12,98.599998,6,10,gps
90,TRUE,TRUE,8.85499E+12,1.468E+12,28.057248,-82.414009,-10,12,98.599998,6,10,gps
91,TRUE,TRUE,8.85599E+12,1.468E+12,28.057222,-82.413893,-10,11.25,98.900002,6,10,gps
92,TRUE,TRUE,8.85698E+12,1.468E+12,28.057214,-82.413796,-12,10,96.800003,5,10,gps
93,TRUE,TRUE,8.85698E+12,1.468E+12,28.057214,-82.413796,-12,10,96.800003,5,10,gps
94,TRUE,TRUE,8.85799E+12,1.468E+12,28.057209,-82.413712,-12,8.5,94.5,5,10,gps
95,TRUE,TRUE,8.85799E+12,1.468E+12,28.057209,-82.413712,-12,8.5,94.5,5,10,gps
96,TRUE,TRUE,8.85899E+12,1.468E+12,28.057197,-82.413647,-14,6.75,93.300003,5,10,gps
97,TRUE,TRUE,8.85899E+12,1.468E+12,28.057197,-82.413647,-14,6.75,93.300003,5,10,gps
98,TRUE,TRUE,8.85999E+12,1.468E+12,28.057194,-82.413605,-12,5,93.199997,5,9,gps
99,TRUE,TRUE,8.86099E+12,1.468E+12,28.057207,-82.413562,-13,4.25,80.400002,6,10,gps
100,TRUE,TRUE,8.86099E+12,1.468E+12,28.057207,-82.413562,-13,4.25,80.400002,6,10,gps
101,TRUE,TRUE,8.86199E+12,1.468E+12,28.057209,-82.413551,-14,2.5,71.800003,7,10,gps
102,TRUE,TRUE,8.86299E+12,1.468E+12,28.057195,-82.413573,-12,0,0,5,10,gps
103,TRUE,TRUE,8.86299E+12,1.468E+12,28.057195,-82.413573,-12,0,0,5,10,gps
104,TRUE,TRUE,8.86399E+12,1.468E+12,28.057195,-82.413569,-12,0.75,71.800003,4,10,gps
105,TRUE,TRUE,8.86399E+12,1.468E+12,28.057195,-82.413569,-12,0.75,71.800003,4,10,gps
106,TRUE,TRUE,8.86499E+12,1.468E+12,28.05719,-82.413546,-12,1.75,93.199997,4,10,gps
107,TRUE,TRUE,8.86599E+12,1.468E+12,28.057189,-82.413508,-11,3,104.599998,4,10,gps
108,TRUE,TRUE,8.86599E+12,1.468E+12,28.057189,-82.413508,-11,3,104.599998,4,10,gps
109,TRUE,TRUE,8.86699E+12,1.468E+12,28.057175,-82.413452,-11,4.25,113.300003,3,10,gps
110,TRUE,TRUE,8.86699E+12,1.468E+12,28.057175,-82.413452,-11,4.25,113.300003,3,10,gps
111,TRUE,TRUE,8.86799E+12,1.468E+12,28.057139,-82.413423,-12,5,127.300003,3,10,gps
112,TRUE,TRUE,8.86899E+12,1.468E+12,28.057086,-82.413404,-13,5.5,150.600006,3,10,gps
113,TRUE,TRUE,8.86899E+12,1.468E+12,28.057086,-82.413404,-13,5.5,150.600006,3,10,gps
114,TRUE,TRUE,8.86999E+12,1.468E+12,28.057028,-82.413384,-13,6.5,160.5,3,10,gps
115,TRUE,TRUE,8.86999E+12,1.468E+12,28.057028,-82.413384,-13,6.5,160.5,3,10,gps
116,TRUE,TRUE,8.87099E+12,1.468E+12,28.056971,-82.413379,-11,7,174,4,10,gps
117,TRUE,TRUE,8.87099E+12,1.468E+12,28.056971,-82.413379,-11,7,174,4,10,gps
118,TRUE,TRUE,8.872E+12,1.468E+12,28.056913,-82.413375,-12,7,176.600006,5,10,gps
119,TRUE,TRUE,8.872E+12,1.468E+12,28.056913,-82.413375,-12,7,176.600006,5,10,gps
120,TRUE,TRUE,8.87275E+12,1.468E+12,28.057471,-82.414597,0,0,0,40.5,0,network
